"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SMED30019555",1.13764628546296e-269,0.492403360650674,0.398,0.02,3.14718468410474e-265,"Neoblast","SMED30019555"
"SMED30020057",2.75195308582259e-269,1.12331382207943,0.887,0.364,7.6130030166196e-265,"Neoblast","SMED30020057"
"SMED30002877",6.80611869425236e-268,0.824380473624186,0.586,0.087,1.88284467557797e-263,"Neoblast","SMED30002877"
"SMED30020070",2.72507900583595e-266,1.09249111221831,0.997,0.854,7.53865856174458e-262,"Neoblast","SMED30020070"
"SMED30013157",1.04232445234075e-265,0.972163333244145,0.988,0.826,2.88348636495545e-261,"Neoblast","SMED30013157"
"SMED30009524",6.2665695638767e-265,0.656947271410562,0.519,0.06,1.73358380415085e-260,"Neoblast","SMED30009524"
"SMED30019097",6.5423167731703e-265,1.19976510687508,0.657,0.12,1.80986651212983e-260,"Neoblast","SMED30019097"
"SMED30027408",2.43526289095585e-264,0.586039822170144,0.519,0.061,6.73691126154026e-260,"Neoblast","SMED30027408"
"SMED30022314",7.7710399405591e-263,1.04041667263736,0.894,0.335,2.14978048915627e-258,"Neoblast","SMED30022314"
"SMED30014487",1.26195601688864e-262,0.477974280420024,0.379,0.018,3.49107512512075e-258,"Neoblast","SMED30014487"
"SMED30019275",1.55698100801571e-262,0.552913261726691,0.433,0.033,4.30723226057467e-258,"Neoblast","SMED30019275"
"SMED30012311",2.83914639845337e-262,0.554057853636341,0.487,0.051,7.85421459668141e-258,"Neoblast","SMED30012311"
"SMED30010227",4.13107246001289e-262,1.05575931305527,0.959,0.684,1.14281988533797e-257,"Neoblast","SMED30010227"
"SMED30034558",4.51714099818227e-262,0.616206388288964,0.557,0.076,1.24962188573714e-257,"Neoblast","SMED30034558"
"SMED30035282",5.13313197758209e-262,0.801066760082986,0.666,0.135,1.42002963027831e-257,"Neoblast","SMED30035282"
"SMED30015687",2.97960978348725e-261,0.470483496085245,0.373,0.016,8.24279250503913e-257,"Neoblast","SMED30015687"
"SMED30017662",3.68117078133703e-261,0.463363749450299,0.357,0.012,1.01835908494908e-256,"Neoblast","SMED30017662"
"SMED30012234",7.04853263787917e-260,0.875610742976484,0.745,0.18,1.94990606894289e-255,"Neoblast","SMED30012234"
"SMED30031929",1.06206688593744e-259,1.06211168092633,0.882,0.324,2.93810183325733e-255,"Neoblast","SMED30031929"
"SMED30022437",2.43239392030782e-259,0.749173963177208,0.66,0.127,6.72897454113954e-255,"Neoblast","SMED30022437"
"SMED30011687",6.83952044767891e-259,0.530562694516879,0.428,0.033,1.8920849366459e-254,"Neoblast","SMED30011687"
"SMED30031235",7.27711936568917e-259,0.579178071457638,0.421,0.031,2.01314230132425e-254,"Neoblast","SMED30031235"
"SMED30011043",7.54197436254432e-259,0.475329325052911,0.371,0.016,2.08641178765426e-254,"Neoblast","SMED30011043"
"SMED30017845",1.73991596119199e-258,0.627259237201757,0.837,0.212,4.81330351504153e-254,"Neoblast","SMED30017845"
"SMED30030198",5.14906779878062e-258,1.11110154010143,0.957,0.467,1.42443811585467e-253,"Neoblast","SMED30030198"
"SMED30001057",7.83803554263335e-258,0.480117341952428,0.399,0.025,2.16831415251409e-253,"Neoblast","SMED30001057"
"SMED30004679",1.34483607925614e-255,0.602810805674433,0.502,0.058,3.72035452965418e-251,"Neoblast","SMED30004679"
"SMED30030070",1.42010661600069e-255,0.478940951825951,0.391,0.023,3.92858294250432e-251,"Neoblast","SMED30030070"
"SMED30014746",3.3672952817144e-255,0.538811361092998,0.471,0.047,9.31528566733473e-251,"Neoblast","SMED30014746"
"SMED30005029",1.56209806511087e-253,0.611756305774877,0.522,0.068,4.32138808732271e-249,"Neoblast","SMED30005029"
"SMED30004598",3.31667482200564e-252,0.435622378812622,0.366,0.017,9.17524922759641e-248,"Neoblast","SMED30004598"
"SMED30031095",8.18050982859716e-250,0.506015498802751,0.415,0.032,2.26305623898312e-245,"Neoblast","SMED30031095"
"SMED30012017",1.20688467731347e-249,0.906306025274887,0.751,0.182,3.33872577131998e-245,"Neoblast","SMED30012017"
"SMED30017514",1.57929928219205e-249,0.631429274995416,0.594,0.097,4.3689735342561e-245,"Neoblast","SMED30017514"
"SMED30031507",5.344442785284e-248,0.516570169682411,0.453,0.044,1.47848665212097e-243,"Neoblast","SMED30031507"
"SMED30023257",6.32946097861161e-248,0.450529695042767,0.366,0.019,1.75098208512312e-243,"Neoblast","SMED30023257"
"SMED30009527",3.84606505142335e-245,0.429286887889212,0.339,0.012,1.06397543582575e-240,"Neoblast","SMED30009527"
"SMED30010857",5.24187935133087e-244,0.75342212876267,0.72,0.166,1.45011350375217e-239,"Neoblast","SMED30010857"
"SMED30010267",3.23491086658628e-243,0.667243168912694,0.635,0.122,8.9490574213243e-239,"Neoblast","SMED30010267"
"SMED30009506",2.75937291472412e-242,0.452667307051863,0.361,0.019,7.63352923129282e-238,"Neoblast","SMED30009506"
"SMED30017670",1.34405088440854e-241,0.965015537920867,0.843,0.283,3.7181823666278e-237,"Neoblast","SMED30017670"
"SMED30016351",2.02343657349659e-241,0.907001283600288,0.788,0.224,5.59763493692098e-237,"Neoblast","SMED30016351"
"SMED30012024",2.23040524389082e-241,0.409236420526667,0.315,0.007,6.17019306669956e-237,"Neoblast","SMED30012024"
"SMED30006114",9.23083149271248e-241,0.599177084735485,0.484,0.058,2.55361722414398e-236,"Neoblast","SMED30006114"
"SMED30019815",7.19870392390148e-240,0.457136420792798,0.365,0.02,1.9914494535081e-235,"Neoblast","SMED30019815"
"SMED30034617",1.84857279057667e-239,1.08768093406739,0.891,0.413,5.1138917678513e-235,"Neoblast","SMED30034617"
"SMED30001026",3.30325819383365e-239,1.1238213640706,0.895,0.415,9.13813346742141e-235,"Neoblast","SMED30001026"
"SMED30024926",1.78198221984581e-237,0.55444856215103,0.502,0.067,4.92967561298144e-233,"Neoblast","SMED30024926"
"SMED30014560",1.11262089316087e-236,1.01168980224695,0.968,0.758,3.07795443884022e-232,"Neoblast","SMED30014560"
"SMED30020035",1.17514381121733e-236,0.600660201423342,0.655,0.126,3.25091783935161e-232,"Neoblast","SMED30020035"
"SMED30016537",3.00227296691192e-236,0.736355881399315,0.685,0.148,8.30548793566514e-232,"Neoblast","SMED30016537"
"SMED30018395",6.52768530127312e-236,0.44579656982355,0.37,0.023,1.8058188617442e-231,"Neoblast","SMED30018395"
"SMED30021612",2.20313127656407e-235,0.396810080398303,0.331,0.013,6.09474236348685e-231,"Neoblast","SMED30021612"
"SMED30034512",9.7114356659476e-235,0.912019167431364,0.979,0.733,2.68657156262774e-230,"Neoblast","SMED30034512"
"SMED30034728",1.10979567611368e-234,0.904479755033857,0.83,0.276,3.07013875840088e-230,"Neoblast","SMED30034728"
"SMED30003246",1.98633049649183e-233,0.848495136872293,0.821,0.246,5.49498468549501e-229,"Neoblast","SMED30003246"
"SMED30008984",9.5921984925128e-233,1.04870999851273,0.927,0.466,2.65358579096874e-228,"Neoblast","SMED30008984"
"SMED30019073",1.07503402072229e-232,0.443499067877875,0.351,0.019,2.97397411492614e-228,"Neoblast","SMED30019073"
"SMED30035387",2.33209408680293e-232,0.611620247656273,0.558,0.091,6.45150508173162e-228,"Neoblast","SMED30035387"
"SMED30020652",2.78709938955195e-232,0.919283079722264,0.827,0.276,7.71023175125651e-228,"Neoblast","SMED30020652"
"SMED30020925",2.90815914248133e-232,0.962629686326162,0.965,0.666,8.04513145176035e-228,"Neoblast","SMED30020925"
"SMED30024332",7.63583970731382e-232,0.426971251274477,0.321,0.011,2.11237869663129e-227,"Neoblast","SMED30024332"
"SMED30019623",9.26445634335307e-232,0.944780853719424,0.974,0.715,2.56291920282519e-227,"Neoblast","SMED30019623"
"SMED30029544",2.28334279021328e-228,0.422463953679808,0.38,0.028,6.31663949484602e-224,"Neoblast","SMED30029544"
"SMED30006518",2.42183967041161e-228,0.780495344623169,0.734,0.19,6.69977726422667e-224,"Neoblast","SMED30006518"
"SMED30017448",4.11054452803703e-228,0.771942115145889,0.714,0.175,1.13714103823616e-223,"Neoblast","SMED30017448"
"SMED30014738",4.97250033681432e-228,0.697969198513119,0.693,0.16,1.37559249317631e-223,"Neoblast","SMED30014738"
"SMED30026367",2.03044247395995e-227,1.04912376718025,0.947,0.554,5.61701605996281e-223,"Neoblast","SMED30026367"
