"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SMED30007406",0,2.81122035950097,0.997,0.392,0,"Neoblast","SMED30007406"
"SMED30030234",0,2.36419350282953,0.953,0.283,0,"Neoblast","SMED30030234"
"SMED30033565",0,2.34135354823057,0.911,0.097,0,"Neoblast","SMED30033565"
"SMED30031463",0,2.24066170281071,0.962,0.376,0,"Neoblast","SMED30031463"
"SMED30010297",0,2.13855649246543,0.877,0.073,0,"Neoblast","SMED30010297"
"SMED30021808",0,2.13630187016719,0.857,0.073,0,"Neoblast","SMED30021808"
"SMED30022444",0,2.08620686100955,0.942,0.268,0,"Neoblast","SMED30022444"
"SMED30029973",0,1.90021969330176,0.895,0.183,0,"Neoblast","SMED30029973"
"SMED30002436",0,1.8725655759563,0.814,0.056,0,"Neoblast","SMED30002436"
"SMED30032563",0,1.85912668747293,0.811,0.073,0,"Neoblast","SMED30032563"
"SMED30019803",0,1.8322638929757,0.998,0.741,0,"Neoblast","SMED30019803"
"SMED30030946",0,1.81405439565596,0.768,0.04,0,"Neoblast","SMED30030946"
"SMED30017680",0,1.77200580256696,0.747,0.05,0,"Neoblast","SMED30017680"
"SMED30027562",0,1.75953535519896,0.938,0.397,0,"Neoblast","SMED30027562"
"SMED30004304",0,1.73575509051303,0.787,0.064,0,"Neoblast","SMED30004304"
"SMED30033600",0,1.64059387466821,0.735,0.055,0,"Neoblast","SMED30033600"
"SMED30023062",0,1.63645219311525,0.949,0.362,0,"Neoblast","SMED30023062"
"SMED30025780",0,1.63019460669201,0.874,0.144,0,"Neoblast","SMED30025780"
"SMED30012293",0,1.63003910932107,0.946,0.375,0,"Neoblast","SMED30012293"
"SMED30032645",0,1.6270982725536,0.969,0.464,0,"Neoblast","SMED30032645"
"SMED30012458",0,1.62484700004385,0.732,0.05,0,"Neoblast","SMED30012458"
"SMED30019011",0,1.61480802089983,0.755,0.063,0,"Neoblast","SMED30019011"
"SMED30034520",0,1.60286811087108,0.796,0.087,0,"Neoblast","SMED30034520"
"SMED30006979",0,1.59710353774194,0.712,0.046,0,"Neoblast","SMED30006979"
"SMED30030295",0,1.59367962664205,0.77,0.067,0,"Neoblast","SMED30030295"
"SMED30010115",0,1.58364080163321,0.88,0.172,0,"Neoblast","SMED30010115"
"SMED30023821",0,1.53164912264865,0.702,0.048,0,"Neoblast","SMED30023821"
"SMED30018987",0,1.52092869671881,0.681,0.031,0,"Neoblast","SMED30018987"
"SMED30015686",0,1.51267516856595,0.868,0.215,0,"Neoblast","SMED30015686"
"SMED30014394",0,1.50928442814705,0.709,0.043,0,"Neoblast","SMED30014394"
"SMED30035193",0,1.45087365390576,1,0.953,0,"Neoblast","SMED30035193"
"SMED30029741",0,1.448434012336,0.941,0.399,0,"Neoblast","SMED30029741"
"SMED30004593",0,1.42348535933999,0.679,0.044,0,"Neoblast","SMED30004593"
"SMED30033663",0,1.41864975092618,0.68,0.047,0,"Neoblast","SMED30033663"
"SMED30012735",0,1.41683443753276,0.666,0.05,0,"Neoblast","SMED30012735"
"SMED30022978",0,1.39666194415867,0.906,0.331,0,"Neoblast","SMED30022978"
"SMED30031782",0,1.38357768778719,0.79,0.121,0,"Neoblast","SMED30031782"
"SMED30014446",0,1.38296132599966,0.999,0.892,0,"Neoblast","SMED30014446"
"SMED30027258",0,1.37997185384001,0.846,0.205,0,"Neoblast","SMED30027258"
"SMED30004136",0,1.3750704555654,0.69,0.056,0,"Neoblast","SMED30004136"
"SMED30009016",0,1.36327740224616,0.763,0.136,0,"Neoblast","SMED30009016"
"SMED30003764",0,1.36188005518148,0.887,0.281,0,"Neoblast","SMED30003764"
"SMED30028420",0,1.35883095861066,0.78,0.194,0,"Neoblast","SMED30028420"
"SMED30009032",0,1.3457366015542,0.729,0.104,0,"Neoblast","SMED30009032"
"SMED30021509",0,1.32824766941298,0.712,0.095,0,"Neoblast","SMED30021509"
"SMED30001485",0,1.3276701044563,0.854,0.245,0,"Neoblast","SMED30001485"
"SMED30026659",0,1.31585998220548,0.637,0.056,0,"Neoblast","SMED30026659"
"SMED30014447",0,1.29745561102071,0.762,0.13,0,"Neoblast","SMED30014447"
"SMED30018716",0,1.28063486625801,0.906,0.318,0,"Neoblast","SMED30018716"
"SMED30005246",0,1.27327137424144,0.643,0.047,0,"Neoblast","SMED30005246"
"SMED30031380",0,1.25610117508423,0.929,0.364,0,"Neoblast","SMED30031380"
"SMED30025981",0,1.25240595253748,0.634,0.052,0,"Neoblast","SMED30025981"
"SMED30014813",0,1.22072618093504,0.981,0.559,0,"Neoblast","SMED30014813"
"SMED30013909",0,1.2181691471397,0.941,0.456,0,"Neoblast","SMED30013909"
"SMED30027566",0,1.21345318639898,0.6,0.037,0,"Neoblast","SMED30027566"
"SMED30023035",0,1.19922107212941,0.573,0.04,0,"Neoblast","SMED30023035"
"SMED30027419",0,1.18840985158483,0.536,0.022,0,"Neoblast","SMED30027419"
"SMED30012240",0,1.18834784597624,0.971,0.599,0,"Neoblast","SMED30012240"
"SMED30031929",0,1.18455794939326,0.853,0.286,0,"Neoblast","SMED30031929"
"SMED30036024",0,1.17623487281812,0.62,0.052,0,"Neoblast","SMED30036024"
"SMED30006065",0,1.1747508169139,0.541,0.029,0,"Neoblast","SMED30006065"
"SMED30010906",0,1.16615879505193,0.7,0.111,0,"Neoblast","SMED30010906"
"SMED30017135",0,1.16366894965193,0.926,0.432,0,"Neoblast","SMED30017135"
"SMED30022404",0,1.14250585824488,0.711,0.124,0,"Neoblast","SMED30022404"
"SMED30005932",0,1.14205871904068,0.852,0.285,0,"Neoblast","SMED30005932"
"SMED30009035",0,1.10770646187719,0.927,0.478,0,"Neoblast","SMED30009035"
"SMED30034422",0,1.09990420976883,0.527,0.038,0,"Neoblast","SMED30034422"
"SMED30021402",0,1.09396866570614,0.53,0.027,0,"Neoblast","SMED30021402"
"SMED30007343",0,1.0776586403106,0.774,0.235,0,"Neoblast","SMED30007343"
"SMED30029203",0,1.07701498768856,0.724,0.149,0,"Neoblast","SMED30029203"
"SMED30019097",0,1.0701407834733,0.541,0.106,0,"Neoblast","SMED30019097"
"SMED30002703",0,1.06857018851015,0.989,0.776,0,"Neoblast","SMED30002703"
"SMED30013237",0,1.0658050261998,0.553,0.035,0,"Neoblast","SMED30013237"
"SMED30001026",0,1.0644031591181,0.771,0.256,0,"Neoblast","SMED30001026"
"SMED30016021",0,1.06196295075505,0.626,0.077,0,"Neoblast","SMED30016021"
"SMED30024887",0,1.05648786887905,0.971,0.629,0,"Neoblast","SMED30024887"
"SMED30030013",0,1.05635064145324,0.973,0.657,0,"Neoblast","SMED30030013"
"SMED30010227",0,1.0498173705499,0.927,0.497,0,"Neoblast","SMED30010227"
"SMED30016181",0,1.04439622429147,0.563,0.053,0,"Neoblast","SMED30016181"
"SMED30027482",0,1.04264548492588,0.793,0.252,0,"Neoblast","SMED30027482"
"SMED30005171",0,1.04095065466905,0.999,0.907,0,"Neoblast","SMED30005171"
"SMED30027407",0,1.03894218436481,0.97,0.704,0,"Neoblast","SMED30027407"
"SMED30033785",0,1.03725996741839,0.971,0.604,0,"Neoblast","SMED30033785"
"SMED30025885",0,1.03606835021939,0.52,0.032,0,"Neoblast","SMED30025885"
"SMED30001362",0,1.02437990242521,0.993,0.763,0,"Neoblast","SMED30001362"
"SMED30035373",0,1.02187116372458,0.978,0.671,0,"Neoblast","SMED30035373"
"SMED30031447",0,1.01909512621256,0.597,0.074,0,"Neoblast","SMED30031447"
"SMED30020057",0,1.01794385795257,0.805,0.255,0,"Neoblast","SMED30020057"
"SMED30024468",0,1.01704916724487,0.508,0.026,0,"Neoblast","SMED30024468"
"SMED30020647",0,1.01507484246575,0.501,0.03,0,"Neoblast","SMED30020647"
"SMED30008295",0,1.01298837242218,0.971,0.676,0,"Neoblast","SMED30008295"
"SMED30030198",0,1.00628224765847,0.874,0.331,0,"Neoblast","SMED30030198"
"SMED30013268",0,1.00553790537366,0.523,0.031,0,"Neoblast","SMED30013268"
"SMED30016227",0,0.997333071452473,0.555,0.049,0,"Neoblast","SMED30016227"
"SMED30016975",0,0.995445000167209,0.661,0.152,0,"Neoblast","SMED30016975"
"SMED30002877",0,0.995426039555467,0.525,0.067,0,"Neoblast","SMED30002877"
"SMED30027770",0,0.994743077442859,0.701,0.149,0,"Neoblast","SMED30027770"
"SMED30025522",0,0.994543127949752,0.994,0.826,0,"Neoblast","SMED30025522"
"SMED30017670",0,0.991312029713805,0.707,0.164,0,"Neoblast","SMED30017670"
"SMED30024735",0,0.991106279735902,0.478,0.022,0,"Neoblast","SMED30024735"
"SMED30023430",0,0.990425914265093,0.979,0.668,0,"Neoblast","SMED30023430"
"SMED30020614",0,0.984854768074487,0.926,0.531,0,"Neoblast","SMED30020614"
"SMED30034617",0,0.982304265384226,0.814,0.309,0,"Neoblast","SMED30034617"
"SMED30026367",0,0.980829240567148,0.899,0.436,0,"Neoblast","SMED30026367"
"SMED30018579",0,0.979471645772235,0.496,0.029,0,"Neoblast","SMED30018579"
"SMED30009415",0,0.974880209955863,0.503,0.03,0,"Neoblast","SMED30009415"
"SMED30034338",0,0.973344145979359,0.513,0.036,0,"Neoblast","SMED30034338"
"SMED30003593",0,0.973262052144784,0.885,0.381,0,"Neoblast","SMED30003593"
"SMED30005823",0,0.967691319011436,0.595,0.083,0,"Neoblast","SMED30005823"
"SMED30011516",0,0.964417287593489,0.52,0.041,0,"Neoblast","SMED30011516"
"SMED30028428",0,0.963838228189769,0.56,0.069,0,"Neoblast","SMED30028428"
"SMED30006361",0,0.957393567430808,0.68,0.148,0,"Neoblast","SMED30006361"
"SMED30027476",0,0.944551383787335,0.639,0.12,0,"Neoblast","SMED30027476"
"SMED30035749",0,0.942772608708705,0.513,0.04,0,"Neoblast","SMED30035749"
"SMED30014560",0,0.940530399196237,0.958,0.629,0,"Neoblast","SMED30014560"
"SMED30022314",0,0.939992183198042,0.774,0.243,0,"Neoblast","SMED30022314"
"SMED30020124",0,0.939868762707154,0.868,0.368,0,"Neoblast","SMED30020124"
"SMED30029634",0,0.939309053945408,0.535,0.04,0,"Neoblast","SMED30029634"
"SMED30000270",0,0.933000244111378,0.969,0.605,0,"Neoblast","SMED30000270"
"SMED30005428",0,0.930538740639952,0.899,0.415,0,"Neoblast","SMED30005428"
"SMED30001271",0,0.929192565651097,0.891,0.465,0,"Neoblast","SMED30001271"
"SMED30030543",0,0.928907390083711,0.493,0.035,0,"Neoblast","SMED30030543"
"SMED30008984",0,0.92363080818043,0.798,0.288,0,"Neoblast","SMED30008984"
"SMED30004988",0,0.921281557679346,0.492,0.041,0,"Neoblast","SMED30004988"
"SMED30020070",0,0.917932892043425,0.999,0.878,0,"Neoblast","SMED30020070"
"SMED30014136",0,0.91758386232184,0.465,0.027,0,"Neoblast","SMED30014136"
"SMED30034335",0,0.91579090685984,0.802,0.257,0,"Neoblast","SMED30034335"
"SMED30004532",0,0.914495369352937,0.98,0.661,0,"Neoblast","SMED30004532"
"SMED30013233",0,0.913687240532735,0.997,0.873,0,"Neoblast","SMED30013233"
"SMED30017114",0,0.912483490258753,0.997,0.874,0,"Neoblast","SMED30017114"
"SMED30031477",0,0.911877756800555,0.467,0.024,0,"Neoblast","SMED30031477"
"SMED30007916",0,0.904673046448017,0.507,0.046,0,"Neoblast","SMED30007916"
"SMED30033191",0,0.902081931055439,0.818,0.294,0,"Neoblast","SMED30033191"
"SMED30013385",0,0.896680351424331,0.445,0.031,0,"Neoblast","SMED30013385"
"SMED30024600",0,0.891382734753805,0.882,0.406,0,"Neoblast","SMED30024600"
"SMED30020925",0,0.880680669928718,0.924,0.502,0,"Neoblast","SMED30020925"
"SMED30004470",0,0.879724796267516,0.617,0.117,0,"Neoblast","SMED30004470"
"SMED30033472",0,0.877997142297199,0.815,0.34,0,"Neoblast","SMED30033472"
"SMED30016351",0,0.874054127997229,0.632,0.153,0,"Neoblast","SMED30016351"
"SMED30003006",0,0.872273885858949,0.583,0.109,0,"Neoblast","SMED30003006"
"SMED30025757",0,0.871524910063123,0.936,0.422,0,"Neoblast","SMED30025757"
"SMED30025330",0,0.869995425644979,0.804,0.304,0,"Neoblast","SMED30025330"
"SMED30034279",0,0.863813719345637,0.69,0.144,0,"Neoblast","SMED30034279"
"SMED30013212",0,0.863087413915712,0.996,0.793,0,"Neoblast","SMED30013212"
"SMED30029911",0,0.859449090360267,0.937,0.542,0,"Neoblast","SMED30029911"
"SMED30034829",0,0.858586324454029,0.447,0.029,0,"Neoblast","SMED30034829"
"SMED30005802",0,0.858267578237272,0.732,0.25,0,"Neoblast","SMED30005802"
"SMED30019468",0,0.857896621982605,0.763,0.257,0,"Neoblast","SMED30019468"
"SMED30034697",0,0.857551595327797,0.945,0.6,0,"Neoblast","SMED30034697"
"SMED30032258",0,0.856613974201646,0.486,0.044,0,"Neoblast","SMED30032258"
"SMED30028415",0,0.85561168471401,0.539,0.072,0,"Neoblast","SMED30028415"
"SMED30017222",0,0.85468133411868,0.59,0.124,0,"Neoblast","SMED30017222"
"SMED30020687",0,0.853997561045915,0.524,0.079,0,"Neoblast","SMED30020687"
"SMED30001661",0,0.85066591003407,0.76,0.251,0,"Neoblast","SMED30001661"
"SMED30033211",0,0.850434087651157,0.905,0.479,0,"Neoblast","SMED30033211"
"SMED30012234",0,0.837890322329525,0.59,0.113,0,"Neoblast","SMED30012234"
"SMED30003920",0,0.837553218135503,0.743,0.238,0,"Neoblast","SMED30003920"
"SMED30024908",0,0.837368529333895,0.447,0.032,0,"Neoblast","SMED30024908"
"SMED30022447",0,0.834732743445765,0.653,0.171,0,"Neoblast","SMED30022447"
"SMED30019647",0,0.832072306828265,0.467,0.049,0,"Neoblast","SMED30019647"
"SMED30000310",0,0.831521420005706,0.571,0.097,0,"Neoblast","SMED30000310"
"SMED30003246",0,0.831002992182415,0.623,0.141,0,"Neoblast","SMED30003246"
"SMED30028625",0,0.830840794425208,0.443,0.034,0,"Neoblast","SMED30028625"
"SMED30021074",0,0.827353003447767,0.476,0.053,0,"Neoblast","SMED30021074"
"SMED30029980",0,0.826600804889173,0.44,0.041,0,"Neoblast","SMED30029980"
"SMED30023182",0,0.823716624587846,0.978,0.7,0,"Neoblast","SMED30023182"
"SMED30014413",0,0.821863374402136,0.972,0.664,0,"Neoblast","SMED30014413"
"SMED30007929",0,0.820834648546325,0.52,0.074,0,"Neoblast","SMED30007929"
"SMED30017448",0,0.819359731084058,0.601,0.126,0,"Neoblast","SMED30017448"
"SMED30018954",0,0.81854165088969,0.957,0.61,0,"Neoblast","SMED30018954"
"SMED30010424",0,0.818028985690364,0.426,0.023,0,"Neoblast","SMED30010424"
"SMED30010074",0,0.815601345198926,0.768,0.269,0,"Neoblast","SMED30010074"
"SMED30024374",0,0.814894019451932,0.753,0.255,0,"Neoblast","SMED30024374"
"SMED30021579",0,0.814611997183742,0.407,0.021,0,"Neoblast","SMED30021579"
"SMED30025245",0,0.81358554072131,0.44,0.033,0,"Neoblast","SMED30025245"
"SMED30022027",0,0.811436289223775,0.746,0.232,0,"Neoblast","SMED30022027"
"SMED30015999",0,0.811303482789722,0.405,0.018,0,"Neoblast","SMED30015999"
"SMED30016537",0,0.809303653132415,0.636,0.146,0,"Neoblast","SMED30016537"
"SMED30030431",0,0.807951460358068,0.951,0.619,0,"Neoblast","SMED30030431"
"SMED30034728",0,0.807790210625102,0.633,0.152,0,"Neoblast","SMED30034728"
"SMED30022238",0,0.804832016424502,0.547,0.102,0,"Neoblast","SMED30022238"
"SMED30013157",0,0.803217240852879,0.977,0.697,0,"Neoblast","SMED30013157"
"SMED30004679",0,0.798000009034615,0.471,0.062,0,"Neoblast","SMED30004679"
"SMED30006591",0,0.794550579900883,0.7,0.208,0,"Neoblast","SMED30006591"
"SMED30012017",0,0.794309078313368,0.46,0.086,0,"Neoblast","SMED30012017"
"SMED30017903",0,0.791574763378536,0.424,0.029,0,"Neoblast","SMED30017903"
"SMED30023910",0,0.790343685834461,0.663,0.174,0,"Neoblast","SMED30023910"
"SMED30009284",0,0.790277803113705,0.979,0.759,0,"Neoblast","SMED30009284"
"SMED30015533",0,0.785249668774345,0.738,0.237,0,"Neoblast","SMED30015533"
"SMED30009737",0,0.782211628868148,0.978,0.743,0,"Neoblast","SMED30009737"
"SMED30020652",0,0.779289623220849,0.607,0.146,0,"Neoblast","SMED30020652"
"SMED30015698",0,0.777156002245047,0.68,0.206,0,"Neoblast","SMED30015698"
"SMED30001977",0,0.776125475323743,0.676,0.192,0,"Neoblast","SMED30001977"
"SMED30021461",0,0.776001660746803,0.818,0.308,0,"Neoblast","SMED30021461"
"SMED30028154",0,0.775693682466313,0.376,0.021,0,"Neoblast","SMED30028154"
"SMED30010355",0,0.775209316578044,0.661,0.192,0,"Neoblast","SMED30010355"
"SMED30028914",0,0.773825566830363,0.65,0.176,0,"Neoblast","SMED30028914"
"SMED30029523",0,0.772355899866407,0.742,0.256,0,"Neoblast","SMED30029523"
"SMED30028299",0,0.771649778440366,0.73,0.235,0,"Neoblast","SMED30028299"
"SMED30026622",0,0.771163032931151,0.37,0.017,0,"Neoblast","SMED30026622"
"SMED30010208",0,0.769109911913873,0.581,0.151,0,"Neoblast","SMED30010208"
"SMED30010978",0,0.764084125642549,0.564,0.119,0,"Neoblast","SMED30010978"
"SMED30010356",0,0.760212385456431,0.378,0.016,0,"Neoblast","SMED30010356"
"SMED30018937",0,0.747223667717194,0.622,0.155,0,"Neoblast","SMED30018937"
"SMED30022491",0,0.746343656805255,0.449,0.053,0,"Neoblast","SMED30022491"
"SMED30029304",0,0.743570269730535,0.418,0.039,0,"Neoblast","SMED30029304"
"SMED30030562",0,0.741369707123372,0.7,0.228,0,"Neoblast","SMED30030562"
"SMED30030466",0,0.740598553852117,0.61,0.168,0,"Neoblast","SMED30030466"
"SMED30018968",0,0.739719354498249,0.685,0.196,0,"Neoblast","SMED30018968"
"SMED30009283",0,0.735383824221975,0.983,0.781,0,"Neoblast","SMED30009283"
"SMED30033752",0,0.734563073618987,0.588,0.132,0,"Neoblast","SMED30033752"
"SMED30031539",0,0.732179067731328,0.405,0.032,0,"Neoblast","SMED30031539"
"SMED30029763",0,0.730857690686036,1,0.922,0,"Neoblast","SMED30029763"
"SMED30028865",0,0.72999214498363,0.494,0.084,0,"Neoblast","SMED30028865"
"SMED30026225",0,0.726767185356521,1,0.911,0,"Neoblast","SMED30026225"
"SMED30018363",0,0.725103106556721,0.66,0.185,0,"Neoblast","SMED30018363"
"SMED30026247",0,0.723381705037708,0.42,0.043,0,"Neoblast","SMED30026247"
"SMED30002942",0,0.722709064059855,0.382,0.025,0,"Neoblast","SMED30002942"
"SMED30032600",0,0.718363114136604,0.553,0.115,0,"Neoblast","SMED30032600"
"SMED30015093",0,0.717904299463581,0.433,0.052,0,"Neoblast","SMED30015093"
"SMED30006518",0,0.715861321865289,0.543,0.118,0,"Neoblast","SMED30006518"
"SMED30006060",0,0.714293357732328,0.404,0.033,0,"Neoblast","SMED30006060"
"SMED30018210",0,0.710285164419538,0.398,0.037,0,"Neoblast","SMED30018210"
"SMED30021313",0,0.709939624274332,0.527,0.11,0,"Neoblast","SMED30021313"
"SMED30031069",0,0.70668949390352,0.388,0.035,0,"Neoblast","SMED30031069"
"SMED30008086",0,0.706461788601463,0.491,0.092,0,"Neoblast","SMED30008086"
"SMED30021439",0,0.703568333772568,0.352,0.021,0,"Neoblast","SMED30021439"
"SMED30009651",0,0.703283815306412,0.401,0.042,0,"Neoblast","SMED30009651"
"SMED30005029",0,0.6994556214023,0.424,0.058,0,"Neoblast","SMED30005029"
"SMED30027641",0,0.697908408110451,0.601,0.159,0,"Neoblast","SMED30027641"
"SMED30027563",0,0.69507031922485,0.565,0.128,0,"Neoblast","SMED30027563"
"SMED30031017",0,0.692901956705653,0.509,0.109,0,"Neoblast","SMED30031017"
"SMED30008223",0,0.692754814083745,0.35,0.02,0,"Neoblast","SMED30008223"
"SMED30013318",0,0.691944476844942,0.368,0.027,0,"Neoblast","SMED30013318"
"SMED30035282",0,0.690591458509365,0.428,0.061,0,"Neoblast","SMED30035282"
"SMED30003162",0,0.688419081949582,0.521,0.111,0,"Neoblast","SMED30003162"
"SMED30035855",0,0.685754565272737,0.596,0.155,0,"Neoblast","SMED30035855"
"SMED30006163",0,0.685290798936033,0.349,0.021,0,"Neoblast","SMED30006163"
"SMED30010857",0,0.680843605745912,0.499,0.101,0,"Neoblast","SMED30010857"
"SMED30011817",0,0.677098108321843,0.376,0.03,0,"Neoblast","SMED30011817"
"SMED30034043",0,0.666614732090098,0.39,0.04,0,"Neoblast","SMED30034043"
"SMED30007718",0,0.664065453814989,0.675,0.2,0,"Neoblast","SMED30007718"
"SMED30027599",0,0.662335510926638,0.384,0.038,0,"Neoblast","SMED30027599"
"SMED30027408",0,0.660461794829825,0.383,0.045,0,"Neoblast","SMED30027408"
"SMED30000353",0,0.65951176872718,0.473,0.092,0,"Neoblast","SMED30000353"
"SMED30028665",0,0.658996920829707,0.356,0.035,0,"Neoblast","SMED30028665"
"SMED30030450",0,0.654969920546536,0.424,0.056,0,"Neoblast","SMED30030450"
"SMED30027909",0,0.653744784833997,0.347,0.024,0,"Neoblast","SMED30027909"
"SMED30017845",0,0.649794873154065,0.63,0.14,0,"Neoblast","SMED30017845"
"SMED30023900",0,0.647023529484902,0.508,0.102,0,"Neoblast","SMED30023900"
"SMED30004651",0,0.644921662803464,0.399,0.052,0,"Neoblast","SMED30004651"
"SMED30011704",0,0.643351960608206,0.351,0.026,0,"Neoblast","SMED30011704"
"SMED30015285",0,0.641629479167652,0.334,0.022,0,"Neoblast","SMED30015285"
"SMED30004407",0,0.632411103030702,0.315,0.014,0,"Neoblast","SMED30004407"
"SMED30000072",0,0.628506647258878,0.38,0.042,0,"Neoblast","SMED30000072"
"SMED30016009",0,0.628101186189308,0.496,0.1,0,"Neoblast","SMED30016009"
"SMED30009760",0,0.627842779806263,0.317,0.015,0,"Neoblast","SMED30009760"
"SMED30020142",0,0.626232650823093,0.381,0.044,0,"Neoblast","SMED30020142"
"SMED30028735",0,0.625785563656821,0.418,0.06,0,"Neoblast","SMED30028735"
"SMED30010451",0,0.62561103201261,0.348,0.026,0,"Neoblast","SMED30010451"
"SMED30031773",0,0.618354024861989,0.339,0.032,0,"Neoblast","SMED30031773"
"SMED30033360",0,0.617877495468813,0.37,0.045,0,"Neoblast","SMED30033360"
"SMED30013596",0,0.616041579671713,0.331,0.028,0,"Neoblast","SMED30013596"
"SMED30020035",0,0.613770020471306,0.418,0.059,0,"Neoblast","SMED30020035"
"SMED30030070",0,0.610577616456003,0.323,0.024,0,"Neoblast","SMED30030070"
"SMED30025895",0,0.610175108299984,0.353,0.036,0,"Neoblast","SMED30025895"
"SMED30017131",0,0.607967994980441,0.308,0.018,0,"Neoblast","SMED30017131"
"SMED30019275",0,0.60758485289962,0.317,0.021,0,"Neoblast","SMED30019275"
"SMED30014826",0,0.60726132638095,0.433,0.078,0,"Neoblast","SMED30014826"
"SMED30020640",0,0.60516334392457,0.338,0.032,0,"Neoblast","SMED30020640"
"SMED30010267",0,0.604291994625155,0.428,0.076,0,"Neoblast","SMED30010267"
"SMED30028549",0,0.597569032265333,0.305,0.014,0,"Neoblast","SMED30028549"
"SMED30024555",0,0.592641446534102,0.286,0.013,0,"Neoblast","SMED30024555"
"SMED30035387",0,0.589700381090435,0.394,0.062,0,"Neoblast","SMED30035387"
"SMED30022982",0,0.582389722726839,0.324,0.033,0,"Neoblast","SMED30022982"
"SMED30013735",0,0.582387263015642,1,0.987,0,"Neoblast","SMED30013735"
"SMED30012311",0,0.581399057330853,0.307,0.024,0,"Neoblast","SMED30012311"
"SMED30004043",0,0.572958808703022,0.318,0.027,0,"Neoblast","SMED30004043"
"SMED30025421",0,0.569606926362561,0.284,0.014,0,"Neoblast","SMED30025421"
"SMED30029264",0,0.562892279284825,0.306,0.024,0,"Neoblast","SMED30029264"
"SMED30019555",0,0.559299282905382,0.28,0.014,0,"Neoblast","SMED30019555"
"SMED30015597",0,0.557558968024453,0.283,0.012,0,"Neoblast","SMED30015597"
"SMED30018395",0,0.556934824100467,0.297,0.021,0,"Neoblast","SMED30018395"
"SMED30014572",0,0.543338020346136,0.29,0.016,0,"Neoblast","SMED30014572"
"SMED30008519",0,0.533725473257381,0.287,0.021,0,"Neoblast","SMED30008519"
"SMED30014417",0,0.527800409850031,0.292,0.024,0,"Neoblast","SMED30014417"
"SMED30025395",0,0.525682051870697,0.269,0.014,0,"Neoblast","SMED30025395"
"SMED30008368",0,0.525465610743413,0.279,0.016,0,"Neoblast","SMED30008368"
"SMED30023063",0,0.519088305922606,0.295,0.022,0,"Neoblast","SMED30023063"
"SMED30019019",0,0.488581867651692,0.263,0.013,0,"Neoblast","SMED30019019"
"SMED30030377",0,0.350179480709201,0.453,0.065,0,"Neoblast","SMED30030377"
"SMED30027385",0,-1.11039889652376,0.999,0.998,0,"Neoblast","SMED30027385"
"SMED30034254",0,-1.33666393547648,0.837,0.834,0,"Neoblast","SMED30034254"
"SMED30027929",0,-1.61209077968113,0.648,0.779,0,"Neoblast","SMED30027929"
"SMED30016265",0,-1.67052016699836,0.86,0.902,0,"Neoblast","SMED30016265"
"SMED30006119",0,-1.67112119073054,0.581,0.746,0,"Neoblast","SMED30006119"
"SMED30025753",0,-1.77307545311247,0.99,0.988,0,"Neoblast","SMED30025753"
"SMED30017430",0,-1.84804187698835,0.847,0.877,0,"Neoblast","SMED30017430"
"SMED30032688",3.37939202133391e-307,0.483798535201306,0.238,0.007,9.34875008781812e-303,"Neoblast","SMED30032688"
"SMED30017595",3.47260072680458e-306,0.604697030640953,0.405,0.068,9.60660265063219e-302,"Neoblast","SMED30017595"
"SMED30015789",9.65972880997368e-306,0.505833928210002,0.27,0.017,2.67226737799112e-301,"Neoblast","SMED30015789"
"SMED30021142",3.11398408404842e-305,0.802123804361538,0.932,0.547,8.61452557011154e-301,"Neoblast","SMED30021142"
"SMED30009026",4.91024878680656e-305,0.834470852219732,0.826,0.361,1.35837122438217e-300,"Neoblast","SMED30009026"
"SMED30035063",1.15720645325504e-304,0.802470142936122,0.622,0.178,3.20129593228475e-300,"Neoblast","SMED30035063"
"SMED30030050",1.63240361410303e-304,0.650208499590994,0.564,0.146,4.51588135805462e-300,"Neoblast","SMED30030050"
"SMED30023189",5.06137311908651e-303,0.699191827504669,0.66,0.199,1.40017825966409e-298,"Neoblast","SMED30023189"
"SMED30016754",9.11489587462785e-303,0.548033829585605,0.315,0.033,2.52154479475705e-298,"Neoblast","SMED30016754"
"SMED30014487",1.44885495520667e-302,0.507983282243795,0.255,0.013,4.00811234808373e-298,"Neoblast","SMED30014487"
"SMED30023617",1.76117707142271e-302,0.617145329672814,0.492,0.107,4.87212025038378e-298,"Neoblast","SMED30023617"
"SMED30002120",2.92741909846012e-302,0.560665378816679,0.386,0.061,8.09841219398007e-298,"Neoblast","SMED30002120"
"SMED30008437",3.46732535486885e-302,0.725159490855921,0.738,0.256,9.59200886170917e-298,"Neoblast","SMED30008437"
"SMED30008943",3.61614818464649e-302,0.805660835566354,0.812,0.337,1.0003712338006e-297,"Neoblast","SMED30008943"
"SMED30022627",4.57502433844849e-302,0.708610917732698,0.58,0.159,1.26563473298839e-297,"Neoblast","SMED30022627"
"SMED30009524",8.0290440433285e-302,0.550401179924588,0.332,0.039,2.2211547441464e-297,"Neoblast","SMED30009524"
"SMED30007662",1.82370207235687e-300,0.769654357071727,0.737,0.26,5.04508941296803e-296,"Neoblast","SMED30007662"
"SMED30014738",2.59887090698177e-300,0.608323100396934,0.442,0.087,7.18951647707436e-296,"Neoblast","SMED30014738"
