"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SMED30014813",0,1.59295785523802,0.986,0.47,0,"Neoblast","SMED30014813"
"SMED30027258",0,1.57931073589619,0.934,0.269,0,"Neoblast","SMED30027258"
"SMED30009016",0,1.57494552712425,0.861,0.145,0,"Neoblast","SMED30009016"
"SMED30027562",0,1.57399389677727,0.939,0.392,0,"Neoblast","SMED30027562"
"SMED30018716",0,1.5679726506428,0.958,0.337,0,"Neoblast","SMED30018716"
"SMED30023821",0,1.56278687746485,0.784,0.033,0,"Neoblast","SMED30023821"
"SMED30013909",0,1.55578784371398,0.978,0.535,0,"Neoblast","SMED30013909"
"SMED30006065",0,1.54527660002747,0.776,0.038,0,"Neoblast","SMED30006065"
"SMED30012735",0,1.53836085267723,0.79,0.049,0,"Neoblast","SMED30012735"
"SMED30034520",0,1.52246175008884,0.83,0.065,0,"Neoblast","SMED30034520"
"SMED30002703",0,1.5165925069799,0.996,0.754,0,"Neoblast","SMED30002703"
"SMED30023035",0,1.49876562789238,0.811,0.046,0,"Neoblast","SMED30023035"
"SMED30009032",0,1.4908790164855,0.844,0.105,0,"Neoblast","SMED30009032"
"SMED30001485",0,1.48844238095397,0.919,0.29,0,"Neoblast","SMED30001485"
"SMED30016975",0,1.47486018364111,0.863,0.158,0,"Neoblast","SMED30016975"
"SMED30034422",0,1.47331300976867,0.786,0.053,0,"Neoblast","SMED30034422"
"SMED30012240",0,1.46908444334858,0.983,0.61,0,"Neoblast","SMED30012240"
"SMED30021509",0,1.46417877367483,0.818,0.092,0,"Neoblast","SMED30021509"
"SMED30030543",0,1.45944599239233,0.778,0.049,0,"Neoblast","SMED30030543"
"SMED30031782",0,1.45078298619944,0.885,0.131,0,"Neoblast","SMED30031782"
"SMED30004136",0,1.43636634929437,0.817,0.061,0,"Neoblast","SMED30004136"
"SMED30033785",0,1.42425589051026,0.981,0.634,0,"Neoblast","SMED30033785"
"SMED30031380",0,1.42077124711593,0.956,0.375,0,"Neoblast","SMED30031380"
"SMED30027566",0,1.41257559413285,0.782,0.04,0,"Neoblast","SMED30027566"
"SMED30003764",0,1.39898876570173,0.942,0.32,0,"Neoblast","SMED30003764"
"SMED30018579",0,1.37407716436682,0.771,0.038,0,"Neoblast","SMED30018579"
"SMED30027419",0,1.36349686782185,0.699,0.024,0,"Neoblast","SMED30027419"
"SMED30014447",0,1.34785569548727,0.823,0.121,0,"Neoblast","SMED30014447"
"SMED30001362",0,1.33945187004335,0.997,0.787,0,"Neoblast","SMED30001362"
"SMED30025522",0,1.33671945291318,0.995,0.795,0,"Neoblast","SMED30025522"
"SMED30031929",0,1.32705108662059,0.91,0.302,0,"Neoblast","SMED30031929"
"SMED30010906",0,1.3154678666501,0.84,0.146,0,"Neoblast","SMED30010906"
"SMED30005932",0,1.31516621277656,0.903,0.304,0,"Neoblast","SMED30005932"
"SMED30035373",0,1.30917589906134,0.986,0.662,0,"Neoblast","SMED30035373"
"SMED30005246",0,1.30370657502952,0.77,0.044,0,"Neoblast","SMED30005246"
"SMED30029203",0,1.30213898088378,0.859,0.167,0,"Neoblast","SMED30029203"
"SMED30024887",0,1.29468553979231,0.989,0.67,0,"Neoblast","SMED30024887"
"SMED30026367",0,1.29215744399119,0.962,0.459,0,"Neoblast","SMED30026367"
"SMED30007343",0,1.29173662335127,0.893,0.296,0,"Neoblast","SMED30007343"
"SMED30010227",0,1.28021831687334,0.969,0.597,0,"Neoblast","SMED30010227"
"SMED30029763",0,1.27733618835308,1,0.932,0,"Neoblast","SMED30029763"
"SMED30027770",0,1.26141157554661,0.85,0.183,0,"Neoblast","SMED30027770"
"SMED30027407",0,1.26068236323467,0.984,0.729,0,"Neoblast","SMED30027407"
"SMED30018987",0,1.24810764473406,0.692,0.022,0,"Neoblast","SMED30018987"
"SMED30030013",0,1.24599510377138,0.986,0.665,0,"Neoblast","SMED30030013"
"SMED30020057",0,1.23788847824691,0.903,0.274,0,"Neoblast","SMED30020057"
"SMED30001026",0,1.2362627854616,0.892,0.318,0,"Neoblast","SMED30001026"
"SMED30005171",0,1.22282275422556,0.999,0.892,0,"Neoblast","SMED30005171"
"SMED30034617",0,1.22229248822835,0.885,0.303,0,"Neoblast","SMED30034617"
"SMED30028337",0,1.22174527247436,0.966,0.54,0,"Neoblast","SMED30028337"
"SMED30000270",0,1.2208311706738,0.985,0.666,0,"Neoblast","SMED30000270"
"SMED30014560",0,1.21827711866086,0.974,0.656,0,"Neoblast","SMED30014560"
"SMED30016227",0,1.21122659282614,0.735,0.049,0,"Neoblast","SMED30016227"
"SMED30023430",0,1.20488263558495,0.991,0.673,0,"Neoblast","SMED30023430"
"SMED30003249",0,1.20064649463524,0.952,0.49,0,"Neoblast","SMED30003249"
"SMED30022314",0,1.19124062885946,0.877,0.263,0,"Neoblast","SMED30022314"
"SMED30017114",0,1.18882084430086,0.999,0.877,0,"Neoblast","SMED30017114"
"SMED30030198",0,1.18508086869388,0.937,0.346,0,"Neoblast","SMED30030198"
"SMED30004532",0,1.17633191987166,0.992,0.655,0,"Neoblast","SMED30004532"
"SMED30020925",0,1.16722123296426,0.972,0.571,0,"Neoblast","SMED30020925"
"SMED30009035",0,1.15739689520688,0.978,0.645,0,"Neoblast","SMED30009035"
"SMED30013212",0,1.14946698631729,0.996,0.786,0,"Neoblast","SMED30013212"
"SMED30024735",0,1.14812305877079,0.652,0.019,0,"Neoblast","SMED30024735"
"SMED30013237",0,1.1379620815047,0.693,0.038,0,"Neoblast","SMED30013237"
"SMED30017135",0,1.1335301544318,0.952,0.455,0,"Neoblast","SMED30017135"
"SMED30014136",0,1.12310428059808,0.648,0.027,0,"Neoblast","SMED30014136"
"SMED30036024",0,1.12195513304262,0.731,0.055,0,"Neoblast","SMED30036024"
"SMED30024600",0,1.1204538179773,0.961,0.511,0,"Neoblast","SMED30024600"
"SMED30029980",0,1.11627582517866,0.681,0.044,0,"Neoblast","SMED30029980"
"SMED30008984",0,1.11511172338002,0.912,0.369,0,"Neoblast","SMED30008984"
"SMED30027482",0,1.11280977074347,0.888,0.28,0,"Neoblast","SMED30027482"
"SMED30003593",0,1.1122775514677,0.971,0.485,0,"Neoblast","SMED30003593"
"SMED30024468",0,1.11020904267993,0.679,0.025,0,"Neoblast","SMED30024468"
"SMED30013233",0,1.10665837355245,0.997,0.87,0,"Neoblast","SMED30013233"
"SMED30005428",0,1.10579364480413,0.939,0.447,0,"Neoblast","SMED30005428"
"SMED30009415",0,1.09966300081944,0.658,0.034,0,"Neoblast","SMED30009415"
"SMED30031447",0,1.09767446819746,0.747,0.088,0,"Neoblast","SMED30031447"
"SMED30023910",0,1.0942999435723,0.857,0.206,0,"Neoblast","SMED30023910"
"SMED30016181",0,1.09421660970354,0.696,0.054,0,"Neoblast","SMED30016181"
"SMED30003920",0,1.09167462432514,0.885,0.264,0,"Neoblast","SMED30003920"
"SMED30017670",0,1.0873555023836,0.853,0.216,0,"Neoblast","SMED30017670"
"SMED30017941",0,1.08699264944853,0.963,0.591,0,"Neoblast","SMED30017941"
"SMED30020614",0,1.08072155419947,0.967,0.652,0,"Neoblast","SMED30020614"
"SMED30022627",0,1.08022482665765,0.822,0.212,0,"Neoblast","SMED30022627"
"SMED30029634",0,1.07097880094334,0.689,0.045,0,"Neoblast","SMED30029634"
"SMED30026659",0,1.06992079733394,0.666,0.055,0,"Neoblast","SMED30026659"
"SMED30013268",0,1.06939826373817,0.655,0.029,0,"Neoblast","SMED30013268"
"SMED30034335",0,1.06703948780159,0.897,0.313,0,"Neoblast","SMED30034335"
"SMED30020070",0,1.06557616860166,0.999,0.875,0,"Neoblast","SMED30020070"
"SMED30009283",0,1.06437925081024,0.994,0.8,0,"Neoblast","SMED30009283"
"SMED30034829",0,1.06353829279145,0.672,0.033,0,"Neoblast","SMED30034829"
"SMED30005823",0,1.06275816269825,0.764,0.101,0,"Neoblast","SMED30005823"
"SMED30011516",0,1.06217940472562,0.654,0.039,0,"Neoblast","SMED30011516"
"SMED30016021",0,1.06145428243319,0.743,0.081,0,"Neoblast","SMED30016021"
"SMED30016351",0,1.0582776162304,0.781,0.159,0,"Neoblast","SMED30016351"
"SMED30011413",0,1.05745399746151,0.658,0.107,0,"Neoblast","SMED30011413"
"SMED30017222",0,1.05743093552317,0.806,0.18,0,"Neoblast","SMED30017222"
"SMED30034697",0,1.05240176379508,0.986,0.673,0,"Neoblast","SMED30034697"
"SMED30019097",0,1.05217405386302,0.638,0.113,0,"Neoblast","SMED30019097"
"SMED30007929",0,1.04682438040461,0.721,0.09,0,"Neoblast","SMED30007929"
"SMED30020652",0,1.04504491195444,0.796,0.193,0,"Neoblast","SMED30020652"
"SMED30006361",0,1.04398819169314,0.808,0.179,0,"Neoblast","SMED30006361"
"SMED30010074",0,1.03814668937268,0.875,0.28,0,"Neoblast","SMED30010074"
"SMED30019468",0,1.03630485162804,0.864,0.277,0,"Neoblast","SMED30019468"
"SMED30031477",0,1.02553311726448,0.633,0.022,0,"Neoblast","SMED30031477"
"SMED30027476",0,1.02295194063029,0.734,0.109,0,"Neoblast","SMED30027476"
"SMED30004470",0,1.02275309354091,0.77,0.138,0,"Neoblast","SMED30004470"
"SMED30028428",0,1.02199837702488,0.737,0.103,0,"Neoblast","SMED30028428"
"SMED30034512",0,1.0153170289385,0.981,0.683,0,"Neoblast","SMED30034512"
"SMED30021402",0,1.00886571114373,0.623,0.024,0,"Neoblast","SMED30021402"
"SMED30025885",0,1.00336908230148,0.58,0.025,0,"Neoblast","SMED30025885"
"SMED30003006",0,1.00177100405901,0.757,0.134,0,"Neoblast","SMED30003006"
"SMED30022404",0,0.986871372176602,0.752,0.118,0,"Neoblast","SMED30022404"
"SMED30034338",0,0.984482525812867,0.648,0.035,0,"Neoblast","SMED30034338"
"SMED30022447",0,0.979041648974806,0.797,0.238,0,"Neoblast","SMED30022447"
"SMED30019647",0,0.974204352727881,0.659,0.066,0,"Neoblast","SMED30019647"
"SMED30010457",0,0.972972868386911,0.99,0.747,0,"Neoblast","SMED30010457"
"SMED30013157",0,0.972173351434939,0.991,0.76,0,"Neoblast","SMED30013157"
"SMED30005802",0,0.970172545134777,0.78,0.205,0,"Neoblast","SMED30005802"
"SMED30001661",0,0.969383038352028,0.872,0.282,0,"Neoblast","SMED30001661"
"SMED30032258",0,0.965559273108152,0.656,0.049,0,"Neoblast","SMED30032258"
"SMED30028415",0,0.965415821448038,0.682,0.068,0,"Neoblast","SMED30028415"
"SMED30028625",0,0.964988193585879,0.617,0.044,0,"Neoblast","SMED30028625"
"SMED30018968",0,0.959467790509507,0.818,0.211,0,"Neoblast","SMED30018968"
"SMED30006591",0,0.958717567201558,0.834,0.251,0,"Neoblast","SMED30006591"
"SMED30004988",0,0.957234390270312,0.628,0.042,0,"Neoblast","SMED30004988"
"SMED30027909",0,0.942296019289188,0.58,0.028,0,"Neoblast","SMED30027909"
"SMED30017903",0,0.941925859284922,0.6,0.026,0,"Neoblast","SMED30017903"
"SMED30002942",0,0.937928780668588,0.593,0.037,0,"Neoblast","SMED30002942"
"SMED30031017",0,0.935721983524111,0.764,0.184,0,"Neoblast","SMED30031017"
"SMED30034728",0,0.932414339726775,0.798,0.206,0,"Neoblast","SMED30034728"
"SMED30026225",0,0.924943660237369,0.999,0.918,0,"Neoblast","SMED30026225"
"SMED30025981",0,0.923076508269527,0.59,0.03,0,"Neoblast","SMED30025981"
"SMED30025245",0,0.922564397167993,0.595,0.032,0,"Neoblast","SMED30025245"
"SMED30000310",0,0.903001062873912,0.699,0.115,0,"Neoblast","SMED30000310"
"SMED30003246",0,0.895269939390699,0.768,0.178,0,"Neoblast","SMED30003246"
"SMED30007916",0,0.89369091473119,0.643,0.051,0,"Neoblast","SMED30007916"
"SMED30026247",0,0.891649630470447,0.61,0.039,0,"Neoblast","SMED30026247"
"SMED30022238",0,0.88541783452268,0.686,0.11,0,"Neoblast","SMED30022238"
"SMED30006060",0,0.880625168956237,0.573,0.029,0,"Neoblast","SMED30006060"
"SMED30034279",0,0.876782823393534,0.897,0.227,0,"Neoblast","SMED30034279"
"SMED30028154",0,0.873505839952066,0.557,0.016,0,"Neoblast","SMED30028154"
"SMED30032600",0,0.873183847261881,0.702,0.132,0,"Neoblast","SMED30032600"
"SMED30035282",0,0.868942911785142,0.638,0.091,0,"Neoblast","SMED30035282"
"SMED30027563",0,0.862487899084511,0.735,0.145,0,"Neoblast","SMED30027563"
"SMED30012017",0,0.86081162327728,0.688,0.144,0,"Neoblast","SMED30012017"
"SMED30015093",0,0.86027588596128,0.618,0.058,0,"Neoblast","SMED30015093"
"SMED30022491",0,0.856512256232484,0.624,0.058,0,"Neoblast","SMED30022491"
"SMED30016224",0,0.854996562677923,0.727,0.142,0,"Neoblast","SMED30016224"
"SMED30002877",0,0.854452358872388,0.529,0.079,0,"Neoblast","SMED30002877"
"SMED30012234",0,0.847839071257202,0.692,0.147,0,"Neoblast","SMED30012234"
"SMED30031539",0,0.843688134502517,0.553,0.027,0,"Neoblast","SMED30031539"
"SMED30008086",0,0.838935472865234,0.686,0.14,0,"Neoblast","SMED30008086"
"SMED30025222",0,0.836882649399263,0.733,0.182,0,"Neoblast","SMED30025222"
"SMED30018210",0,0.834679788916121,0.586,0.042,0,"Neoblast","SMED30018210"
"SMED30013735",0,0.833829684170079,1,0.984,0,"Neoblast","SMED30013735"
"SMED30021074",0,0.833628703214038,0.605,0.056,0,"Neoblast","SMED30021074"
"SMED30006163",0,0.82581988017952,0.549,0.024,0,"Neoblast","SMED30006163"
"SMED30021313",0,0.822310339633435,0.689,0.148,0,"Neoblast","SMED30021313"
"SMED30026622",0,0.820204379885286,0.511,0.018,0,"Neoblast","SMED30026622"
"SMED30015999",0,0.813682488181624,0.522,0.016,0,"Neoblast","SMED30015999"
"SMED30010857",0,0.810189813446309,0.646,0.115,0,"Neoblast","SMED30010857"
"SMED30035749",0,0.803836307513976,0.554,0.032,0,"Neoblast","SMED30035749"
"SMED30018937",0,0.795100279579311,0.714,0.155,0,"Neoblast","SMED30018937"
"SMED30017448",0,0.794306454300486,0.636,0.106,0,"Neoblast","SMED30017448"
"SMED30010978",0,0.791528497448143,0.713,0.161,0,"Neoblast","SMED30010978"
"SMED30009651",0,0.780499925142251,0.552,0.044,0,"Neoblast","SMED30009651"
"SMED30020035",0,0.760524292204365,0.651,0.104,0,"Neoblast","SMED30020035"
"SMED30006639",0,0.759067803434812,0.718,0.165,0,"Neoblast","SMED30006639"
"SMED30031069",0,0.756758270669317,0.516,0.033,0,"Neoblast","SMED30031069"
"SMED30004043",0,0.75670538744477,0.521,0.034,0,"Neoblast","SMED30004043"
"SMED30020687",0,0.755480420275675,0.571,0.075,0,"Neoblast","SMED30020687"
"SMED30024908",0,0.755270331801945,0.527,0.028,0,"Neoblast","SMED30024908"
"SMED30010451",0,0.745495725280566,0.514,0.035,0,"Neoblast","SMED30010451"
"SMED30006114",0,0.736436288139137,0.494,0.037,0,"Neoblast","SMED30006114"
"SMED30014738",0,0.735267992573883,0.632,0.106,0,"Neoblast","SMED30014738"
"SMED30031773",0,0.734949894851506,0.522,0.041,0,"Neoblast","SMED30031773"
"SMED30020647",0,0.734614082417687,0.489,0.019,0,"Neoblast","SMED30020647"
"SMED30004407",0,0.732949267954653,0.465,0.013,0,"Neoblast","SMED30004407"
"SMED30004679",0,0.729675650442066,0.557,0.065,0,"Neoblast","SMED30004679"
"SMED30013596",0,0.728479217334195,0.53,0.04,0,"Neoblast","SMED30013596"
"SMED30028735",0,0.728117013190717,0.61,0.08,0,"Neoblast","SMED30028735"
"SMED30031235",0,0.719516859369045,0.444,0.022,0,"Neoblast","SMED30031235"
"SMED30011704",0,0.716740848775713,0.523,0.035,0,"Neoblast","SMED30011704"
"SMED30020974",0,0.714451821061757,0.466,0.014,0,"Neoblast","SMED30020974"
"SMED30021439",0,0.712912646368043,0.484,0.02,0,"Neoblast","SMED30021439"
"SMED30010424",0,0.712450585968468,0.462,0.015,0,"Neoblast","SMED30010424"
"SMED30022437",0,0.709337273437257,0.587,0.101,0,"Neoblast","SMED30022437"
"SMED30013385",0,0.702484432737747,0.482,0.032,0,"Neoblast","SMED30013385"
"SMED30020142",0,0.700020458615955,0.522,0.042,0,"Neoblast","SMED30020142"
"SMED30003592",0,0.699121403448328,0.595,0.094,0,"Neoblast","SMED30003592"
"SMED30015285",0,0.698799586378746,0.496,0.023,0,"Neoblast","SMED30015285"
"SMED30020640",0,0.695484655343203,0.501,0.031,0,"Neoblast","SMED30020640"
"SMED30017576",0,0.691794820902214,0.458,0.016,0,"Neoblast","SMED30017576"
"SMED30021579",0,0.691051805075953,0.459,0.017,0,"Neoblast","SMED30021579"
"SMED30000353",0,0.68617447342737,0.618,0.111,0,"Neoblast","SMED30000353"
"SMED30028549",0,0.683490426349997,0.463,0.014,0,"Neoblast","SMED30028549"
"SMED30009760",0,0.675010758739627,0.439,0.014,0,"Neoblast","SMED30009760"
"SMED30028865",0,0.674597332140537,0.555,0.076,0,"Neoblast","SMED30028865"
"SMED30035387",0,0.672458632535768,0.552,0.082,0,"Neoblast","SMED30035387"
"SMED30010356",0,0.670878533235272,0.436,0.011,0,"Neoblast","SMED30010356"
"SMED30008223",0,0.663482970733084,0.434,0.02,0,"Neoblast","SMED30008223"
"SMED30015597",0,0.659830181655885,0.435,0.009,0,"Neoblast","SMED30015597"
"SMED30018710",0,0.65761925036835,0.514,0.074,0,"Neoblast","SMED30018710"
"SMED30019275",0,0.657490826941145,0.451,0.02,0,"Neoblast","SMED30019275"
"SMED30035969",0,0.654986089478947,0.517,0.066,0,"Neoblast","SMED30035969"
"SMED30025421",0,0.654154792194043,0.439,0.015,0,"Neoblast","SMED30025421"
"SMED30028665",0,0.644329524115953,0.445,0.039,0,"Neoblast","SMED30028665"
"SMED30033360",0,0.639423699803803,0.473,0.039,0,"Neoblast","SMED30033360"
"SMED30017845",0,0.634783411457361,0.803,0.196,0,"Neoblast","SMED30017845"
"SMED30012311",0,0.632801370922216,0.462,0.031,0,"Neoblast","SMED30012311"
"SMED30034558",0,0.626467674737276,0.518,0.057,0,"Neoblast","SMED30034558"
"SMED30009524",0,0.625652920700997,0.484,0.057,0,"Neoblast","SMED30009524"
"SMED30034043",0,0.625623846150781,0.471,0.039,0,"Neoblast","SMED30034043"
"SMED30029304",0,0.625030322059293,0.459,0.036,0,"Neoblast","SMED30029304"
"SMED30011817",0,0.620635748462293,0.44,0.029,0,"Neoblast","SMED30011817"
"SMED30004651",0,0.609462767997437,0.468,0.046,0,"Neoblast","SMED30004651"
"SMED30014572",0,0.606973736355642,0.42,0.018,0,"Neoblast","SMED30014572"
"SMED30005157",0,0.603365859928993,0.405,0.023,0,"Neoblast","SMED30005157"
"SMED30017131",0,0.598773477481782,0.407,0.021,0,"Neoblast","SMED30017131"
"SMED30008368",0,0.595979331623963,0.433,0.019,0,"Neoblast","SMED30008368"
"SMED30031095",0,0.586361087483033,0.41,0.018,0,"Neoblast","SMED30031095"
"SMED30011316",0,0.584963931085474,0.532,0.078,0,"Neoblast","SMED30011316"
"SMED30024555",0,0.580963377992581,0.397,0.012,0,"Neoblast","SMED30024555"
"SMED30011687",0,0.58079131104646,0.425,0.023,0,"Neoblast","SMED30011687"
"SMED30002307",0,0.575722568827438,0.446,0.037,0,"Neoblast","SMED30002307"
"SMED30014746",0,0.573265513376076,0.41,0.026,0,"Neoblast","SMED30014746"
"SMED30019073",0,0.568744997384346,0.392,0.018,0,"Neoblast","SMED30019073"
"SMED30007264",0,0.566310032385936,0.397,0.022,0,"Neoblast","SMED30007264"
"SMED30024926",0,0.566005410855246,0.466,0.051,0,"Neoblast","SMED30024926"
"SMED30024486",0,0.561855374504688,0.387,0.014,0,"Neoblast","SMED30024486"
"SMED30027599",0,0.560585653435877,0.427,0.029,0,"Neoblast","SMED30027599"
"SMED30004541",0,0.560460348523671,0.4,0.019,0,"Neoblast","SMED30004541"
"SMED30033348",0,0.557520182815445,0.402,0.02,0,"Neoblast","SMED30033348"
"SMED30014417",0,0.557075759899538,0.418,0.033,0,"Neoblast","SMED30014417"
"SMED30019019",0,0.550664543674858,0.387,0.012,0,"Neoblast","SMED30019019"
"SMED30019555",0,0.545629600630926,0.401,0.02,0,"Neoblast","SMED30019555"
"SMED30013318",0,0.543282068659408,0.395,0.022,0,"Neoblast","SMED30013318"
"SMED30023063",0,0.536126525162838,0.382,0.018,0,"Neoblast","SMED30023063"
"SMED30031507",0,0.525964940323078,0.402,0.031,0,"Neoblast","SMED30031507"
"SMED30011838",0,0.524380157646976,0.357,0.008,0,"Neoblast","SMED30011838"
"SMED30019080",0,0.515886522955496,0.402,0.035,0,"Neoblast","SMED30019080"
"SMED30035323",0,0.514526951924544,0.36,0.01,0,"Neoblast","SMED30035323"
"SMED30029264",0,0.509257121734695,0.366,0.022,0,"Neoblast","SMED30029264"
"SMED30008519",0,0.499258911878207,0.368,0.02,0,"Neoblast","SMED30008519"
"SMED30004366",0,0.49433992231627,0.397,0.033,0,"Neoblast","SMED30004366"
"SMED30024332",0,0.486858292029358,0.329,0.007,0,"Neoblast","SMED30024332"
"SMED30018395",0,0.486198676639199,0.345,0.015,0,"Neoblast","SMED30018395"
"SMED30009590",0,0.484910898835751,0.373,0.017,0,"Neoblast","SMED30009590"
"SMED30019815",0,0.478833596274374,0.341,0.016,0,"Neoblast","SMED30019815"
"SMED30023257",0,0.47074512962914,0.33,0.011,0,"Neoblast","SMED30023257"
"SMED30004598",0,0.468700561076829,0.334,0.014,0,"Neoblast","SMED30004598"
"SMED30018491",0,0.463765128297101,0.369,0.024,0,"Neoblast","SMED30018491"
"SMED30032688",0,0.463095803629208,0.313,0.007,0,"Neoblast","SMED30032688"
"SMED30012024",0,0.459714684104321,0.307,0.007,0,"Neoblast","SMED30012024"
"SMED30015789",0,0.457883755059687,0.34,0.015,0,"Neoblast","SMED30015789"
"SMED30005503",0,0.442967635339897,0.313,0.011,0,"Neoblast","SMED30005503"
"SMED30015687",0,0.442835392188005,0.308,0.009,0,"Neoblast","SMED30015687"
"SMED30004550",0,0.431028147053258,0.328,0.014,0,"Neoblast","SMED30004550"
"SMED30030377",0,0.319583826223993,0.555,0.073,0,"Neoblast","SMED30030377"
"SMED30025753",0,-2.00179265026026,0.999,0.995,0,"Neoblast","SMED30025753"
"SMED30016009",4.49807535184111e-308,0.652156252508828,0.581,0.098,1.24434756533332e-303,"Neoblast","SMED30016009"
"SMED30030070",4.79309553056275e-308,0.483472077322483,0.335,0.017,1.32596194757488e-303,"Neoblast","SMED30030070"
"SMED30027408",7.35311931246358e-308,0.549188959563628,0.428,0.044,2.03416692659993e-303,"Neoblast","SMED30027408"
"SMED30002780",1.47077809426544e-307,0.71925616630541,0.641,0.129,4.06876051997592e-303,"Neoblast","SMED30002780"
"SMED30013701",2.5163035744185e-307,0.434870415997,0.308,0.011,6.96110220827134e-303,"Neoblast","SMED30013701"
"SMED30002872",8.29687479534346e-307,1.25316733522651,0.31,0.011,2.29524744338381e-302,"Neoblast","SMED30002872"
"SMED30020370",5.37164798708462e-306,1.01042502318397,0.962,0.547,1.48601269914709e-301,"Neoblast","SMED30020370"
"SMED30030466",3.84888000585945e-305,0.848442814011982,0.768,0.206,1.06475416482096e-300,"Neoblast","SMED30030466"
"SMED30000949",3.95256163260695e-304,1.30627996736837,0.304,0.011,1.09343665004439e-299,"Neoblast","SMED30000949"
"SMED30006905",5.15933430559636e-304,0.423037750566504,0.298,0.009,1.42727824230018e-299,"Neoblast","SMED30006905"
"SMED30011043",9.33392154990954e-304,0.466534744838849,0.317,0.014,2.58213605756697e-299,"Neoblast","SMED30011043"
"SMED30021386",1.32445116628766e-303,0.966908902268512,0.993,0.775,3.66396170641819e-299,"Neoblast","SMED30021386"
"SMED30011415",3.05076172577035e-303,0.736633718234036,0.673,0.145,8.43962723817111e-299,"Neoblast","SMED30011415"
"SMED30005029",5.59806315037142e-303,0.563751877958244,0.455,0.054,1.54864818991875e-298,"Neoblast","SMED30005029"
"SMED30029911",6.63495751166263e-303,1.00724451308474,0.978,0.63,1.83549464602635e-298,"Neoblast","SMED30029911"
"SMED30014925",1.83691762514519e-302,0.455194706745814,0.332,0.017,5.08164891820167e-298,"Neoblast","SMED30014925"
"SMED30024101",1.77681811417267e-301,0.730359300755379,0.67,0.146,4.91538963104727e-297,"Neoblast","SMED30024101"
"SMED30033191",4.246842882307e-301,0.981015967275548,0.89,0.328,1.17484661496141e-296,"Neoblast","SMED30033191"
"SMED30033365",3.1662910395047e-300,0.947655997405167,0.855,0.286,8.75922753168581e-296,"Neoblast","SMED30033365"
"SMED30028914",6.36212371981626e-300,0.834416790111489,0.793,0.218,1.76001790584997e-295,"Neoblast","SMED30028914"
