"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SMED30009032",0,1.40915944634873,0.805,0.156,0,"Neoblast","SMED30009032"
"SMED30034520",0,1.39442067156039,0.777,0.1,0,"Neoblast","SMED30034520"
"SMED30001485",0,1.39116364484702,0.876,0.31,0,"Neoblast","SMED30001485"
"SMED30027770",0,1.38612639343163,0.84,0.223,0,"Neoblast","SMED30027770"
"SMED30005932",0,1.36720175575932,0.89,0.333,0,"Neoblast","SMED30005932"
"SMED30018716",0,1.35729418010225,0.915,0.36,0,"Neoblast","SMED30018716"
"SMED30035193",0,1.34969545186447,0.999,0.969,0,"Neoblast","SMED30035193"
"SMED30031782",0,1.34348101038433,0.825,0.147,0,"Neoblast","SMED30031782"
"SMED30019097",0,1.34292489970461,0.679,0.129,0,"Neoblast","SMED30019097"
"SMED30027566",0,1.33236147248525,0.719,0.047,0,"Neoblast","SMED30027566"
"SMED30026659",0,1.33081183281574,0.716,0.073,0,"Neoblast","SMED30026659"
"SMED30030543",0,1.32162354061567,0.736,0.071,0,"Neoblast","SMED30030543"
"SMED30027419",0,1.32109184972896,0.637,0.024,0,"Neoblast","SMED30027419"
"SMED30034422",0,1.32087670213626,0.695,0.059,0,"Neoblast","SMED30034422"
"SMED30003764",0,1.31452477132539,0.913,0.337,0,"Neoblast","SMED30003764"
"SMED30031380",0,1.30723077801955,0.928,0.397,0,"Neoblast","SMED30031380"
"SMED30005246",0,1.30271551173184,0.724,0.058,0,"Neoblast","SMED30005246"
"SMED30029203",0,1.27591436692202,0.848,0.206,0,"Neoblast","SMED30029203"
"SMED30027407",0,1.24611889712398,0.984,0.761,0,"Neoblast","SMED30027407"
"SMED30028420",0,1.24077959583463,0.774,0.179,0,"Neoblast","SMED30028420"
"SMED30023035",0,1.23811733918026,0.686,0.049,0,"Neoblast","SMED30023035"
"SMED30001362",0,1.23463151026985,0.993,0.797,0,"Neoblast","SMED30001362"
"SMED30002703",0,1.23367793962543,0.99,0.795,0,"Neoblast","SMED30002703"
"SMED30021461",0,1.22792546504236,0.895,0.312,0,"Neoblast","SMED30021461"
"SMED30030198",0,1.22326555305096,0.942,0.41,0,"Neoblast","SMED30030198"
"SMED30007343",0,1.22142210614894,0.832,0.312,0,"Neoblast","SMED30007343"
"SMED30018987",0,1.21558626680082,0.663,0.027,0,"Neoblast","SMED30018987"
"SMED30033785",0,1.19925304729405,0.975,0.699,0,"Neoblast","SMED30033785"
"SMED30005171",0,1.19495956193826,0.997,0.892,0,"Neoblast","SMED30005171"
"SMED30023430",0,1.1828952325755,0.99,0.724,0,"Neoblast","SMED30023430"
"SMED30010906",0,1.17473429559505,0.767,0.156,0,"Neoblast","SMED30010906"
"SMED30021402",0,1.169229244078,0.657,0.031,0,"Neoblast","SMED30021402"
"SMED30014560",0,1.16343319014067,0.949,0.706,0,"Neoblast","SMED30014560"
"SMED30003249",0,1.16162616510365,0.946,0.564,0,"Neoblast","SMED30003249"
"SMED30014447",0,1.14628290816055,0.756,0.135,0,"Neoblast","SMED30014447"
"SMED30022314",0,1.12308400105527,0.837,0.291,0,"Neoblast","SMED30022314"
"SMED30031929",0,1.12244597725626,0.822,0.279,0,"Neoblast","SMED30031929"
"SMED30013237",0,1.11764081523564,0.65,0.049,0,"Neoblast","SMED30013237"
"SMED30029980",0,1.11463994184741,0.644,0.062,0,"Neoblast","SMED30029980"
"SMED30013233",0,1.1129540741185,0.996,0.885,0,"Neoblast","SMED30013233"
"SMED30025522",0,1.10926777558728,0.995,0.854,0,"Neoblast","SMED30025522"
"SMED30010227",0,1.10668809277356,0.954,0.624,0,"Neoblast","SMED30010227"
"SMED30018579",0,1.10478949006075,0.649,0.042,0,"Neoblast","SMED30018579"
"SMED30016021",0,1.09516298132143,0.715,0.098,0,"Neoblast","SMED30016021"
"SMED30028337",0,1.09491211225109,0.949,0.582,0,"Neoblast","SMED30028337"
"SMED30020057",0,1.09030631038527,0.854,0.304,0,"Neoblast","SMED30020057"
"SMED30004532",0,1.08862310121745,0.985,0.687,0,"Neoblast","SMED30004532"
"SMED30035373",0,1.08463872642137,0.966,0.698,0,"Neoblast","SMED30035373"
"SMED30000270",0,1.08347079856948,0.984,0.711,0,"Neoblast","SMED30000270"
"SMED30029634",0,1.08237117929998,0.646,0.052,0,"Neoblast","SMED30029634"
"SMED30025981",0,1.06443766699027,0.62,0.046,0,"Neoblast","SMED30025981"
"SMED30011516",0,1.05923530512239,0.618,0.054,0,"Neoblast","SMED30011516"
"SMED30016975",0,1.05595312581863,0.672,0.114,0,"Neoblast","SMED30016975"
"SMED30024887",0,1.05490152027358,0.979,0.725,0,"Neoblast","SMED30024887"
"SMED30036024",0,1.04132107305704,0.652,0.064,0,"Neoblast","SMED30036024"
"SMED30020652",0,1.03897268051237,0.762,0.216,0,"Neoblast","SMED30020652"
"SMED30016227",0,1.01924184103483,0.648,0.063,0,"Neoblast","SMED30016227"
"SMED30017222",0,1.00477072632573,0.766,0.193,0,"Neoblast","SMED30017222"
"SMED30024735",0,0.998050848056899,0.576,0.024,0,"Neoblast","SMED30024735"
"SMED30024468",0,0.997544571995882,0.596,0.032,0,"Neoblast","SMED30024468"
"SMED30013268",0,0.988317876070364,0.597,0.031,0,"Neoblast","SMED30013268"
"SMED30022404",0,0.988300796417056,0.749,0.155,0,"Neoblast","SMED30022404"
"SMED30031447",0,0.980532554929131,0.674,0.091,0,"Neoblast","SMED30031447"
"SMED30003006",0,0.969985883401877,0.725,0.159,0,"Neoblast","SMED30003006"
"SMED30012234",0,0.959209252420106,0.666,0.147,0,"Neoblast","SMED30012234"
"SMED30031477",0,0.956167019915652,0.568,0.025,0,"Neoblast","SMED30031477"
"SMED30006361",0,0.953284111017119,0.735,0.182,0,"Neoblast","SMED30006361"
"SMED30032258",0,0.952313988690396,0.598,0.044,0,"Neoblast","SMED30032258"
"SMED30004470",0,0.946255440651637,0.725,0.155,0,"Neoblast","SMED30004470"
"SMED30034338",0,0.93774400194089,0.583,0.04,0,"Neoblast","SMED30034338"
"SMED30028428",0,0.929300715570969,0.658,0.11,0,"Neoblast","SMED30028428"
"SMED30016181",0,0.923159071203444,0.616,0.066,0,"Neoblast","SMED30016181"
"SMED30028415",0,0.919218047849731,0.646,0.093,0,"Neoblast","SMED30028415"
"SMED30009415",0,0.915353233608769,0.559,0.032,0,"Neoblast","SMED30009415"
"SMED30013212",0,0.912330323263648,0.995,0.844,0,"Neoblast","SMED30013212"
"SMED30007929",0,0.910935083946291,0.667,0.123,0,"Neoblast","SMED30007929"
"SMED30007916",0,0.910545866169224,0.611,0.065,0,"Neoblast","SMED30007916"
"SMED30034829",0,0.907101599840942,0.579,0.036,0,"Neoblast","SMED30034829"
"SMED30014136",0,0.906947971939114,0.566,0.03,0,"Neoblast","SMED30014136"
"SMED30005823",0,0.900883174060025,0.696,0.13,0,"Neoblast","SMED30005823"
"SMED30025245",0,0.892889460139203,0.56,0.04,0,"Neoblast","SMED30025245"
"SMED30026247",0,0.887887778465919,0.578,0.053,0,"Neoblast","SMED30026247"
"SMED30028625",0,0.880007330640136,0.577,0.05,0,"Neoblast","SMED30028625"
"SMED30034279",0,0.876047873033324,0.854,0.244,0,"Neoblast","SMED30034279"
"SMED30006060",0,0.874092533700351,0.542,0.043,0,"Neoblast","SMED30006060"
"SMED30022491",0,0.871872465582865,0.596,0.07,0,"Neoblast","SMED30022491"
"SMED30026225",0,0.870694472051604,0.997,0.921,0,"Neoblast","SMED30026225"
"SMED30027476",0,0.868324535652564,0.688,0.148,0,"Neoblast","SMED30027476"
"SMED30028665",0,0.850400113174378,0.524,0.051,0,"Neoblast","SMED30028665"
"SMED30004988",0,0.849928731950844,0.545,0.051,0,"Neoblast","SMED30004988"
"SMED30021074",0,0.844364421773283,0.596,0.081,0,"Neoblast","SMED30021074"
"SMED30022238",0,0.84138917711074,0.644,0.128,0,"Neoblast","SMED30022238"
"SMED30019647",0,0.823083027600351,0.577,0.07,0,"Neoblast","SMED30019647"
"SMED30017903",0,0.811120698586833,0.524,0.031,0,"Neoblast","SMED30017903"
"SMED30025885",0,0.801765251042476,0.476,0.031,0,"Neoblast","SMED30025885"
"SMED30020687",0,0.800575305036445,0.596,0.104,0,"Neoblast","SMED30020687"
"SMED30000310",0,0.797440458047108,0.629,0.119,0,"Neoblast","SMED30000310"
"SMED30028154",0,0.784686102198023,0.48,0.024,0,"Neoblast","SMED30028154"
"SMED30020647",0,0.774674980371198,0.495,0.031,0,"Neoblast","SMED30020647"
"SMED30004043",0,0.768389723350137,0.516,0.044,0,"Neoblast","SMED30004043"
"SMED30009651",0,0.764662769837158,0.536,0.06,0,"Neoblast","SMED30009651"
"SMED30015999",0,0.757497100285836,0.479,0.022,0,"Neoblast","SMED30015999"
"SMED30026622",0,0.752652281525136,0.445,0.018,0,"Neoblast","SMED30026622"
"SMED30027909",0,0.750824042735801,0.488,0.031,0,"Neoblast","SMED30027909"
"SMED30006163",0,0.749874576023859,0.493,0.026,0,"Neoblast","SMED30006163"
"SMED30002942",0,0.74241558165683,0.497,0.042,0,"Neoblast","SMED30002942"
"SMED30004407",0,0.739204122124297,0.462,0.011,0,"Neoblast","SMED30004407"
"SMED30018210",0,0.725952973461899,0.52,0.058,0,"Neoblast","SMED30018210"
"SMED30015093",0,0.725899497703225,0.527,0.061,0,"Neoblast","SMED30015093"
"SMED30010356",0,0.700482309161497,0.437,0.016,0,"Neoblast","SMED30010356"
"SMED30010451",0,0.697866896175103,0.464,0.034,0,"Neoblast","SMED30010451"
"SMED30031539",0,0.692813661033998,0.485,0.041,0,"Neoblast","SMED30031539"
"SMED30008223",0,0.681632455650061,0.441,0.027,0,"Neoblast","SMED30008223"
"SMED30010424",0,0.679190343287864,0.437,0.021,0,"Neoblast","SMED30010424"
"SMED30021579",0,0.669509280161983,0.446,0.02,0,"Neoblast","SMED30021579"
"SMED30020142",0,0.662629058320761,0.489,0.056,0,"Neoblast","SMED30020142"
"SMED30029304",0,0.662303384490254,0.486,0.049,0,"Neoblast","SMED30029304"
"SMED30024908",0,0.659667690927593,0.467,0.037,0,"Neoblast","SMED30024908"
"SMED30011817",0,0.657560350550035,0.466,0.039,0,"Neoblast","SMED30011817"
"SMED30035749",0,0.652982172895577,0.471,0.041,0,"Neoblast","SMED30035749"
"SMED30011704",0,0.652761482696062,0.456,0.039,0,"Neoblast","SMED30011704"
"SMED30034043",0,0.648919157366248,0.484,0.055,0,"Neoblast","SMED30034043"
"SMED30009760",0,0.647194679031588,0.412,0.019,0,"Neoblast","SMED30009760"
"SMED30013596",0,0.64122158841543,0.462,0.039,0,"Neoblast","SMED30013596"
"SMED30031773",0,0.632255850126652,0.47,0.043,0,"Neoblast","SMED30031773"
"SMED30017576",0,0.628268017551411,0.401,0.017,0,"Neoblast","SMED30017576"
"SMED30031069",0,0.625034517532719,0.471,0.051,0,"Neoblast","SMED30031069"
"SMED30018491",0,0.616148321261728,0.431,0.032,0,"Neoblast","SMED30018491"
"SMED30021439",0,0.612522063589899,0.427,0.029,0,"Neoblast","SMED30021439"
"SMED30004541",0,0.611446538841135,0.41,0.023,0,"Neoblast","SMED30004541"
"SMED30028549",0,0.610697814597831,0.418,0.019,0,"Neoblast","SMED30028549"
"SMED30027599",0,0.599968666595478,0.438,0.04,0,"Neoblast","SMED30027599"
"SMED30015597",0,0.597958576520486,0.387,0.013,0,"Neoblast","SMED30015597"
"SMED30012311",0,0.584189211736939,0.43,0.033,0,"Neoblast","SMED30012311"
"SMED30002307",0,0.581288701539599,0.4,0.028,0,"Neoblast","SMED30002307"
"SMED30014572",0,0.579726891321703,0.401,0.022,0,"Neoblast","SMED30014572"
"SMED30023063",0,0.578204632269941,0.393,0.026,0,"Neoblast","SMED30023063"
"SMED30015285",0,0.573109018987627,0.4,0.03,0,"Neoblast","SMED30015285"
"SMED30030070",0,0.572318452318083,0.367,0.019,0,"Neoblast","SMED30030070"
"SMED30024555",0,0.556283618166406,0.364,0.013,0,"Neoblast","SMED30024555"
"SMED30029264",0,0.551415052168229,0.387,0.025,0,"Neoblast","SMED30029264"
"SMED30015789",0,0.550727319134924,0.365,0.019,0,"Neoblast","SMED30015789"
"SMED30007264",0,0.548843443074282,0.393,0.023,0,"Neoblast","SMED30007264"
"SMED30035323",0,0.548332839543763,0.369,0.017,0,"Neoblast","SMED30035323"
"SMED30025421",0,0.537873277760441,0.372,0.015,0,"Neoblast","SMED30025421"
"SMED30019019",0,0.51381107280021,0.35,0.011,0,"Neoblast","SMED30019019"
"SMED30025753",0,-2.03700891994357,0.986,0.986,0,"Neoblast","SMED30025753"
"SMED30014487",1.72155464307469e-307,0.515326294581483,0.347,0.014,4.76250876460183e-303,"Neoblast","SMED30014487"
"SMED30013318",9.2940089125507e-307,0.547202962226921,0.404,0.031,2.57109462556802e-302,"Neoblast","SMED30013318"
"SMED30014413",1.15434372707807e-306,0.96199517403591,0.986,0.75,3.19337648658877e-302,"Neoblast","SMED30014413"
"SMED30009590",2.27199515774468e-306,0.520584253625749,0.363,0.019,6.28524740438487e-302,"Neoblast","SMED30009590"
"SMED30019623",6.58490066925203e-306,1.02026987580044,0.964,0.699,1.82164692114188e-301,"Neoblast","SMED30019623"
"SMED30024486",4.46593728139565e-305,0.543689367078574,0.373,0.023,1.23545688952529e-300,"Neoblast","SMED30024486"
"SMED30017448",5.02203642167263e-305,0.863562203021114,0.637,0.13,1.38929615569152e-300,"Neoblast","SMED30017448"
"SMED30010857",2.54193732661005e-303,0.832182912456836,0.65,0.138,7.03201542033404e-299,"Neoblast","SMED30010857"
"SMED30003593",4.00689400402348e-303,1.12456135760048,0.917,0.499,1.10846715727306e-298,"Neoblast","SMED30003593"
"SMED30017430",4.00691053750013e-303,-1.70260500060359,0.916,0.916,1.10847173109403e-298,"Neoblast","SMED30017430"
"SMED30020640",4.04075297731514e-302,0.603171481282648,0.417,0.036,1.11783390364446e-297,"Neoblast","SMED30020640"
"SMED30029911",1.13081504217357e-301,1.02667872198332,0.974,0.654,3.12828673266896e-297,"Neoblast","SMED30029911"
"SMED30033360",2.37144701580433e-301,0.638736775976582,0.464,0.052,6.56037102452109e-297,"Neoblast","SMED30033360"
"SMED30000072",4.07011715796455e-301,0.660043229817424,0.499,0.065,1.12595721057931e-296,"Neoblast","SMED30000072"
"SMED30013701",1.66148434522768e-300,0.475863078750422,0.332,0.012,4.59633029263784e-296,"Neoblast","SMED30013701"
"SMED30013385",1.66615046845026e-300,0.57193826375804,0.388,0.028,4.60923865592081e-296,"Neoblast","SMED30013385"
"SMED30032688",2.30322208163324e-300,0.479273470126992,0.319,0.009,6.37163356663019e-296,"Neoblast","SMED30032688"
"SMED30008368",1.98996538140335e-299,0.493157250337844,0.356,0.019,5.50504023111422e-295,"Neoblast","SMED30008368"
"SMED30030377",8.67285780651935e-299,0.358935672824261,0.51,0.068,2.39925938359551e-294,"Neoblast","SMED30030377"
"SMED30016754",1.71124868627236e-298,0.605042114569068,0.451,0.048,4.73399836570387e-294,"Neoblast","SMED30016754"
"SMED30032600",2.40009452924395e-297,0.806605854777977,0.664,0.143,6.63962150570046e-293,"Neoblast","SMED30032600"
"SMED30034617",2.47305865936638e-297,1.13821402363214,0.863,0.385,6.84146947527115e-293,"Neoblast","SMED30034617"
"SMED30016224",8.80571544248639e-297,0.813052707474008,0.689,0.158,2.43601312000943e-292,"Neoblast","SMED30016224"
"SMED30010457",1.95357522726205e-296,0.950510268030764,0.989,0.764,5.40437050869773e-292,"Neoblast","SMED30010457"
"SMED30006114",2.90246952373497e-295,0.697396609198271,0.475,0.058,8.02939169046042e-291,"Neoblast","SMED30006114"
"SMED30020925",3.25272779290295e-294,1.03385617511657,0.944,0.616,8.99834616628671e-290,"Neoblast","SMED30020925"
"SMED30020070",8.60263425846469e-293,0.918359102674838,0.997,0.882,2.37983274126167e-288,"Neoblast","SMED30020070"
"SMED30002120",1.74491630794846e-290,0.706549768266497,0.564,0.097,4.82713647430861e-286,"Neoblast","SMED30002120"
"SMED30025395",8.65412598069477e-290,0.464164669624446,0.339,0.017,2.3940774112994e-285,"Neoblast","SMED30025395"
"SMED30003246",8.73155958889633e-290,0.92849914099464,0.758,0.218,2.41549864467228e-285,"Neoblast","SMED30003246"
"SMED30010978",1.39521451125128e-289,0.832293530570117,0.7,0.171,3.85972142392553e-285,"Neoblast","SMED30010978"
"SMED30020370",1.79512196949133e-289,1.01812967091948,0.945,0.582,4.96602541640082e-285,"Neoblast","SMED30020370"
"SMED30018395",2.62016041781542e-289,0.462222492079801,0.332,0.015,7.24841177984457e-285,"Neoblast","SMED30018395"
"SMED30026367",9.09084872225923e-289,1.12510007421632,0.915,0.516,2.51489239052579e-284,"Neoblast","SMED30026367"
"SMED30034512",1.7050556336267e-288,0.963977493842293,0.974,0.722,4.71686590486491e-284,"Neoblast","SMED30034512"
"SMED30017131",8.32542530561307e-288,0.498689618382936,0.354,0.021,2.3031456565448e-283,"Neoblast","SMED30017131"
"SMED30009035",3.11372971810302e-287,1.06561819580992,0.949,0.632,8.61382189216021e-283,"Neoblast","SMED30009035"
"SMED30021142",1.18483187273996e-285,1.03441571009121,0.952,0.636,3.27771889274782e-281,"Neoblast","SMED30021142"
"SMED30029763",1.25181033791526e-285,0.92036531607402,0.999,0.912,3.46300811880877e-281,"Neoblast","SMED30029763"
"SMED30025757",4.14062153465338e-285,1.05777044028772,0.97,0.5,1.14546154134651e-280,"Neoblast","SMED30025757"
"SMED30016009",2.59337509539343e-284,0.728432602650192,0.62,0.126,7.17431286389638e-280,"Neoblast","SMED30016009"
"SMED30022627",9.1491942066602e-284,1.02061283388084,0.77,0.252,2.53103308533048e-279,"Neoblast","SMED30022627"
"SMED30009524",1.13834991124773e-283,0.641885024905279,0.507,0.073,3.14913119447572e-279,"Neoblast","SMED30009524"
"SMED30023910",1.14550062537734e-283,0.946479615273349,0.794,0.239,3.16891293004388e-279,"Neoblast","SMED30023910"
"SMED30010267",1.79765882778419e-282,0.68776896279129,0.565,0.101,4.97304338118219e-278,"Neoblast","SMED30010267"
"SMED30006119",2.27885965696467e-281,-1.817784642645,0.663,0.829,6.30423735502707e-277,"Neoblast","SMED30006119"
"SMED30019275",1.60547053701392e-280,0.5194086567069,0.37,0.028,4.44137369359532e-276,"Neoblast","SMED30019275"
"SMED30014738",1.90948664386752e-280,0.723937547781996,0.626,0.13,5.28240385159511e-276,"Neoblast","SMED30014738"
"SMED30031095",1.70457714634928e-279,0.500067466879511,0.353,0.023,4.71554221766064e-275,"Neoblast","SMED30031095"
"SMED30024926",3.49571461052741e-279,0.548060150723158,0.427,0.046,9.67054489856303e-275,"Neoblast","SMED30024926"
"SMED30023617",1.27815312376977e-278,0.741117343046483,0.619,0.129,3.5358828015967e-274,"Neoblast","SMED30023617"
"SMED30035063",1.58246708836951e-278,1.19966988771006,0.754,0.216,4.37773695326541e-274,"Neoblast","SMED30035063"
"SMED30017114",3.96116962539456e-278,0.91769229059051,0.998,0.91,1.09581796516915e-273,"Neoblast","SMED30017114"
"SMED30027482",1.26781628306549e-276,1.00743243558837,0.819,0.289,3.50728696547237e-272,"Neoblast","SMED30027482"
"SMED30020974",1.64109590306856e-276,0.436977862895232,0.289,0.007,4.53992770624886e-272,"Neoblast","SMED30020974"
"SMED30024600",3.40898714199681e-275,1.01808198553961,0.944,0.554,9.43062202961997e-271,"Neoblast","SMED30024600"
"SMED30010074",6.41625313206123e-275,1.00107791885964,0.8,0.283,1.77499226645342e-270,"Neoblast","SMED30010074"
"SMED30023257",8.43956174852223e-275,0.451391574079285,0.306,0.011,2.33472036211119e-270,"Neoblast","SMED30023257"
"SMED30008579",1.04227626504677e-274,1.07312652032443,0.972,0.684,2.8833530596254e-270,"Neoblast","SMED30008579"
"SMED30013157",4.32594668686319e-274,0.862259818479144,0.99,0.795,1.19672989145383e-269,"Neoblast","SMED30013157"
"SMED30030013",6.45025231681076e-274,0.973598688651197,0.966,0.714,1.78439780092253e-269,"Neoblast","SMED30030013"
"SMED30031017",1.70649700632912e-273,0.902633163856758,0.731,0.204,4.72085331830887e-269,"Neoblast","SMED30031017"
"SMED30016351",1.48409645078807e-272,0.87219779986913,0.713,0.193,4.10560442146012e-268,"Neoblast","SMED30016351"
"SMED30011838",1.54965211209474e-272,0.449853617054797,0.302,0.011,4.28695760289889e-268,"Neoblast","SMED30011838"
"SMED30030466",2.74472477151375e-272,0.94010923166349,0.763,0.247,7.59300660791563e-268,"Neoblast","SMED30030466"
"SMED30031186",6.69061358962584e-272,0.74046605792686,0.641,0.144,1.85089134343409e-267,"Neoblast","SMED30031186"
"SMED30013699",8.41730576033939e-271,0.91544741389595,0.984,0.806,2.32856346554029e-266,"Neoblast","SMED30013699"
"SMED30027563",8.21999086808276e-270,0.796194039220577,0.67,0.163,2.27397827374642e-265,"Neoblast","SMED30027563"
"SMED30002877",1.4288819945159e-267,0.768117654025545,0.524,0.091,3.95285914962878e-263,"Neoblast","SMED30002877"
"SMED30017845",1.52194378043657e-267,0.55080895799882,0.763,0.202,4.21030527419971e-263,"Neoblast","SMED30017845"
"SMED30020035",2.55289169487027e-267,0.617975654615388,0.599,0.12,7.06231958468911e-263,"Neoblast","SMED30020035"
"SMED30034728",4.92531185400363e-267,0.849620799338397,0.749,0.222,1.36253827129156e-262,"Neoblast","SMED30034728"
"SMED30021241",1.26623340109105e-266,0.508304949794943,0.406,0.043,3.50290808077828e-262,"Neoblast","SMED30021241"
"SMED30018937",1.58728059845312e-265,0.769630040078532,0.669,0.165,4.39105304756071e-261,"Neoblast","SMED30018937"
"SMED30004598",2.77641076744237e-265,0.438226154165368,0.313,0.015,7.68066274705257e-261,"Neoblast","SMED30004598"
"SMED30028735",8.49376679377256e-265,0.600994949087432,0.544,0.096,2.34971564582924e-260,"Neoblast","SMED30028735"
"SMED30012017",7.03927449962028e-263,0.882061651974264,0.655,0.161,1.94734489757495e-258,"Neoblast","SMED30012017"
"SMED30031080",1.0240720583079e-262,0.999193142714111,0.892,0.387,2.83299294210298e-258,"Neoblast","SMED30031080"
"SMED30025222",1.78873125137859e-262,0.803267799788059,0.685,0.181,4.94834613381373e-258,"Neoblast","SMED30025222"
"SMED30014417",1.27373865707976e-261,0.521756135507787,0.394,0.041,3.52367062094544e-257,"Neoblast","SMED30014417"
"SMED30006591",1.74257535756487e-261,0.864770811045405,0.786,0.261,4.82066046916745e-257,"Neoblast","SMED30006591"
"SMED30019555",1.82035757281874e-261,0.450629532271882,0.312,0.016,5.03583718944578e-257,"Neoblast","SMED30019555"
"SMED30017965",1.8985884654446e-261,0.822576846871817,0.742,0.214,5.25225513080594e-257,"Neoblast","SMED30017965"
"SMED30019815",6.04944774933423e-261,0.424993303888708,0.313,0.016,1.67351922537582e-256,"Neoblast","SMED30019815"
"SMED30021492",7.12567275323677e-261,0.449154531024377,0.311,0.016,1.97124611045542e-256,"Neoblast","SMED30021492"
"SMED30003920",4.50335779968453e-260,0.916209562949965,0.816,0.299,1.24580890170473e-255,"Neoblast","SMED30003920"
"SMED30019073",7.62791682082566e-260,0.455472731876225,0.311,0.016,2.11018690931321e-255,"Neoblast","SMED30019073"
"SMED30011687",1.2333163645929e-259,0.477871894364371,0.354,0.029,3.4118463910098e-255,"Neoblast","SMED30011687"
"SMED30005802",1.66567234220795e-259,0.856048949250832,0.733,0.219,4.60791596748406e-255,"Neoblast","SMED30005802"
"SMED30011415",8.5630368367086e-259,0.737753567975845,0.624,0.146,2.36887851050707e-254,"Neoblast","SMED30011415"
"SMED30021313",1.07503637502751e-258,0.79550771634896,0.676,0.176,2.97398062787611e-254,"Neoblast","SMED30021313"
"SMED30001057",1.0818138615551e-258,0.473032954154768,0.337,0.024,2.99272986660603e-254,"Neoblast","SMED30001057"
"SMED30017135",1.17894738142813e-258,0.998819111107731,0.917,0.539,3.26144003598278e-254,"Neoblast","SMED30017135"
"SMED30015533",1.53106128684373e-258,0.931032416083326,0.834,0.315,4.23552794392449e-254,"Neoblast","SMED30015533"
"SMED30012024",3.42808058241906e-258,0.401237980140858,0.274,0.007,9.48344212320409e-254,"Neoblast","SMED30012024"
