"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SMED30029203",0,1.15480693071821,0.724,0.142,0,"Neoblast","SMED30029203"
"SMED30016021",0,1.15260278543509,0.635,0.077,0,"Neoblast","SMED30016021"
"SMED30027407",0,1.15037030331835,0.948,0.724,0,"Neoblast","SMED30027407"
"SMED30035373",0,1.14956859251128,0.97,0.678,0,"Neoblast","SMED30035373"
"SMED30001362",0,1.1471297447065,0.994,0.811,0,"Neoblast","SMED30001362"
"SMED30009035",0,1.14559726154547,0.947,0.625,0,"Neoblast","SMED30009035"
"SMED30034617",0,1.13917087781495,0.78,0.288,0,"Neoblast","SMED30034617"
"SMED30011516",0,1.13887148315695,0.549,0.034,0,"Neoblast","SMED30011516"
"SMED30017680",0,1.13033705115367,0.523,0.03,0,"Neoblast","SMED30017680"
"SMED30030198",0,1.12371373529695,0.87,0.322,0,"Neoblast","SMED30030198"
"SMED30003593",0,1.11728176715133,0.922,0.497,0,"Neoblast","SMED30003593"
"SMED30014560",0,1.11364992763871,0.918,0.636,0,"Neoblast","SMED30014560"
"SMED30031477",0,1.11335301031,0.537,0.022,0,"Neoblast","SMED30031477"
"SMED30029634",0,1.10734504006704,0.576,0.04,0,"Neoblast","SMED30029634"
"SMED30022404",0,1.10615924120968,0.687,0.132,0,"Neoblast","SMED30022404"
"SMED30027770",0,1.10540005483207,0.694,0.151,0,"Neoblast","SMED30027770"
"SMED30003006",0,1.09997778767547,0.676,0.137,0,"Neoblast","SMED30003006"
"SMED30024887",0,1.09875297533702,0.96,0.678,0,"Neoblast","SMED30024887"
"SMED30014136",0,1.09692869157589,0.525,0.026,0,"Neoblast","SMED30014136"
"SMED30028428",0,1.09596106618531,0.625,0.092,0,"Neoblast","SMED30028428"
"SMED30016181",0,1.09242224261972,0.597,0.059,0,"Neoblast","SMED30016181"
"SMED30024468",0,1.09018848439219,0.526,0.024,0,"Neoblast","SMED30024468"
"SMED30027482",0,1.08043483149213,0.79,0.26,0,"Neoblast","SMED30027482"
"SMED30020925",0,1.07994951680863,0.928,0.587,0,"Neoblast","SMED30020925"
"SMED30003249",0,1.07698116303109,0.885,0.474,0,"Neoblast","SMED30003249"
"SMED30026659",0,1.07102124195218,0.55,0.049,0,"Neoblast","SMED30026659"
"SMED30003920",0,1.06669692008707,0.789,0.258,0,"Neoblast","SMED30003920"
"SMED30002703",0,1.06453435557022,0.953,0.678,0,"Neoblast","SMED30002703"
"SMED30005171",0,1.06385554954001,0.997,0.892,0,"Neoblast","SMED30005171"
"SMED30013268",0,1.05859969139828,0.535,0.028,0,"Neoblast","SMED30013268"
"SMED30034829",0,1.05602456549034,0.522,0.034,0,"Neoblast","SMED30034829"
"SMED30004988",0,1.04503113048556,0.542,0.04,0,"Neoblast","SMED30004988"
"SMED30005823",0,1.04135621369733,0.658,0.111,0,"Neoblast","SMED30005823"
"SMED30031929",0,1.03832991584932,0.779,0.251,0,"Neoblast","SMED30031929"
"SMED30025885",0,1.03631583605041,0.48,0.024,0,"Neoblast","SMED30025885"
"SMED30024600",0,1.03545030777329,0.897,0.477,0,"Neoblast","SMED30024600"
"SMED30013233",0,1.03348413996853,0.997,0.896,0,"Neoblast","SMED30013233"
"SMED30020652",0,1.03162075421347,0.704,0.188,0,"Neoblast","SMED30020652"
"SMED30023430",0,1.02950385426228,0.968,0.65,0,"Neoblast","SMED30023430"
"SMED30025522",0,1.0180719875448,0.985,0.821,0,"Neoblast","SMED30025522"
"SMED30025245",0,1.01758211265276,0.516,0.035,0,"Neoblast","SMED30025245"
"SMED30034338",0,1.01421185474037,0.503,0.031,0,"Neoblast","SMED30034338"
"SMED30017135",0,1.01358639988603,0.86,0.4,0,"Neoblast","SMED30017135"
"SMED30016351",0,1.0077769157167,0.662,0.149,0,"Neoblast","SMED30016351"
"SMED30022627",0,1.0038588790686,0.708,0.223,0,"Neoblast","SMED30022627"
"SMED30004470",0,1.00037675795982,0.635,0.115,0,"Neoblast","SMED30004470"
"SMED30007929",0,0.996244526688685,0.612,0.101,0,"Neoblast","SMED30007929"
"SMED30025757",0,0.995399495576687,0.908,0.398,0,"Neoblast","SMED30025757"
"SMED30018987",0,0.990772296709592,0.479,0.018,0,"Neoblast","SMED30018987"
"SMED30006361",0,0.989431320185545,0.683,0.175,0,"Neoblast","SMED30006361"
"SMED30033191",0,0.988868762877809,0.819,0.317,0,"Neoblast","SMED30033191"
"SMED30018968",0,0.988493166407026,0.694,0.176,0,"Neoblast","SMED30018968"
"SMED30031447",0,0.982083513785529,0.596,0.077,0,"Neoblast","SMED30031447"
"SMED30030013",0,0.974433073854157,0.949,0.627,0,"Neoblast","SMED30030013"
"SMED30019647",0,0.96964084663915,0.539,0.06,0,"Neoblast","SMED30019647"
"SMED30031017",0,0.964880679054135,0.679,0.186,0,"Neoblast","SMED30031017"
"SMED30012234",0,0.964266157748024,0.607,0.124,0,"Neoblast","SMED30012234"
"SMED30001977",0,0.952979865402119,0.695,0.187,0,"Neoblast","SMED30001977"
"SMED30034512",0,0.948173574656701,0.951,0.633,0,"Neoblast","SMED30034512"
"SMED30017114",0,0.94554842246015,0.993,0.878,0,"Neoblast","SMED30017114"
"SMED30019623",0,0.943658798029088,0.949,0.666,0,"Neoblast","SMED30019623"
"SMED30010074",0,0.940393053676947,0.719,0.215,0,"Neoblast","SMED30010074"
"SMED30017903",0,0.939557672678879,0.476,0.024,0,"Neoblast","SMED30017903"
"SMED30016975",0,0.938239779546153,0.521,0.079,0,"Neoblast","SMED30016975"
"SMED30028415",0,0.936350728222744,0.543,0.071,0,"Neoblast","SMED30028415"
"SMED30020057",0,0.936150304097472,0.732,0.222,0,"Neoblast","SMED30020057"
"SMED30003246",0,0.932320123013913,0.673,0.167,0,"Neoblast","SMED30003246"
"SMED30012017",0,0.923976580412375,0.625,0.142,0,"Neoblast","SMED30012017"
"SMED30017670",0,0.923874696288462,0.661,0.174,0,"Neoblast","SMED30017670"
"SMED30022447",0,0.920045320823172,0.687,0.203,0,"Neoblast","SMED30022447"
"SMED30010451",0,0.915924360142918,0.47,0.029,0,"Neoblast","SMED30010451"
"SMED30015533",0,0.913715612827843,0.696,0.199,0,"Neoblast","SMED30015533"
"SMED30022238",0,0.91080327474867,0.577,0.099,0,"Neoblast","SMED30022238"
"SMED30020070",0,0.909274725324251,0.998,0.871,0,"Neoblast","SMED30020070"
"SMED30022491",0,0.907698261287402,0.515,0.058,0,"Neoblast","SMED30022491"
"SMED30025981",0,0.898205285408567,0.456,0.027,0,"Neoblast","SMED30025981"
"SMED30007916",0,0.895565163166269,0.514,0.054,0,"Neoblast","SMED30007916"
"SMED30006060",0,0.888887142187989,0.452,0.028,0,"Neoblast","SMED30006060"
"SMED30015093",0,0.885309206546949,0.494,0.046,0,"Neoblast","SMED30015093"
"SMED30032258",0,0.881299553850559,0.493,0.036,0,"Neoblast","SMED30032258"
"SMED30014413",0,0.875830491073915,0.959,0.716,0,"Neoblast","SMED30014413"
"SMED30002942",0,0.873353539143592,0.464,0.039,0,"Neoblast","SMED30002942"
"SMED30028625",0,0.87192295639114,0.468,0.038,0,"Neoblast","SMED30028625"
"SMED30006639",0,0.867371313932758,0.623,0.156,0,"Neoblast","SMED30006639"
"SMED30029763",0,0.860775202168794,0.998,0.937,0,"Neoblast","SMED30029763"
"SMED30021402",0,0.860098270292538,0.43,0.023,0,"Neoblast","SMED30021402"
"SMED30024735",0,0.851999984939479,0.404,0.018,0,"Neoblast","SMED30024735"
"SMED30018210",0,0.8507832084342,0.478,0.048,0,"Neoblast","SMED30018210"
"SMED30010457",0,0.848193653825948,0.984,0.762,0,"Neoblast","SMED30010457"
"SMED30032600",0,0.846181069412537,0.594,0.134,0,"Neoblast","SMED30032600"
"SMED30034728",0,0.846094849123813,0.661,0.174,0,"Neoblast","SMED30034728"
"SMED30026247",0,0.843999338409005,0.442,0.037,0,"Neoblast","SMED30026247"
"SMED30002877",0,0.839824104231804,0.442,0.071,0,"Neoblast","SMED30002877"
"SMED30024908",0,0.835862018135713,0.451,0.033,0,"Neoblast","SMED30024908"
"SMED30006163",0,0.835366252821298,0.416,0.019,0,"Neoblast","SMED30006163"
"SMED30026622",0,0.833714673111614,0.391,0.014,0,"Neoblast","SMED30026622"
"SMED30017845",0,0.830833377468671,0.719,0.175,0,"Neoblast","SMED30017845"
"SMED30004043",0,0.830377263459728,0.434,0.03,0,"Neoblast","SMED30004043"
"SMED30020035",0,0.824714468018849,0.547,0.089,0,"Neoblast","SMED30020035"
"SMED30028154",0,0.822433941897724,0.385,0.018,0,"Neoblast","SMED30028154"
"SMED30000310",0,0.821411536722882,0.599,0.121,0,"Neoblast","SMED30000310"
"SMED30027563",0,0.807694612771206,0.632,0.152,0,"Neoblast","SMED30027563"
"SMED30017448",0,0.802352099345217,0.523,0.098,0,"Neoblast","SMED30017448"
"SMED30015999",0,0.798099167144549,0.41,0.017,0,"Neoblast","SMED30015999"
"SMED30014447",0,0.789668216791812,0.481,0.06,0,"Neoblast","SMED30014447"
"SMED30010857",0,0.786007411274816,0.526,0.094,0,"Neoblast","SMED30010857"
"SMED30035749",0,0.773661846844296,0.398,0.023,0,"Neoblast","SMED30035749"
"SMED30027909",0,0.770157002473186,0.391,0.025,0,"Neoblast","SMED30027909"
"SMED30009524",0,0.755264003485924,0.454,0.061,0,"Neoblast","SMED30009524"
"SMED30020687",0,0.754655911780357,0.468,0.063,0,"Neoblast","SMED30020687"
"SMED30008223",0,0.752554746674213,0.385,0.024,0,"Neoblast","SMED30008223"
"SMED30035282",0,0.739923678060519,0.448,0.068,0,"Neoblast","SMED30035282"
"SMED30030543",0,0.737082062434908,0.39,0.023,0,"Neoblast","SMED30030543"
"SMED30014738",0,0.723398185107539,0.492,0.084,0,"Neoblast","SMED30014738"
"SMED30013596",0,0.722692645163942,0.395,0.032,0,"Neoblast","SMED30013596"
"SMED30017595",0,0.713568251508585,0.471,0.081,0,"Neoblast","SMED30017595"
"SMED30031539",0,0.709981402055604,0.391,0.027,0,"Neoblast","SMED30031539"
"SMED30006114",0,0.706201459177815,0.407,0.049,0,"Neoblast","SMED30006114"
"SMED30031773",0,0.704320411218662,0.418,0.047,0,"Neoblast","SMED30031773"
"SMED30023063",0,0.702906207677299,0.363,0.019,0,"Neoblast","SMED30023063"
"SMED30028735",0,0.70062581865355,0.434,0.058,0,"Neoblast","SMED30028735"
"SMED30010424",0,0.697320592931318,0.362,0.013,0,"Neoblast","SMED30010424"
"SMED30029980",0,0.693911386435631,0.369,0.025,0,"Neoblast","SMED30029980"
"SMED30015285",0,0.690457323530084,0.359,0.022,0,"Neoblast","SMED30015285"
"SMED30004407",0,0.682322172151213,0.347,0.011,0,"Neoblast","SMED30004407"
"SMED30011704",0,0.681029830740802,0.391,0.038,0,"Neoblast","SMED30011704"
"SMED30021579",0,0.663209910120862,0.343,0.015,0,"Neoblast","SMED30021579"
"SMED30021439",0,0.658390179087544,0.337,0.018,0,"Neoblast","SMED30021439"
"SMED30029304",0,0.649771261501511,0.375,0.033,0,"Neoblast","SMED30029304"
"SMED30031069",0,0.64820254391447,0.345,0.029,0,"Neoblast","SMED30031069"
"SMED30022982",0,0.642552343550756,0.368,0.041,0,"Neoblast","SMED30022982"
"SMED30014417",0,0.633848071164106,0.344,0.03,0,"Neoblast","SMED30014417"
"SMED30034043",0,0.631186445193651,0.343,0.027,0,"Neoblast","SMED30034043"
"SMED30013735",0,0.629493916145378,1,0.987,0,"Neoblast","SMED30013735"
"SMED30011817",0,0.624299742072452,0.329,0.02,0,"Neoblast","SMED30011817"
"SMED30025421",0,0.60915652142339,0.317,0.012,0,"Neoblast","SMED30025421"
"SMED30009590",0,0.607062693729308,0.307,0.011,0,"Neoblast","SMED30009590"
"SMED30002307",0,0.600551128400322,0.343,0.025,0,"Neoblast","SMED30002307"
"SMED30013385",0,0.593956920468105,0.325,0.024,0,"Neoblast","SMED30013385"
"SMED30007264",0,0.590758039293035,0.308,0.017,0,"Neoblast","SMED30007264"
"SMED30008368",0,0.590074473353574,0.319,0.016,0,"Neoblast","SMED30008368"
"SMED30028549",0,0.587768013888348,0.299,0.011,0,"Neoblast","SMED30028549"
"SMED30034279",0,0.575677521644856,0.851,0.257,0,"Neoblast","SMED30034279"
"SMED30019275",0,0.568864517050648,0.32,0.017,0,"Neoblast","SMED30019275"
"SMED30009760",0,0.56195234020148,0.292,0.012,0,"Neoblast","SMED30009760"
"SMED30004541",0,0.551101172385683,0.3,0.017,0,"Neoblast","SMED30004541"
"SMED30024332",0,0.54427182911792,0.27,0.011,0,"Neoblast","SMED30024332"
"SMED30024555",0,0.543898642013728,0.272,0.011,0,"Neoblast","SMED30024555"
"SMED30020974",0,0.539997792493619,0.268,0.009,0,"Neoblast","SMED30020974"
"SMED30035323",0,0.505944395580626,0.272,0.009,0,"Neoblast","SMED30035323"
"SMED30016265",0,-1.62183939041051,0.883,0.918,0,"Neoblast","SMED30016265"
"SMED30025753",0,-1.65964551124792,0.918,0.956,0,"Neoblast","SMED30025753"
"SMED30017430",0,-1.8685601142325,0.879,0.89,0,"Neoblast","SMED30017430"
"SMED30014572",1.26983819985831e-307,0.5276006219769,0.278,0.014,3.51288039608804e-303,"Neoblast","SMED30014572"
"SMED30004598",1.27895824779259e-307,0.515746360314424,0.27,0.011,3.53811009669343e-303,"Neoblast","SMED30004598"
"SMED30020142",1.3789284127022e-307,0.609609777775522,0.357,0.037,3.81466756089936e-303,"Neoblast","SMED30020142"
"SMED30001026",8.4205398792291e-307,0.968518411864367,0.723,0.237,2.32945815218994e-302,"Neoblast","SMED30001026"
"SMED30015597",4.2843140211591e-305,0.498564979207575,0.259,0.009,1.18521263081345e-300,"Neoblast","SMED30015597"
"SMED30023257",1.99898694722363e-304,0.505858666232958,0.259,0.009,5.52999749079946e-300,"Neoblast","SMED30023257"
"SMED30017131",2.54602330342128e-304,0.559677621434735,0.284,0.016,7.04331886658462e-300,"Neoblast","SMED30017131"
"SMED30012311",5.62045021006498e-304,0.589948010991227,0.317,0.025,1.55484134611238e-299,"Neoblast","SMED30012311"
"SMED30013701",6.4900447943676e-304,0.507035236491561,0.263,0.01,1.79540599191385e-299,"Neoblast","SMED30013701"
"SMED30011838",3.30535150134806e-303,0.466101632737595,0.242,0.005,9.14392439332927e-299,"Neoblast","SMED30011838"
"SMED30033365",4.32613934432141e-303,0.967031837066187,0.747,0.255,1.19678318821308e-298,"Neoblast","SMED30033365"
"SMED30006342",5.43953155642574e-303,0.773818808532605,0.565,0.128,1.50479200976962e-298,"Neoblast","SMED30006342"
"SMED30034335",1.82784335359261e-302,0.985560375054591,0.79,0.301,5.05654585337861e-298,"Neoblast","SMED30034335"
"SMED30005802",1.9007974615421e-302,0.888723545887421,0.656,0.187,5.25836609761006e-298,"Neoblast","SMED30005802"
"SMED30006591",2.76092098377642e-302,0.918718048063009,0.747,0.25,7.6378118095191e-298,"Neoblast","SMED30006591"
"SMED30028914",6.82685943822403e-301,0.907620235163858,0.676,0.199,1.88858239499029e-296,"Neoblast","SMED30028914"
"SMED30016224",8.6515127438191e-301,0.762646481864516,0.559,0.125,2.39335448545012e-296,"Neoblast","SMED30016224"
"SMED30034558",9.15521297881098e-301,0.661426082515991,0.434,0.066,2.53269811845827e-296,"Neoblast","SMED30034558"
"SMED30008984",1.52345206442403e-300,1.00091492004922,0.805,0.322,4.21447779102263e-296,"Neoblast","SMED30008984"
"SMED30024486",2.12874114431844e-300,0.519617541933406,0.264,0.011,5.88894950164254e-296,"Neoblast","SMED30024486"
"SMED30030466",3.05431154316776e-298,0.867647629299315,0.66,0.187,8.44944745301928e-294,"Neoblast","SMED30030466"
"SMED30024101",5.53361543136282e-298,0.758110706162314,0.572,0.133,1.53081937293221e-293,"Neoblast","SMED30024101"
"SMED30019555",1.96274164043115e-297,0.513118814924105,0.274,0.014,5.42972847408874e-293,"Neoblast","SMED30019555"
"SMED30019073",4.11052726794598e-297,0.546522194637265,0.276,0.015,1.13713626340458e-292,"Neoblast","SMED30019073"
"SMED30010978",5.54928189183745e-297,0.761861881956076,0.568,0.131,1.53515334255791e-292,"Neoblast","SMED30010978"
"SMED30019097",2.80652966252861e-296,1.12455855603593,0.583,0.138,7.76398365841916e-292,"Neoblast","SMED30019097"
"SMED30008519",8.24637369228281e-296,0.513438996012873,0.281,0.016,2.28127681823312e-291,"Neoblast","SMED30008519"
"SMED30010267",9.99087514490496e-296,0.706014878088214,0.475,0.087,2.76387570008651e-291,"Neoblast","SMED30010267"
"SMED30027819",3.27348705400266e-295,0.892184561866699,0.756,0.256,9.05577458619297e-291,"Neoblast","SMED30027819"
"SMED30030431",5.24784500442368e-295,0.920691366234992,0.935,0.664,1.45176384202377e-290,"Neoblast","SMED30030431"
"SMED30023910",5.95014090036138e-295,0.873952428441536,0.722,0.222,1.64604697867597e-290,"Neoblast","SMED30023910"
"SMED30020565",1.38418309765937e-294,0.980074674060782,0.858,0.408,3.82920412136488e-290,"Neoblast","SMED30020565"
"SMED30029911",1.70335346599534e-294,0.883728978452524,0.95,0.629,4.7121570283295e-290,"Neoblast","SMED30029911"
"SMED30028865",1.71317520670578e-294,0.611108172288537,0.395,0.054,4.73932789183086e-290,"Neoblast","SMED30028865"
"SMED30030562",2.45399912209799e-294,0.937268534103255,0.773,0.285,6.78874317137187e-290,"Neoblast","SMED30030562"
"SMED30018937",1.64616952929696e-293,0.733713608697394,0.567,0.129,4.5539633858471e-289,"Neoblast","SMED30018937"
"SMED30009651",1.39785427709507e-292,0.594060732698138,0.339,0.035,3.86702407215581e-288,"Neoblast","SMED30009651"
"SMED30025395",1.35948877910072e-291,0.497713151510088,0.25,0.009,3.76088975850422e-287,"Neoblast","SMED30025395"
"SMED30020640",1.50622470977963e-291,0.547822458999697,0.298,0.022,4.16682003713436e-287,"Neoblast","SMED30020640"
"SMED30006518",9.74608099127066e-291,0.729196977340162,0.546,0.122,2.69615584542511e-286,"Neoblast","SMED30006518"
"SMED30000353",1.87253564965784e-290,0.718647407073601,0.486,0.096,5.18018262121345e-286,"Neoblast","SMED30000353"
"SMED30020647",2.55688148426477e-290,0.519502215417157,0.261,0.012,7.07335693807007e-286,"Neoblast","SMED30020647"
"SMED30017965",3.18772498521455e-290,0.810685838198447,0.682,0.2,8.81852239909753e-286,"Neoblast","SMED30017965"
"SMED30033348",3.25839500903201e-287,0.510187090652882,0.28,0.018,9.01402395298615e-283,"Neoblast","SMED30033348"
"SMED30002872",1.03651154365936e-286,1.19678230452839,0.258,0.012,2.86740553437926e-282,"Neoblast","SMED30002872"
"SMED30011415",1.80935775573287e-286,0.713055476415748,0.55,0.125,5.00540729545941e-282,"Neoblast","SMED30011415"
"SMED30020054",9.02084416238811e-286,0.973319077404684,0.86,0.421,2.49552632908305e-281,"Neoblast","SMED30020054"
"SMED30002777",1.0137499338889e-285,0.580475758051094,0.332,0.035,2.80443781711025e-281,"Neoblast","SMED30002777"
"SMED30014487",1.62378391603033e-285,0.472567673320774,0.246,0.009,4.4920358253063e-281,"Neoblast","SMED30014487"
"SMED30022027",2.13405874517556e-285,0.889648782691229,0.755,0.263,5.90366011265367e-281,"Neoblast","SMED30022027"
"SMED30003234",2.7674119055893e-285,0.802338510760043,0.625,0.169,7.65576829562224e-281,"Neoblast","SMED30003234"
"SMED30028145",3.24833352882339e-285,0.930310874438373,0.904,0.554,8.98618987413704e-281,"Neoblast","SMED30028145"
"SMED30020614",7.05530124534469e-285,0.917796255756054,0.921,0.63,1.95177853651215e-280,"Neoblast","SMED30020614"
"SMED30018710",2.82078240693594e-284,0.659433320969502,0.45,0.081,7.80341245054758e-280,"Neoblast","SMED30018710"
"SMED30010355",3.73185022839991e-284,0.828575770056064,0.629,0.174,1.03237904718455e-279,"Neoblast","SMED30010355"
"SMED30013212",4.34017331388827e-283,0.828741217272988,0.98,0.719,1.20066554555405e-278,"Neoblast","SMED30013212"
"SMED30021142",1.75892182633206e-282,0.917958769026487,0.929,0.573,4.86588134036501e-278,"Neoblast","SMED30021142"
"SMED30020370",7.28551058687961e-282,0.912152062205084,0.899,0.51,2.01546364875437e-277,"Neoblast","SMED30020370"
"SMED30015042",3.98212895528586e-279,0.939914518267396,0.877,0.457,1.10161615419028e-274,"Neoblast","SMED30015042"
"SMED30003162",4.21577135118504e-279,0.742865969413848,0.536,0.123,1.16625098659183e-274,"Neoblast","SMED30003162"
"SMED30029523",4.27408341234202e-279,0.906367182668943,0.748,0.271,1.1823824351903e-274,"Neoblast","SMED30029523"
"SMED30019019",5.63694012312216e-279,0.471818513416301,0.244,0.01,1.55940311566051e-274,"Neoblast","SMED30019019"
"SMED30004532",8.30112003036901e-279,0.921480377239911,0.905,0.498,2.29642184520128e-274,"Neoblast","SMED30004532"
"SMED30025222",1.04157050824305e-278,0.811577726933201,0.612,0.168,2.88140065400357e-274,"Neoblast","SMED30025222"
"SMED30000270",1.24159503445389e-278,0.92779692047141,0.921,0.543,3.43474850331325e-274,"Neoblast","SMED30000270"
"SMED30031095",3.36706392920793e-278,0.484322951078252,0.267,0.016,9.31464565376081e-274,"Neoblast","SMED30031095"
"SMED30001661",5.03459316463222e-278,0.884186519181279,0.76,0.274,1.39276985306386e-273,"Neoblast","SMED30001661"
"SMED30017941",1.36933945932775e-277,0.945685284988629,0.889,0.583,3.78814068028429e-273,"Neoblast","SMED30017941"
"SMED30013338",5.64909533539429e-277,0.717187913872515,0.544,0.129,1.56276573358348e-272,"Neoblast","SMED30013338"
"SMED30016090",2.66123266859673e-276,0.902883834151448,0.93,0.589,7.36203405440599e-272,"Neoblast","SMED30016090"
"SMED30009928",6.6069309308566e-276,0.915715395769838,0.865,0.413,1.82774137271217e-271,"Neoblast","SMED30009928"
