"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SMED30016351",0,1.00918205297293,0.741,0.185,0,"Neoblast","SMED30016351"
"SMED30016181",0,1.00693277247959,0.632,0.055,0,"Neoblast","SMED30016181"
"SMED30027476",0,1.00684083897573,0.757,0.14,0,"Neoblast","SMED30027476"
"SMED30013233",0,1.00325881038007,0.995,0.884,0,"Neoblast","SMED30013233"
"SMED30030013",0,1.00005058391181,0.979,0.685,0,"Neoblast","SMED30030013"
"SMED30022314",0,0.997249292239322,0.83,0.285,0,"Neoblast","SMED30022314"
"SMED30024468",0,0.988403596353339,0.584,0.026,0,"Neoblast","SMED30024468"
"SMED30016227",0,0.982248801772509,0.651,0.059,0,"Neoblast","SMED30016227"
"SMED30000270",0,0.981576264630115,0.987,0.675,0,"Neoblast","SMED30000270"
"SMED30020652",0,0.979868247564157,0.75,0.19,0,"Neoblast","SMED30020652"
"SMED30035373",0,0.973387516969514,0.977,0.69,0,"Neoblast","SMED30035373"
"SMED30025885",0,0.970698619587514,0.548,0.028,0,"Neoblast","SMED30025885"
"SMED30033191",0,0.968020300736812,0.894,0.374,0,"Neoblast","SMED30033191"
"SMED30029911",0,0.967826406592354,0.957,0.639,0,"Neoblast","SMED30029911"
"SMED30017114",0,0.965172284396639,0.998,0.886,0,"Neoblast","SMED30017114"
"SMED30024735",0,0.963206743409782,0.564,0.019,0,"Neoblast","SMED30024735"
"SMED30020070",0,0.962200895671541,0.999,0.882,0,"Neoblast","SMED30020070"
"SMED30005823",0,0.959326274307574,0.694,0.11,0,"Neoblast","SMED30005823"
"SMED30034338",0,0.959178132158184,0.573,0.034,0,"Neoblast","SMED30034338"
"SMED30022627",0,0.958496600750081,0.763,0.218,0,"Neoblast","SMED30022627"
"SMED30031477",0,0.958236542563605,0.564,0.022,0,"Neoblast","SMED30031477"
"SMED30011516",0,0.95534791370502,0.581,0.039,0,"Neoblast","SMED30011516"
"SMED30020925",0,0.947195749116272,0.945,0.565,0,"Neoblast","SMED30020925"
"SMED30008295",0,0.943604252586016,0.973,0.733,0,"Neoblast","SMED30008295"
"SMED30007916",0,0.937789253146725,0.601,0.046,0,"Neoblast","SMED30007916"
"SMED30004470",0,0.933853768911741,0.713,0.132,0,"Neoblast","SMED30004470"
"SMED30004532",0,0.931289711318407,0.988,0.726,0,"Neoblast","SMED30004532"
"SMED30020647",0,0.928082353836158,0.561,0.029,0,"Neoblast","SMED30020647"
"SMED30017222",0,0.923037243262476,0.718,0.16,0,"Neoblast","SMED30017222"
"SMED30028415",0,0.920855959590591,0.651,0.082,0,"Neoblast","SMED30028415"
"SMED30034335",0,0.917239128853317,0.839,0.304,0,"Neoblast","SMED30034335"
"SMED30028428",0,0.915541111442824,0.634,0.08,0,"Neoblast","SMED30028428"
"SMED30017670",0,0.912555710516098,0.754,0.185,0,"Neoblast","SMED30017670"
"SMED30004988",0,0.904639393481584,0.566,0.052,0,"Neoblast","SMED30004988"
"SMED30030466",0,0.901543466103233,0.727,0.19,0,"Neoblast","SMED30030466"
"SMED30028625",0,0.901194974629484,0.54,0.032,0,"Neoblast","SMED30028625"
"SMED30032258",0,0.899368905966056,0.56,0.039,0,"Neoblast","SMED30032258"
"SMED30016537",0,0.898116676004111,0.725,0.166,0,"Neoblast","SMED30016537"
"SMED30031447",0,0.897948995683991,0.65,0.094,0,"Neoblast","SMED30031447"
"SMED30029980",0,0.896894508953498,0.539,0.039,0,"Neoblast","SMED30029980"
"SMED30029763",0,0.883174653553798,0.999,0.92,0,"Neoblast","SMED30029763"
"SMED30034829",0,0.87801399490506,0.553,0.027,0,"Neoblast","SMED30034829"
"SMED30031017",0,0.877773273813123,0.681,0.165,0,"Neoblast","SMED30031017"
"SMED30004679",0,0.872937676698573,0.612,0.081,0,"Neoblast","SMED30004679"
"SMED30007929",0,0.872478288517337,0.635,0.097,0,"Neoblast","SMED30007929"
"SMED30006361",0,0.862415352397088,0.719,0.171,0,"Neoblast","SMED30006361"
"SMED30002942",0,0.8612770222022,0.512,0.031,0,"Neoblast","SMED30002942"
"SMED30017903",0,0.857859380516042,0.535,0.028,0,"Neoblast","SMED30017903"
"SMED30000310",0,0.856921648541149,0.665,0.127,0,"Neoblast","SMED30000310"
"SMED30026225",0,0.856832310550777,0.999,0.929,0,"Neoblast","SMED30026225"
"SMED30019647",0,0.852619956586392,0.573,0.049,0,"Neoblast","SMED30019647"
"SMED30006060",0,0.851671549482761,0.555,0.044,0,"Neoblast","SMED30006060"
"SMED30010457",0,0.851214704449331,0.989,0.764,0,"Neoblast","SMED30010457"
"SMED30012234",0,0.850706843157981,0.662,0.134,0,"Neoblast","SMED30012234"
"SMED30021074",0,0.844924504846769,0.566,0.059,0,"Neoblast","SMED30021074"
"SMED30009283",0,0.844356704189658,0.989,0.811,0,"Neoblast","SMED30009283"
"SMED30025245",0,0.843238060148946,0.538,0.041,0,"Neoblast","SMED30025245"
"SMED30010356",0,0.835133951893017,0.497,0.016,0,"Neoblast","SMED30010356"
"SMED30013212",0,0.82504729568016,0.996,0.833,0,"Neoblast","SMED30013212"
"SMED30020687",0,0.822807893589153,0.583,0.083,0,"Neoblast","SMED30020687"
"SMED30010857",0,0.817485576134659,0.633,0.126,0,"Neoblast","SMED30010857"
"SMED30024908",0,0.816293856318231,0.536,0.034,0,"Neoblast","SMED30024908"
"SMED30035749",0,0.815020974844611,0.564,0.05,0,"Neoblast","SMED30035749"
"SMED30027909",0,0.803712423724019,0.498,0.03,0,"Neoblast","SMED30027909"
"SMED30017845",0,0.793777301911354,0.746,0.16,0,"Neoblast","SMED30017845"
"SMED30022491",0,0.793377344607471,0.573,0.066,0,"Neoblast","SMED30022491"
"SMED30028154",0,0.792224449087644,0.465,0.023,0,"Neoblast","SMED30028154"
"SMED30015999",0,0.784819417235064,0.481,0.02,0,"Neoblast","SMED30015999"
"SMED30032600",0,0.784276684253794,0.647,0.134,0,"Neoblast","SMED30032600"
"SMED30017448",0,0.783154791776234,0.662,0.15,0,"Neoblast","SMED30017448"
"SMED30026247",0,0.778224264559202,0.511,0.04,0,"Neoblast","SMED30026247"
"SMED30034728",0,0.775591483733519,0.706,0.179,0,"Neoblast","SMED30034728"
"SMED30008086",0,0.775263048680892,0.627,0.116,0,"Neoblast","SMED30008086"
"SMED30010424",0,0.774076404467512,0.463,0.016,0,"Neoblast","SMED30010424"
"SMED30021579",0,0.772390346640615,0.482,0.022,0,"Neoblast","SMED30021579"
"SMED30013385",0,0.766676074698691,0.449,0.03,0,"Neoblast","SMED30013385"
"SMED30022238",0,0.763871957962785,0.61,0.114,0,"Neoblast","SMED30022238"
"SMED30009651",0,0.757336475245913,0.514,0.049,0,"Neoblast","SMED30009651"
"SMED30031539",0,0.756718277166813,0.477,0.034,0,"Neoblast","SMED30031539"
"SMED30028665",0,0.755245729121141,0.447,0.033,0,"Neoblast","SMED30028665"
"SMED30034043",0,0.747285736848068,0.515,0.053,0,"Neoblast","SMED30034043"
"SMED30026622",0,0.745038938365949,0.447,0.018,0,"Neoblast","SMED30026622"
"SMED30021439",0,0.744800218894113,0.446,0.022,0,"Neoblast","SMED30021439"
"SMED30015285",0,0.724260089760364,0.46,0.023,0,"Neoblast","SMED30015285"
"SMED30029304",0,0.7237021822428,0.508,0.038,0,"Neoblast","SMED30029304"
"SMED30008223",0,0.717127951277289,0.434,0.022,0,"Neoblast","SMED30008223"
"SMED30030070",0,0.697738126308499,0.425,0.021,0,"Neoblast","SMED30030070"
"SMED30009760",0,0.690781159957232,0.429,0.019,0,"Neoblast","SMED30009760"
"SMED30031069",0,0.684304171675562,0.469,0.037,0,"Neoblast","SMED30031069"
"SMED30006163",0,0.682569247100518,0.44,0.023,0,"Neoblast","SMED30006163"
"SMED30027599",0,0.673260020952059,0.476,0.042,0,"Neoblast","SMED30027599"
"SMED30015093",0,0.670548295938124,0.487,0.054,0,"Neoblast","SMED30015093"
"SMED30018210",0,0.670291669211533,0.471,0.038,0,"Neoblast","SMED30018210"
"SMED30011817",0,0.661791603792748,0.43,0.028,0,"Neoblast","SMED30011817"
"SMED30020640",0,0.658506851035904,0.449,0.038,0,"Neoblast","SMED30020640"
"SMED30010451",0,0.65695371620632,0.43,0.028,0,"Neoblast","SMED30010451"
"SMED30004407",0,0.656376638188754,0.408,0.008,0,"Neoblast","SMED30004407"
"SMED30033360",0,0.655850993539076,0.474,0.056,0,"Neoblast","SMED30033360"
"SMED30020035",0,0.645099676481365,0.527,0.083,0,"Neoblast","SMED30020035"
"SMED30004043",0,0.643418211217882,0.418,0.031,0,"Neoblast","SMED30004043"
"SMED30011704",0,0.639802330147523,0.409,0.028,0,"Neoblast","SMED30011704"
"SMED30020142",0,0.636275906577825,0.477,0.062,0,"Neoblast","SMED30020142"
"SMED30013735",0,0.636085897998189,1,0.985,0,"Neoblast","SMED30013735"
"SMED30034558",0,0.631332664364221,0.471,0.054,0,"Neoblast","SMED30034558"
"SMED30008519",0,0.62788934842284,0.401,0.022,0,"Neoblast","SMED30008519"
"SMED30027408",0,0.62587824014891,0.466,0.059,0,"Neoblast","SMED30027408"
"SMED30013596",0,0.616015745182336,0.413,0.027,0,"Neoblast","SMED30013596"
"SMED30025895",0,0.615785409077757,0.431,0.032,0,"Neoblast","SMED30025895"
"SMED30019275",0,0.612404222794327,0.403,0.022,0,"Neoblast","SMED30019275"
"SMED30013318",0,0.610534662652956,0.423,0.03,0,"Neoblast","SMED30013318"
"SMED30000072",0,0.609364700623604,0.456,0.056,0,"Neoblast","SMED30000072"
"SMED30014572",0,0.604462253130655,0.396,0.02,0,"Neoblast","SMED30014572"
"SMED30024486",0,0.602798019169743,0.37,0.016,0,"Neoblast","SMED30024486"
"SMED30029264",0,0.600895660863599,0.389,0.022,0,"Neoblast","SMED30029264"
"SMED30030450",0,0.594036605963923,0.485,0.063,0,"Neoblast","SMED30030450"
"SMED30016754",0,0.583877922194055,0.418,0.036,0,"Neoblast","SMED30016754"
"SMED30017131",0,0.580350707137969,0.378,0.022,0,"Neoblast","SMED30017131"
"SMED30014487",0,0.571700703952451,0.373,0.012,0,"Neoblast","SMED30014487"
"SMED30011687",0,0.569679451560457,0.39,0.028,0,"Neoblast","SMED30011687"
"SMED30015597",0,0.566810311713711,0.359,0.01,0,"Neoblast","SMED30015597"
"SMED30002307",0,0.55915902237182,0.368,0.022,0,"Neoblast","SMED30002307"
"SMED30031773",0,0.558726724228266,0.393,0.031,0,"Neoblast","SMED30031773"
"SMED30025421",0,0.549426634735867,0.356,0.012,0,"Neoblast","SMED30025421"
"SMED30019019",0,0.548932335687157,0.344,0.013,0,"Neoblast","SMED30019019"
"SMED30019815",0,0.536103943910488,0.356,0.02,0,"Neoblast","SMED30019815"
"SMED30023063",0,0.534969083715309,0.363,0.017,0,"Neoblast","SMED30023063"
"SMED30019555",0,0.534015279190862,0.351,0.014,0,"Neoblast","SMED30019555"
"SMED30028549",0,0.532062241560189,0.344,0.012,0,"Neoblast","SMED30028549"
"SMED30017576",0,0.525107330934744,0.345,0.016,0,"Neoblast","SMED30017576"
"SMED30015789",0,0.522833674525346,0.353,0.019,0,"Neoblast","SMED30015789"
"SMED30024555",0,0.517508598227634,0.336,0.014,0,"Neoblast","SMED30024555"
"SMED30008368",0,0.507366091331683,0.331,0.012,0,"Neoblast","SMED30008368"
"SMED30030377",0,0.442872151159815,0.56,0.066,0,"Neoblast","SMED30030377"
"SMED30016265",0,-1.55061394979381,0.934,0.923,0,"Neoblast","SMED30016265"
"SMED30017430",0,-1.70167777344165,0.917,0.903,0,"Neoblast","SMED30017430"
"SMED30006119",0,-1.77212611710583,0.665,0.808,0,"Neoblast","SMED30006119"
"SMED30025753",0,-1.80645123765458,0.998,0.986,0,"Neoblast","SMED30025753"
"SMED30009590",5.2105988374444e-308,0.501008190824117,0.337,0.015,1.44146006239062e-303,"Neoblast","SMED30009590"
"SMED30025395",2.45253207572033e-307,0.498905153389625,0.33,0.013,6.78468473427273e-303,"Neoblast","SMED30025395"
"SMED30022982",3.15279170568951e-307,0.590229015535958,0.407,0.039,8.72188297461947e-303,"Neoblast","SMED30022982"
"SMED30011838",1.2694121350575e-306,0.504282028712717,0.313,0.009,3.51170173042308e-302,"Neoblast","SMED30011838"
"SMED30027385",2.40114144764096e-306,-1.00826206064273,1,0.998,6.64251770075395e-302,"Neoblast","SMED30027385"
"SMED30023910",2.91841817153447e-306,0.868027262456725,0.776,0.232,8.07351202973295e-302,"Neoblast","SMED30023910"
"SMED30003592",3.81089182108376e-306,0.676753959595429,0.542,0.092,1.05424511338461e-301,"Neoblast","SMED30003592"
"SMED30024332",5.14822218351426e-304,0.492594428624454,0.306,0.007,1.42420418484739e-299,"Neoblast","SMED30024332"
"SMED30009524",1.47035425334869e-303,0.636144837568889,0.458,0.059,4.06758800646381e-299,"Neoblast","SMED30009524"
"SMED30027563",1.50484433771073e-303,0.746123882117457,0.678,0.167,4.16300137584296e-299,"Neoblast","SMED30027563"
"SMED30021142",4.74715203823954e-303,0.912871676229912,0.963,0.625,1.31325213985859e-298,"Neoblast","SMED30021142"
"SMED30014738",1.29437072169596e-302,0.670184752466709,0.542,0.096,3.58074716449972e-298,"Neoblast","SMED30014738"
"SMED30013157",4.55538354288144e-302,0.80844075632504,0.985,0.751,1.26020130330272e-297,"Neoblast","SMED30013157"
"SMED30032688",1.45794990485819e-301,0.460426390645819,0.306,0.008,4.0332726167997e-297,"Neoblast","SMED30032688"
"SMED30017245",1.91483507482399e-301,0.488576280203622,0.318,0.011,5.29719975099309e-297,"Neoblast","SMED30017245"
"SMED30018491",4.60459788831618e-301,0.508759147037584,0.36,0.024,1.27381595982379e-296,"Neoblast","SMED30018491"
"SMED30012311",9.24758811578647e-301,0.523521075485983,0.364,0.026,2.55825277635117e-296,"Neoblast","SMED30012311"
"SMED30003246",5.23870667959486e-300,0.802382155824143,0.739,0.209,1.44923581584312e-295,"Neoblast","SMED30003246"
"SMED30012017",2.66046423493075e-299,0.821692362859997,0.578,0.122,7.35990825951244e-295,"Neoblast","SMED30012017"
"SMED30004541",1.76155917682503e-298,0.540220825011232,0.34,0.019,4.87317730676877e-294,"Neoblast","SMED30004541"
"SMED30011415",2.77393031234125e-298,0.685419799572694,0.613,0.133,7.67380081606083e-294,"Neoblast","SMED30011415"
"SMED30021313",3.39589088728241e-298,0.71487382689525,0.626,0.139,9.39439255057805e-294,"Neoblast","SMED30021313"
"SMED30023713",6.93961746921586e-297,0.811080113770088,0.7,0.19,1.91977577668388e-292,"Neoblast","SMED30023713"
"SMED30010978",4.58900770933428e-295,0.723255374044851,0.632,0.145,1.26950309271024e-290,"Neoblast","SMED30010978"
"SMED30010355",7.15836623168761e-295,0.863014619736336,0.739,0.225,1.98029043433406e-290,"Neoblast","SMED30010355"
"SMED30006114",1.00443505535889e-294,0.588454552440772,0.401,0.04,2.77866913714483e-290,"Neoblast","SMED30006114"
"SMED30001977",2.56837112247665e-294,0.866839745114925,0.785,0.25,7.1051418732194e-290,"Neoblast","SMED30001977"
"SMED30023189",2.65607846552453e-294,0.837423539940695,0.766,0.243,7.34777546702707e-290,"Neoblast","SMED30023189"
"SMED30003249",1.29809728218327e-293,0.963934825848997,0.922,0.529,3.5910563214318e-289,"Neoblast","SMED30003249"
"SMED30004598",2.42695333166802e-293,0.460404748345674,0.31,0.011,6.71392369672642e-289,"Neoblast","SMED30004598"
"SMED30006591",1.08283845656928e-292,0.816634039559226,0.752,0.231,2.99556430625327e-288,"Neoblast","SMED30006591"
"SMED30014413",3.213666117413e-292,0.790611344858269,0.984,0.758,8.89028594721133e-288,"Neoblast","SMED30014413"
"SMED30022447",1.69442569158031e-291,0.811402280591595,0.707,0.201,4.68745923318777e-287,"Neoblast","SMED30022447"
"SMED30007264",3.80425774109433e-291,0.488310631715851,0.328,0.017,1.05240986149633e-286,"Neoblast","SMED30007264"
"SMED30018395",4.7144885178767e-291,0.474079488396387,0.321,0.014,1.30421610358541e-286,"Neoblast","SMED30018395"
"SMED30016009",6.46999178702875e-291,0.658779785723508,0.579,0.116,1.78985852796363e-286,"Neoblast","SMED30016009"
"SMED30009284",4.86924897727525e-290,0.846153093228242,0.98,0.76,1.34702903707343e-285,"Neoblast","SMED30009284"
"SMED30018710",6.679289872467e-290,0.63872915682084,0.465,0.067,1.84775875031927e-285,"Neoblast","SMED30018710"
"SMED30028865",2.10079705438525e-289,0.633848064112727,0.533,0.096,5.81164497125135e-285,"Neoblast","SMED30028865"
"SMED30028735",2.31782247630471e-289,0.601862052567878,0.491,0.076,6.41202409844934e-285,"Neoblast","SMED30028735"
"SMED30025757",7.31419315138984e-289,0.899395194014336,0.966,0.494,2.02339839340049e-284,"Neoblast","SMED30025757"
"SMED30031095",7.37997921003588e-289,0.486828614508893,0.338,0.02,2.04159744866433e-284,"Neoblast","SMED30031095"
"SMED30035063",2.30173093531128e-288,1.00069930391462,0.708,0.199,6.36750845944514e-284,"Neoblast","SMED30035063"
"SMED30016224",2.89236876260821e-288,0.705625219620738,0.629,0.146,8.00144894487936e-284,"Neoblast","SMED30016224"
"SMED30022027",2.99695463917208e-288,0.845576195397131,0.789,0.254,8.29077531380564e-284,"Neoblast","SMED30022027"
"SMED30013701",1.00673161950673e-285,0.458981504901215,0.312,0.013,2.78502235220342e-281,"Neoblast","SMED30013701"
"SMED30019468",2.60076790871906e-284,0.848426026136505,0.777,0.258,7.19476434268041e-280,"Neoblast","SMED30019468"
"SMED30023900",9.17606450142905e-284,0.634590410070359,0.573,0.115,2.53846648367533e-279,"Neoblast","SMED30023900"
"SMED30022050",1.34035606563953e-283,0.590074975858373,0.506,0.085,3.7079610199852e-279,"Neoblast","SMED30022050"
"SMED30014746",7.29600472403898e-283,0.518126004492659,0.358,0.028,2.01836674685814e-278,"Neoblast","SMED30014746"
"SMED30004651",1.76845591987399e-282,0.581806230914804,0.476,0.072,4.89225645673941e-278,"Neoblast","SMED30004651"
"SMED30035387",4.87351451611813e-282,0.611431704366312,0.503,0.086,1.34820905573892e-277,"Neoblast","SMED30035387"
"SMED30013699",6.47539867280311e-279,0.78053847873961,0.98,0.803,1.79135428884425e-274,"Neoblast","SMED30013699"
"SMED30021492",1.53530355020945e-278,0.460110666674337,0.301,0.012,4.24726374129943e-274,"Neoblast","SMED30021492"
"SMED30035323",1.65166162275663e-277,0.436333559843222,0.297,0.011,4.56915671319393e-273,"Neoblast","SMED30035323"
"SMED30025222",2.90035820643542e-277,0.726964526421229,0.655,0.17,8.02355094228294e-273,"Neoblast","SMED30025222"
