"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SMED30034190",6.78952459792724e-46,-0.630822899257163,0.048,0.377,1.87825408477059e-41,"AP-2","SMED30034190"
"SMED30008009",1.65168173585004e-45,-1.97028549507938,0.261,0.576,4.56921235405556e-41,"AP-2","SMED30008009"
"SMED30010488",1.91916384949357e-45,0.281599602719238,0.989,0.995,5.30917487323901e-41,"AP-2","SMED30010488"
"SMED30002195",3.82056618937041e-45,-1.82293801488874,0.24,0.555,1.05692143062743e-40,"AP-2","SMED30002195"
"SMED30028497",7.16125650211289e-45,0.447493269989492,0.957,0.956,1.98108999874451e-40,"AP-2","SMED30028497"
"SMED30014684",7.39726975570191e-44,-1.90747652607431,0.164,0.48,2.04638070521738e-39,"AP-2","SMED30014684"
"SMED30031572",1.44650271758087e-43,-1.78315215580949,0.296,0.587,4.00160511791571e-39,"AP-2","SMED30031572"
"SMED30019227",1.93902996888697e-43,-1.15680069065107,0.151,0.475,5.36413250592891e-39,"AP-2","SMED30019227"
"SMED30012307",3.98071707259099e-43,-1.24458987278639,0.473,0.703,1.10122557096157e-38,"AP-2","SMED30012307"
"SMED30008911",1.22939979917841e-42,0.826643937280577,0.924,0.897,3.40101160444717e-38,"AP-2","SMED30008911"
"SMED30010228",7.43161094940384e-42,-2.11246045298634,0.337,0.616,2.05588085304308e-37,"AP-2","SMED30010228"
"SMED30028495",7.82423848208161e-42,-2.39201231466656,0.428,0.684,2.16449733368306e-37,"AP-2","SMED30028495"
"SMED30022639",8.35833078562212e-42,-1.61981364337571,0.207,0.509,2.3122486285345e-37,"AP-2","SMED30022639"
"SMED30034731",1.0934610557749e-41,-1.83828284325425,0.238,0.54,3.02495066469569e-37,"AP-2","SMED30034731"
"SMED30034500",1.73609175408521e-41,0.411142507771812,0.445,0.221,4.80272422850133e-37,"AP-2","SMED30034500"
"SMED30011970",2.52742102757729e-41,-0.362830156821367,0.019,0.321,6.99185753068981e-37,"AP-2","SMED30011970"
"SMED30021380",5.44848374813731e-40,-2.31716596281361,0.378,0.643,1.5072685440847e-35,"AP-2","SMED30021380"
"SMED30024778",6.70389425119406e-40,0.517712546149234,0.518,0.295,1.85456530565032e-35,"AP-2","SMED30024778"
"SMED30014093",1.64678919085832e-39,-1.81046904250053,0.218,0.511,4.55567761759045e-35,"AP-2","SMED30014093"
"SMED30014845",9.43218227573412e-39,-1.14103136335959,0.052,0.345,2.60931890475909e-34,"AP-2","SMED30014845"
"SMED30022805",1.0783689419862e-38,-1.3631780158321,0.052,0.342,2.98319984111063e-34,"AP-2","SMED30022805"
"SMED30012932",2.99408504706227e-38,-2.22032600503125,0.462,0.688,8.28283687419305e-34,"AP-2","SMED30012932"
"SMED30033786",3.53954297377361e-38,-1.30526521481731,0.065,0.354,9.79179168264732e-34,"AP-2","SMED30033786"
"SMED30032293",3.93273874762085e-38,-1.22823435004494,0.082,0.372,1.08795284714183e-33,"AP-2","SMED30032293"
"SMED30012207",5.7330767703939e-38,-0.757492644710455,0.112,0.411,1.58599835776177e-33,"AP-2","SMED30012207"
"SMED30005480",7.03613386420081e-38,-1.04777964518177,0.043,0.328,1.94647607219251e-33,"AP-2","SMED30005480"
"SMED30012438",8.47044688936601e-38,-1.12767550127376,0.06,0.348,2.34326442747421e-33,"AP-2","SMED30012438"
"SMED30013992",5.94489817443411e-37,-1.08603897383295,0.041,0.32,1.64459663097545e-32,"AP-2","SMED30013992"
"SMED30000949",1.11933392474777e-36,0.250801172985721,0.268,0.096,3.09652536942222e-32,"AP-2","SMED30000949"
"SMED30026378",1.64059201924224e-36,-0.917635738740157,0.123,0.413,4.53853376203174e-32,"AP-2","SMED30026378"
"SMED30012591",1.89903412505124e-36,-1.51391640334484,0.229,0.511,5.25348800354176e-32,"AP-2","SMED30012591"
"SMED30033452",2.3754360114922e-36,-2.05348169000952,0.251,0.518,6.57140618219203e-32,"AP-2","SMED30033452"
"SMED30035521",3.00162110194368e-36,-1.4748938896104,0.19,0.47,8.30368461641698e-32,"AP-2","SMED30035521"
"SMED30002881",6.11063513926235e-36,-1.64799240845443,0.147,0.429,1.69044610492554e-31,"AP-2","SMED30002881"
"SMED30012075",1.56596395849337e-35,0.600431153660082,0.961,0.977,4.33208269477606e-31,"AP-2","SMED30012075"
"SMED30019554",1.9129607927816e-35,-0.376963800675162,0.199,0.501,5.29201473715103e-31,"AP-2","SMED30019554"
"SMED30034265",2.10120886658188e-35,-0.619982512990343,0.121,0.411,5.8127842085121e-31,"AP-2","SMED30034265"
"SMED30002330",4.2910547915501e-35,0.264565073160546,0.49,0.24,1.18707739753442e-30,"AP-2","SMED30002330"
"SMED30017100",5.00673009591971e-35,-1.84425870605208,0.296,0.55,1.38506181373523e-30,"AP-2","SMED30017100"
"SMED30015512",5.70059108335945e-35,0.481324725705251,0.292,0.112,1.57701151730056e-30,"AP-2","SMED30015512"
"SMED30021268",6.53107422301233e-35,-0.536921074225114,0.043,0.315,1.80675637305413e-30,"AP-2","SMED30021268"
"SMED30032378",1.11776599972047e-34,-1.28366482518627,0.065,0.335,3.0921878616267e-30,"AP-2","SMED30032378"
"SMED30014687",1.42883213944792e-34,-0.923553867455062,0.039,0.305,3.95272123056873e-30,"AP-2","SMED30014687"
"SMED30011307",1.77145434659898e-34,0.464246501209635,0.261,0.091,4.90055130443141e-30,"AP-2","SMED30011307"
"SMED30019097",3.00764358703075e-34,0.566324558397272,0.406,0.214,8.32034521916187e-30,"AP-2","SMED30019097"
"SMED30014052",4.34723508910058e-34,-0.764359923118843,0.108,0.385,1.20261911504878e-29,"AP-2","SMED30014052"
"SMED30008508",6.88216482625797e-34,0.636063180522453,0.894,0.9,1.903882077536e-29,"AP-2","SMED30008508"
"SMED30028629",7.22858981273505e-34,-1.16038659967517,0.039,0.299,1.99971708579502e-29,"AP-2","SMED30028629"
"SMED30031804",9.67977704462245e-34,-1.35190964354515,0.862,0.953,2.67781352162435e-29,"AP-2","SMED30031804"
"SMED30025282",1.38452192744655e-33,-1.67345720707209,0.164,0.429,3.83014146008815e-29,"AP-2","SMED30025282"
"SMED30034860",1.65595147453063e-33,-1.35286929966969,0.447,0.684,4.58102415914152e-29,"AP-2","SMED30034860"
"SMED30023311",3.15164679654717e-33,-0.925025082362523,0.054,0.314,8.71871569796809e-29,"AP-2","SMED30023311"
"SMED30024093",3.29994349736393e-33,0.43923739598251,0.965,0.976,9.12896369110757e-29,"AP-2","SMED30024093"
"SMED30035039",4.01419517221904e-33,-0.473531592419264,0.719,0.876,1.11048695244268e-28,"AP-2","SMED30035039"
"SMED30003421",4.09549364812596e-33,-1.70310361616122,0.294,0.542,1.13297736281757e-28,"AP-2","SMED30003421"
"SMED30014784",6.166871893707e-33,-1.69913367066211,0.268,0.524,1.70600344067511e-28,"AP-2","SMED30014784"
"SMED30022992",1.04462069628576e-32,0.333106859728322,0.965,0.984,2.88983869420494e-28,"AP-2","SMED30022992"
"SMED30009505",1.0635781833145e-32,-0.864692397699896,0.03,0.282,2.94228268632125e-28,"AP-2","SMED30009505"
"SMED30005206",1.33123486285437e-32,0.665468101592473,0.782,0.708,3.68272812460033e-28,"AP-2","SMED30005206"
"SMED30024296",2.3185316147455e-32,-0.827254569499522,0.032,0.283,6.41398585903195e-28,"AP-2","SMED30024296"
"SMED30023264",2.615416643979e-32,0.393888900319393,0.95,0.972,7.2352886039035e-28,"AP-2","SMED30023264"
"SMED30010375",4.43894361497425e-32,0.402843107287567,0.914,0.924,1.22798936164648e-27,"AP-2","SMED30010375"
"SMED30008893",5.01693988887397e-32,-0.999060295280263,0.253,0.515,1.38788625085809e-27,"AP-2","SMED30008893"
"SMED30021461",5.07661189961287e-32,0.780089738635988,0.555,0.405,1.4043939159089e-27,"AP-2","SMED30021461"
"SMED30009122",6.19834049626103e-32,-1.45384571314299,0.57,0.768,1.71470891488565e-27,"AP-2","SMED30009122"
"SMED30033597",6.42464008870283e-32,-0.841761308058581,0.037,0.286,1.77731243413875e-27,"AP-2","SMED30033597"
"SMED30016657",8.98065077238621e-32,-1.60514220360212,0.618,0.799,2.48440722967292e-27,"AP-2","SMED30016657"
"SMED30034771",9.84700201158631e-32,-1.64500297128755,0.292,0.535,2.72407463648524e-27,"AP-2","SMED30034771"
"SMED30018961",1.04766808370346e-31,0.413177273010423,0.972,0.983,2.89826898675724e-27,"AP-2","SMED30018961"
"SMED30035424",1.09000767293984e-31,0.603935389352824,0.607,0.447,3.01539722642076e-27,"AP-2","SMED30035424"
"SMED30018396",1.58726318408238e-31,-0.751730269039515,0.028,0.274,4.3910048724455e-27,"AP-2","SMED30018396"
"SMED30009453",2.23429174572234e-31,-0.69826612933477,0.147,0.417,6.18094468536629e-27,"AP-2","SMED30009453"
"SMED30034978",3.54586848721799e-31,-1.76018557466234,0.199,0.454,9.80929058303985e-27,"AP-2","SMED30034978"
"SMED30019325",4.84932078242558e-31,0.31773853775382,0.972,0.982,1.34151610125021e-26,"AP-2","SMED30019325"
"SMED30018740",5.75922914928992e-31,-1.05977813825666,0.043,0.289,1.59323315185956e-26,"AP-2","SMED30018740"
"SMED30027545",1.97750639726642e-30,-0.775795136906573,0.041,0.282,5.47057369739781e-26,"AP-2","SMED30027545"
"SMED30034254",2.28559758015334e-30,0.336146511971914,0.989,0.992,6.3228771457362e-26,"AP-2","SMED30034254"
"SMED30007795",2.58349349966414e-30,0.342418650436723,0.965,0.975,7.14697641747089e-26,"AP-2","SMED30007795"
"SMED30011277",2.67030149735688e-30,0.255462756131367,0.268,0.107,7.38712206228808e-26,"AP-2","SMED30011277"
"SMED30014560",3.93093043054561e-30,0.635684965078295,0.922,0.947,1.08745259430614e-25,"AP-2","SMED30014560"
"SMED30009269",4.14356317024206e-30,-0.827028997732175,0.058,0.306,1.14627531541576e-25,"AP-2","SMED30009269"
"SMED30021305",4.97731782312307e-30,-1.0540957269534,0.162,0.427,1.37692520258877e-25,"AP-2","SMED30021305"
"SMED30008917",7.26401406856476e-30,0.519226672304297,0.974,0.964,2.00951685192775e-25,"AP-2","SMED30008917"
"SMED30013245",7.82416486639676e-30,-2.28329509597746,0.384,0.609,2.16447696864e-25,"AP-2","SMED30013245"
"SMED30013863",9.45171400093757e-30,0.322379887775416,0.963,0.975,2.61472216121937e-25,"AP-2","SMED30013863"
"SMED30026803",1.04075418543368e-29,0.401262150937252,0.359,0.178,2.87914237858373e-25,"AP-2","SMED30026803"
"SMED30005794",1.6466086430804e-29,0.441211618456492,0.786,0.692,4.55517815021762e-25,"AP-2","SMED30005794"
"SMED30009430",3.78985107598411e-29,-0.669347166602224,0.927,0.973,1.04842440166024e-24,"AP-2","SMED30009430"
"SMED30026271",7.31887848121825e-29,-1.34376398581789,0.184,0.426,2.02469454304422e-24,"AP-2","SMED30026271"
"SMED30028496",1.08564929953309e-28,-0.559882179524285,0.089,0.334,3.00334022222833e-24,"AP-2","SMED30028496"
"SMED30014492",1.52607028425496e-28,-0.418134921322985,0.151,0.413,4.22172083436291e-24,"AP-2","SMED30014492"
"SMED30009685",1.67886682722946e-28,-0.628754276133877,0.022,0.245,4.64441719084757e-24,"AP-2","SMED30009685"
"SMED30002049",1.72442066573358e-28,-0.393843784781033,0.218,0.48,4.77043732968537e-24,"AP-2","SMED30002049"
"SMED30022453",1.8932694675445e-28,-0.476636077443852,0.425,0.664,5.2375406550151e-24,"AP-2","SMED30022453"
"SMED30020266",2.0788384092657e-28,-1.30676966396502,0.19,0.434,5.75089857539263e-24,"AP-2","SMED30020266"
"SMED30034552",2.11638921600628e-28,-0.597836434907289,0.097,0.34,5.85477912715977e-24,"AP-2","SMED30034552"
"SMED30006703",2.22515754137936e-28,-0.647298882567154,0.03,0.255,6.15567582247185e-24,"AP-2","SMED30006703"
"SMED30030027",2.42135981680884e-28,-1.25138439582668,0.739,0.88,6.69844979721997e-24,"AP-2","SMED30030027"
"SMED30016244",3.21690909182872e-28,0.64615801123239,0.19,0.061,8.89925731163497e-24,"AP-2","SMED30016244"
"SMED30001781",7.98283278154807e-28,-0.785490497826392,0.222,0.461,2.20837086068746e-23,"AP-2","SMED30001781"
"SMED30034746",8.03126738735947e-28,0.28575177895603,0.296,0.127,2.22176981003912e-23,"AP-2","SMED30034746"
"SMED30028513",8.82926770831758e-28,0.319188299131666,0.981,0.992,2.44252861882898e-23,"AP-2","SMED30028513"
"SMED30011869",1.42011750020704e-27,0.634603751431581,0.598,0.439,3.92861305257276e-23,"AP-2","SMED30011869"
"SMED30004879",2.27356927057868e-27,-0.752317100111382,0.235,0.473,6.28960203012887e-23,"AP-2","SMED30004879"
"SMED30015569",2.53513683342993e-27,-1.39486318511158,0.488,0.695,7.01320253600056e-23,"AP-2","SMED30015569"
"SMED30020602",2.68920236641322e-27,-0.832474748888017,0.467,0.701,7.43940942644554e-23,"AP-2","SMED30020602"
"SMED30009546",4.27311229758149e-27,-1.50784478147484,0.253,0.487,1.18211378600294e-22,"AP-2","SMED30009546"
"SMED30025671",4.29531055368558e-27,0.361517765957193,0.6,0.447,1.18825471157158e-22,"AP-2","SMED30025671"
"SMED30026235",4.32346244713168e-27,-0.462532931449988,0.056,0.284,1.19604265137451e-22,"AP-2","SMED30026235"
"SMED30032211",4.5895720081166e-27,-1.24298070581135,0.114,0.352,1.26965920032538e-22,"AP-2","SMED30032211"
"SMED30035146",4.61802396306473e-27,-1.14463076812995,0.201,0.437,1.27753014914223e-22,"AP-2","SMED30035146"
"SMED30035446",5.08775392838509e-27,-1.96416609677932,0.339,0.552,1.40747624674845e-22,"AP-2","SMED30035446"
"SMED30012764",5.18730094752914e-27,0.519984088290101,0.503,0.309,1.43501493412446e-22,"AP-2","SMED30012764"
"SMED30026703",5.19802179096448e-27,-1.38590829405951,0.451,0.643,1.43798074825241e-22,"AP-2","SMED30026703"
"SMED30008412",8.48763585648116e-27,-1.36797567134833,0.568,0.736,2.34801958333695e-22,"AP-2","SMED30008412"
"SMED30024345",1.06900884304786e-26,-0.718105512880702,0.222,0.464,2.95730606340759e-22,"AP-2","SMED30024345"
"SMED30032659",1.22027954487332e-26,0.460962700570255,0.449,0.274,3.37578133293756e-22,"AP-2","SMED30032659"
"SMED30015454",1.39224345326577e-26,-0.640055192467416,0.082,0.31,3.85150228911442e-22,"AP-2","SMED30015454"
"SMED30007839",1.46566119111538e-26,0.398222619551435,0.853,0.818,4.05460511910158e-22,"AP-2","SMED30007839"
"SMED30014980",1.48130847364715e-26,0.575951311456268,0.879,0.883,4.09789176149747e-22,"AP-2","SMED30014980"
"SMED30028840",1.79809375317755e-26,-0.756378840001457,0.212,0.45,4.97424655879036e-22,"AP-2","SMED30028840"
"SMED30029256",1.875876026533e-26,0.348728322451176,0.851,0.814,5.1894234398009e-22,"AP-2","SMED30029256"
"SMED30018823",2.36042039376802e-26,-0.520947462888583,0.624,0.804,6.52986697731985e-22,"AP-2","SMED30018823"
"SMED30005091",2.51857594062287e-26,-0.591690579301886,0.186,0.417,6.9673884821391e-22,"AP-2","SMED30005091"
"SMED30006063",2.69393961953423e-26,-1.51868692404422,0.676,0.829,7.45251456347951e-22,"AP-2","SMED30006063"
"SMED30018052",2.77538626894027e-26,-1.04099630732162,0.097,0.322,7.67782857439637e-22,"AP-2","SMED30018052"
"SMED30002567",3.28103812991559e-26,-1.45881389295093,0.186,0.42,9.07666388259848e-22,"AP-2","SMED30002567"
"SMED30002704",3.95985901632962e-26,-2.82640262937899,0.292,0.536,1.09545539827743e-21,"AP-2","SMED30002704"
"SMED30015621",4.75297762754523e-26,-0.655753994380379,0.207,0.446,1.31486373088411e-21,"AP-2","SMED30015621"
"SMED30026240",4.8425848537032e-26,-0.549287858310407,0.05,0.267,1.33965267392845e-21,"AP-2","SMED30026240"
"SMED30019959",4.89533051490494e-26,0.406014545420771,0.855,0.837,1.3542442336433e-21,"AP-2","SMED30019959"
"SMED30017461",6.34333538657103e-26,-1.4928749252409,0.704,0.848,1.75482030134101e-21,"AP-2","SMED30017461"
"SMED30021238",7.70132428229948e-26,0.366049924046253,0.395,0.217,2.13049434945533e-21,"AP-2","SMED30021238"
"SMED30020058",8.59125432708308e-26,0.776491644246801,0.86,0.819,2.37668459704426e-21,"AP-2","SMED30020058"
"SMED30006416",9.37735658017893e-26,0.452782174543739,0.482,0.327,2.5941519243407e-21,"AP-2","SMED30006416"
"SMED30013537",1.12008258966682e-25,-0.585148265105613,0.225,0.478,3.0985964760543e-21,"AP-2","SMED30013537"
"SMED30003634",1.13890754708517e-25,-0.919486663865808,0.302,0.531,3.15067383825642e-21,"AP-2","SMED30003634"
"SMED30036023",1.48748941612229e-25,-0.856216499695904,0.289,0.518,4.11499072076072e-21,"AP-2","SMED30036023"
"SMED30022886",1.73210759473589e-25,-1.99797460629639,0.41,0.592,4.79170245007736e-21,"AP-2","SMED30022886"
"SMED30029055",1.80103992131451e-25,-0.273049834116319,0.313,0.57,4.98239683832446e-21,"AP-2","SMED30029055"
"SMED30020269",2.63810276586007e-25,0.308446287942846,0.968,0.979,7.29804749147529e-21,"AP-2","SMED30020269"
"SMED30017110",2.6800537555566e-25,-1.70114320110445,0.713,0.832,7.41410070937179e-21,"AP-2","SMED30017110"
"SMED30025067",3.79160370860723e-25,0.363857494443373,0.987,0.992,1.0489092499491e-20,"AP-2","SMED30025067"
"SMED30019597",4.00324948826443e-25,0.562438594933967,0.853,0.829,1.10745893843347e-20,"AP-2","SMED30019597"
"SMED30016707",5.51061366686825e-25,-0.836609790134824,0.298,0.521,1.52445616480243e-20,"AP-2","SMED30016707"
"SMED30017506",5.67725066394938e-25,-1.26626729684564,0.469,0.664,1.57055462367496e-20,"AP-2","SMED30017506"
"SMED30023325",7.61711404528474e-25,-0.273677722145032,0.017,0.217,2.10719842948757e-20,"AP-2","SMED30023325"
"SMED30013416",7.68912750172003e-25,0.589575123462866,0.883,0.859,2.12712023207583e-20,"AP-2","SMED30013416"
"SMED30005670",1.00627870570693e-24,-1.06873007703622,0.706,0.865,2.78376941146764e-20,"AP-2","SMED30005670"
"SMED30004562",1.0926819697012e-24,-0.633695801858133,0.043,0.249,3.02279540098141e-20,"AP-2","SMED30004562"
"SMED30017612",1.14810016462617e-24,-0.999290785547852,0.052,0.263,3.17610429542185e-20,"AP-2","SMED30017612"
"SMED30024072",1.2700228320447e-24,0.516860163498967,0.801,0.735,3.51339116256847e-20,"AP-2","SMED30024072"
"SMED30007210",1.29014599189202e-24,-1.00465181030532,0.365,0.581,3.56905987197008e-20,"AP-2","SMED30007210"
"SMED30014641",1.43470606209441e-24,-0.599965997656018,0.149,0.379,3.96897085017798e-20,"AP-2","SMED30014641"
"SMED30020176",1.44037908946907e-24,-0.589577490637217,0.162,0.394,3.98466471310724e-20,"AP-2","SMED30020176"
"SMED30012039",1.4844922936815e-24,-0.439047476430003,0.015,0.211,4.1066994812405e-20,"AP-2","SMED30012039"
"SMED30021333",1.59690594294364e-24,-0.445321648911394,0.019,0.216,4.4176806005593e-20,"AP-2","SMED30021333"
"SMED30007906",1.67784984057157e-24,-1.01931961313855,0.749,0.882,4.6416037989572e-20,"AP-2","SMED30007906"
"SMED30015920",1.73561115701663e-24,-1.50923605811442,0.706,0.84,4.80139470477081e-20,"AP-2","SMED30015920"
"SMED30013132",1.80910861107323e-24,0.388790954793713,0.883,0.905,5.00471806167299e-20,"AP-2","SMED30013132"
"SMED30002225",1.82969229880619e-24,-1.43008349496809,0.186,0.418,5.06166077541744e-20,"AP-2","SMED30002225"
"SMED30029848",1.83513854853369e-24,0.295174289578531,0.961,0.977,5.07672728066361e-20,"AP-2","SMED30029848"
"SMED30014762",2.33725486745435e-24,-0.651043462064988,0.21,0.436,6.46578186532573e-20,"AP-2","SMED30014762"
"SMED30006293",3.26422253858157e-24,0.346220341481211,0.741,0.654,9.03014523073206e-20,"AP-2","SMED30006293"
"SMED30002353",3.28886120845424e-24,-0.779197530251904,0.257,0.485,9.09830564706782e-20,"AP-2","SMED30002353"
"SMED30027302",4.32523749396074e-24,0.384129223650246,0.944,0.968,1.1965337003293e-19,"AP-2","SMED30027302"
"SMED30029626",4.67039687906818e-24,-1.14241012748972,0.784,0.905,1.29201859262542e-19,"AP-2","SMED30029626"
"SMED30012822",5.5187566969795e-24,0.562743330026578,0.896,0.922,1.52670885265241e-19,"AP-2","SMED30012822"
"SMED30029623",6.42746349491004e-24,-0.32718235084406,0.147,0.37,1.77809350123191e-19,"AP-2","SMED30029623"
"SMED30002292",8.16568211939521e-24,-0.412035212278965,0.117,0.336,2.25895430150949e-19,"AP-2","SMED30002292"
"SMED30019874",9.3652634903141e-24,-0.278349718254936,0.959,0.98,2.59080649196049e-19,"AP-2","SMED30019874"
"SMED30006227",9.46100390046882e-24,-0.587339526577592,0.179,0.406,2.61729211902569e-19,"AP-2","SMED30006227"
"SMED30029762",1.09294916478042e-23,-1.07658100118141,0.467,0.667,3.02353456944854e-19,"AP-2","SMED30029762"
"SMED30029520",1.23868225654936e-23,-0.429250381079911,0.13,0.357,3.42669059451814e-19,"AP-2","SMED30029520"
"SMED30012731",1.34922987027765e-23,0.614897322007837,0.689,0.608,3.73250951313608e-19,"AP-2","SMED30012731"
"SMED30011818",1.50486718537528e-23,-0.349345002570784,0.788,0.921,4.16306458162216e-19,"AP-2","SMED30011818"
"SMED30010252",1.81398185835822e-23,-1.14360579925063,0.434,0.628,5.01819941296217e-19,"AP-2","SMED30010252"
"SMED30028763",1.82821668269041e-23,-0.752546390276635,0.242,0.469,5.05757863099475e-19,"AP-2","SMED30028763"
"SMED30005870",1.97482600556588e-23,-0.521665723744386,0.197,0.417,5.46315866179745e-19,"AP-2","SMED30005870"
"SMED30003658",1.97860649133343e-23,-0.580682074676136,0.186,0.411,5.47361699762479e-19,"AP-2","SMED30003658"
"SMED30028808",2.29136415385984e-23,0.29249944762469,0.991,0.995,6.33882979523786e-19,"AP-2","SMED30028808"
"SMED30018770",2.40493231650508e-23,-0.507165920914471,0.294,0.513,6.65300476037966e-19,"AP-2","SMED30018770"
"SMED30027542",2.42040340418826e-23,-0.335586873638766,0.479,0.711,6.6958039773464e-19,"AP-2","SMED30027542"
"SMED30021386",2.51661248468275e-23,0.438217536751691,0.955,0.981,6.96195677762636e-19,"AP-2","SMED30021386"
