"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SMED30018781",0,2.46735108535677,0.607,0.085,0,"AP-1","SMED30018781"
"SMED30002175",1.47104100987992e-296,1.36695278462643,0.373,0.03,4.0694878497318e-292,"AP-1","SMED30002175"
"SMED30027240",1.70354914097838e-274,0.479109392467204,0.172,0.003,4.71269834360258e-270,"AP-1","SMED30027240"
"SMED30014191",6.20813128187648e-262,1.1707742927552,0.51,0.079,1.71741743781831e-257,"AP-1","SMED30014191"
"SMED30008433",1.27198232799709e-250,0.869968981546454,0.154,0.002,3.51881191217114e-246,"AP-1","SMED30008433"
"SMED30029487",6.93798591662907e-200,0.918278165300036,0.614,0.161,1.91932442397627e-195,"AP-1","SMED30029487"
"SMED30021870",8.1759511398914e-187,0.377717857005973,0.225,0.017,2.26179512333956e-182,"AP-1","SMED30021870"
"SMED30034460",4.0722640146936e-181,1.01955058170725,0.146,0.005,1.12655111702484e-176,"AP-1","SMED30034460"
"SMED30027307",2.09793286314367e-154,3.22375501997527,0.852,0.556,5.80372147260066e-150,"AP-1","SMED30027307"
"SMED30029574",1.25353661735489e-150,0.280432240898769,0.168,0.011,3.46778369825058e-146,"AP-1","SMED30029574"
"SMED30027886",4.68569655702109e-147,3.83603057662842,0.609,0.221,1.29625109553432e-142,"AP-1","SMED30027886"
"SMED30012961",7.63384248779388e-135,1.05003540825504,0.124,0.006,2.1118261858233e-130,"AP-1","SMED30012961"
"SMED30001387",7.15959349489987e-133,1.01733530564612,0.229,0.027,1.9806299444291e-128,"AP-1","SMED30001387"
"SMED30016909",3.36742807189266e-132,0.255361851649898,0.172,0.014,9.31565301808386e-128,"AP-1","SMED30016909"
"SMED30025454",7.79526024158829e-131,2.41637967729888,0.717,0.343,2.15648079323298e-126,"AP-1","SMED30025454"
"SMED30015214",2.26470034484675e-127,0.479134432485425,0.245,0.033,6.26506703398404e-123,"AP-1","SMED30015214"
"SMED30027919",4.60819202244298e-125,2.23377268120119,0.514,0.157,1.27481024108863e-120,"AP-1","SMED30027919"
"SMED30005734",2.24166508944654e-123,0.418944021385949,0.11,0.005,6.2013423034449e-119,"AP-1","SMED30005734"
"SMED30019619",5.15587511858682e-122,0.485056114407259,0.335,0.065,1.42632129280586e-117,"AP-1","SMED30019619"
"SMED30018449",9.37550737133703e-121,0.345097550295999,0.199,0.022,2.59364035920667e-116,"AP-1","SMED30018449"
"SMED30026628",4.42086584492632e-119,0.305626055496718,0.154,0.012,1.22298832734042e-114,"AP-1","SMED30026628"
"SMED30002969",1.38301368274537e-117,0.556022515215104,0.227,0.03,3.8259690519468e-113,"AP-1","SMED30002969"
"SMED30023762",2.04967559670058e-117,-3.20662338125611,0.338,0.783,5.67022257071247e-113,"AP-1","SMED30023762"
"SMED30002272",5.79538700836046e-116,0.296176796962501,0.174,0.017,1.60323586199284e-111,"AP-1","SMED30002272"
"SMED30017461",1.44563290522399e-115,-2.81421257327305,0.42,0.841,3.99919886901163e-111,"AP-1","SMED30017461"
"SMED30003863",2.73322714599432e-115,1.27681149998667,0.874,0.759,7.56119957667868e-111,"AP-1","SMED30003863"
"SMED30013776",8.17396968715703e-115,-3.72209055788843,0.391,0.792,2.26124697425512e-110,"AP-1","SMED30013776"
"SMED30029969",3.36840689188116e-111,-3.30608158039654,0.272,0.725,9.31836082570004e-107,"AP-1","SMED30029969"
"SMED30029231",1.17359011407262e-109,-2.63641200492964,0.291,0.759,3.24661969157049e-105,"AP-1","SMED30029231"
"SMED30015920",2.57743965573731e-108,-2.64268013641272,0.439,0.836,7.13022906363169e-104,"AP-1","SMED30015920"
"SMED30017506",6.30579440973668e-106,-2.11241594323355,0.179,0.677,1.74443496550955e-101,"AP-1","SMED30017506"
"SMED30031632",1.75890943005749e-105,0.701051485934215,0.236,0.036,4.86584704731103e-101,"AP-1","SMED30031632"
"SMED30006063",7.66039372624427e-105,-2.17174108973725,0.367,0.798,2.11917132042822e-100,"AP-1","SMED30006063"
"SMED30009662",7.67962940158459e-105,1.34260827581498,0.501,0.168,2.12449267765436e-100,"AP-1","SMED30009662"
"SMED30015977",4.40932172196341e-103,-2.25165967960989,0.307,0.757,1.21979476116396e-98,"AP-1","SMED30015977"
"SMED30017110",9.57906020053798e-103,-3.03688008153585,0.428,0.813,2.64995121387683e-98,"AP-1","SMED30017110"
"SMED30006104",6.13397425420597e-102,-2.36831289438608,0.488,0.847,1.69690263768354e-97,"AP-1","SMED30006104"
"SMED30019638",1.94105184328651e-101,-2.34446345007205,0.296,0.745,5.36972581926781e-97,"AP-1","SMED30019638"
"SMED30004716",9.14599509087809e-100,0.254289135737246,0.225,0.035,2.53014808194051e-95,"AP-1","SMED30004716"
"SMED30027848",1.05931676836024e-98,1.20905009602113,0.433,0.133,2.93049390799178e-94,"AP-1","SMED30027848"
"SMED30029762",2.2909965978335e-97,-1.73801884782592,0.146,0.633,6.3378129882466e-93,"AP-1","SMED30029762"
"SMED30022658",6.31436909044258e-97,-2.37571074030586,0.256,0.71,1.74680706518004e-92,"AP-1","SMED30022658"
"SMED30016657",8.55164507799499e-97,-2.50690769806923,0.356,0.768,2.36572709437653e-92,"AP-1","SMED30016657"
"SMED30011206",1.72618593215028e-96,-2.63016044800986,0.166,0.63,4.77532076270053e-92,"AP-1","SMED30011206"
"SMED30005874",6.71565942676346e-96,-1.25610809781108,0.168,0.64,1.85782002381984e-91,"AP-1","SMED30005874"
"SMED30018916",2.3755851371847e-95,0.520489703352792,0.267,0.053,6.57181872350777e-91,"AP-1","SMED30018916"
"SMED30034503",3.46250008714522e-95,0.928466196432702,0.951,0.973,9.57866024107853e-91,"AP-1","SMED30034503"
"SMED30024199",4.39378496857327e-95,-2.08240197902364,0.271,0.714,1.21549667370611e-90,"AP-1","SMED30024199"
"SMED30021979",5.91242153042538e-95,-2.50666060138718,0.176,0.631,1.63561229217688e-90,"AP-1","SMED30021979"
"SMED30016976",1.11869369954634e-94,1.21242869111095,0.402,0.115,3.094754250425e-90,"AP-1","SMED30016976"
"SMED30026703",1.27499678948119e-94,-1.8894348327155,0.133,0.606,3.52715111842077e-90,"AP-1","SMED30026703"
"SMED30012544",1.85285912093702e-94,-2.18825165515086,0.278,0.699,5.12574947216017e-90,"AP-1","SMED30012544"
"SMED30007294",6.77181585886243e-94,-0.501354722257539,0.071,0.553,1.8733551391957e-89,"AP-1","SMED30007294"
"SMED30004480",1.23686558741475e-93,-1.7659675437872,0.132,0.606,3.42166496102416e-89,"AP-1","SMED30004480"
"SMED30008412",1.32656001654752e-92,-2.18682241092328,0.269,0.702,3.66979562977705e-88,"AP-1","SMED30008412"
"SMED30015569",1.96416314554806e-91,-1.98380258142318,0.214,0.668,5.43366092584416e-87,"AP-1","SMED30015569"
"SMED30031418",1.76213564391521e-90,-1.46382802246386,0.165,0.637,4.87477204532703e-86,"AP-1","SMED30031418"
"SMED30032991",2.36180841206892e-90,-3.12159306784885,0.276,0.691,6.53370679114747e-86,"AP-1","SMED30032991"
"SMED30022309",3.30946256580232e-90,-2.19530195576822,0.091,0.556,9.15529724203554e-86,"AP-1","SMED30022309"
"SMED30005188",9.74360053768998e-90,-3.24881872520679,0.631,0.88,2.69546965274656e-85,"AP-1","SMED30005188"
"SMED30023204",1.53352766276622e-89,-1.8181865652835,0.17,0.624,4.24235092627648e-85,"AP-1","SMED30023204"
"SMED30027372",5.59664749523476e-89,0.305241206669823,0.225,0.039,1.54825656308174e-84,"AP-1","SMED30027372"
"SMED30004922",2.241070792709e-88,-3.29157544051674,0.75,0.926,6.19969824095017e-84,"AP-1","SMED30004922"
"SMED30008672",2.64646657258104e-88,-2.04801499479884,0.112,0.563,7.32118512638819e-84,"AP-1","SMED30008672"
"SMED30019930",5.09711194703673e-88,-2.83423255926941,0.442,0.808,1.41006504902824e-83,"AP-1","SMED30019930"
"SMED30007813",6.04617606923706e-88,-3.45009724932974,0.464,0.795,1.67261414779374e-83,"AP-1","SMED30007813"
"SMED30009122",7.87227402189377e-87,-1.91150394767924,0.287,0.711,2.17778588541669e-82,"AP-1","SMED30009122"
"SMED30014684",1.70383084215898e-86,-1.71548421236041,0.121,0.564,4.7134776417486e-82,"AP-1","SMED30014684"
"SMED30018979",2.07151711751142e-86,-1.81034444998472,0.181,0.627,5.73064495388359e-82,"AP-1","SMED30018979"
"SMED30034336",1.89493856737247e-85,-1.85309707943368,0.185,0.633,5.24215805277921e-81,"AP-1","SMED30034336"
"SMED30034860",1.91391413639574e-85,-1.83242126426386,0.196,0.635,5.29465206692517e-81,"AP-1","SMED30034860"
"SMED30030455",8.9784840774462e-85,0.813365619790821,0.298,0.07,2.48380783518472e-80,"AP-1","SMED30030455"
"SMED30004438",1.55037405867021e-84,-1.27458242925515,0.159,0.607,4.28895479590527e-80,"AP-1","SMED30004438"
"SMED30021452",4.43112843788758e-84,-2.06450620894286,0.72,0.927,1.22582737105722e-79,"AP-1","SMED30021452"
"SMED30010252",7.14658121086606e-84,-1.7354664674865,0.144,0.588,1.97703022617399e-79,"AP-1","SMED30010252"
"SMED30010847",7.59979553884882e-84,0.371084576245394,0.269,0.06,2.10240743786714e-79,"AP-1","SMED30010847"
"SMED30022628",1.01741418281063e-83,1.11593082281193,0.899,0.885,2.81457459532733e-79,"AP-1","SMED30022628"
"SMED30010682",1.08902132093606e-83,1.37419357561875,0.395,0.122,3.01266858223753e-79,"AP-1","SMED30010682"
"SMED30004645",6.29860658239888e-83,-2.25850411792891,0.157,0.582,1.74244652495483e-78,"AP-1","SMED30004645"
"SMED30031409",4.09263315846374e-82,0.488287866978746,0.397,0.128,1.13218603695741e-77,"AP-1","SMED30031409"
"SMED30008553",2.23405233154103e-81,0.583579989265799,0.949,0.972,6.18028236997511e-77,"AP-1","SMED30008553"
"SMED30006802",2.38393841722495e-81,-1.48955032588066,0.154,0.588,6.59492723741111e-77,"AP-1","SMED30006802"
"SMED30002195",3.12821543882998e-81,-2.97886738004986,0.362,0.725,8.65389518997926e-77,"AP-1","SMED30002195"
"SMED30013499",3.68483018770372e-81,0.409469446149947,0.254,0.055,1.01937142312636e-76,"AP-1","SMED30013499"
"SMED30002688",5.00710910115431e-81,-1.55185416697887,0.135,0.576,1.38516666174333e-76,"AP-1","SMED30002688"
"SMED30025948",1.55606685289089e-80,-1.45121087046707,0.177,0.611,4.30470334183735e-76,"AP-1","SMED30025948"
"SMED30000487",1.76201210572536e-80,-1.79781183652527,0.049,0.479,4.87443028927863e-76,"AP-1","SMED30000487"
"SMED30027072",7.19867597399183e-80,-1.74383115768862,0.152,0.582,1.9914417214451e-75,"AP-1","SMED30027072"
"SMED30004890",7.86439541393573e-80,-1.63454725633466,0.174,0.602,2.17560634731118e-75,"AP-1","SMED30004890"
"SMED30018078",8.12159844826404e-80,0.348475342260439,0.282,0.068,2.24675899472776e-75,"AP-1","SMED30018078"
"SMED30021099",1.78967083118206e-79,1.06276007313657,0.34,0.096,4.95094538738205e-75,"AP-1","SMED30021099"
"SMED30024213",2.51218492393758e-79,-1.65672871292458,0.15,0.579,6.94970837358092e-75,"AP-1","SMED30024213"
"SMED30026425",3.31141938727148e-79,1.34658476606655,0.258,0.057,9.16071059294781e-75,"AP-1","SMED30026425"
"SMED30000428",3.35665097366161e-78,1.50845998288387,0.764,0.618,9.28583925353748e-74,"AP-1","SMED30000428"
"SMED30019357",2.444453185219e-77,-3.33761994780679,0.804,0.943,6.76233529158984e-73,"AP-1","SMED30019357"
"SMED30023017",4.22319260327248e-77,-2.11427446015552,0.08,0.499,1.1683040017693e-72,"AP-1","SMED30023017"
"SMED30026378",2.51140091043691e-76,-1.31640399449902,0.117,0.528,6.94753947863266e-72,"AP-1","SMED30026378"
"SMED30019744",5.62232107650741e-76,0.407764710281005,0.241,0.053,1.55535890260501e-71,"AP-1","SMED30019744"
"SMED30007174",1.19499950597644e-75,-1.60235568109435,0.154,0.57,3.30584663333322e-71,"AP-1","SMED30007174"
"SMED30032378",1.66542318104069e-75,-1.82991389263906,0.093,0.514,4.60722668803096e-71,"AP-1","SMED30032378"
"SMED30022975",1.85630503539084e-75,0.38694763240819,0.371,0.118,5.13528224990522e-71,"AP-1","SMED30022975"
"SMED30002704",4.93342090222765e-75,-3.65025236692004,0.455,0.794,1.36478155839226e-70,"AP-1","SMED30002704"
"SMED30019680",9.06541844156957e-75,-2.85871459041341,0.51,0.799,2.50785735767581e-70,"AP-1","SMED30019680"
"SMED30024354",1.24417147048729e-74,-1.77577480343269,0.267,0.673,3.44187595595605e-70,"AP-1","SMED30024354"
"SMED30008714",1.88558768040832e-74,-1.66031071789669,0.192,0.608,5.21628975908157e-70,"AP-1","SMED30008714"
"SMED30030878",2.15559544922209e-74,0.266685799011228,0.227,0.047,5.96323925072798e-70,"AP-1","SMED30030878"
"SMED30011906",2.75023369343593e-74,0.458622189845563,0.165,0.025,7.60824648952114e-70,"AP-1","SMED30011906"
"SMED30001043",7.76452163568846e-74,-2.63627600926985,0.119,0.529,2.14797726529685e-69,"AP-1","SMED30001043"
"SMED30021266",1.6545949440379e-73,0.475864607972289,0.488,0.211,4.57727145318644e-69,"AP-1","SMED30021266"
"SMED30025321",2.51961203754885e-73,-1.41299510321833,0.121,0.53,6.97025474067515e-69,"AP-1","SMED30025321"
"SMED30034592",4.1667611712411e-73,0.252726804027875,0.263,0.064,1.15269281041214e-68,"AP-1","SMED30034592"
"SMED30007210",5.29538833102613e-73,-1.4647784005862,0.124,0.538,1.46491622789507e-68,"AP-1","SMED30007210"
"SMED30019175",9.31480270314222e-73,-1.42323277184488,0.623,0.871,2.57684701979726e-68,"AP-1","SMED30019175"
"SMED30005126",1.31668671995716e-72,-2.67413793109008,0.174,0.562,3.64248214208948e-68,"AP-1","SMED30005126"
"SMED30026811",2.92043567848007e-72,-1.93568522626874,0.108,0.51,8.07909326094726e-68,"AP-1","SMED30026811"
"SMED30025328",3.05474150197006e-72,-1.00356431206477,0.079,0.492,8.45063689104998e-68,"AP-1","SMED30025328"
"SMED30014705",3.17414727629603e-72,-1.89078211877124,0.101,0.502,8.78096102514533e-68,"AP-1","SMED30014705"
"SMED30020724",4.793824607051e-72,0.260711764083655,0.207,0.04,1.32616363929459e-67,"AP-1","SMED30020724"
"SMED30012398",1.31530077252672e-71,-2.79201249358656,0.126,0.535,3.63864805711792e-67,"AP-1","SMED30012398"
"SMED30005419",2.01840197085628e-71,-1.29136482614257,0.088,0.494,5.5837072121768e-67,"AP-1","SMED30005419"
"SMED30028226",2.31562479045635e-71,-3.23291531248323,0.166,0.579,6.40594442031846e-67,"AP-1","SMED30028226"
"SMED30032290",3.39927994306444e-71,-1.50428752267462,0.649,0.874,9.40376803449347e-67,"AP-1","SMED30032290"
"SMED30006943",3.58301315363998e-71,-1.32405488567529,0.11,0.517,9.91204758822965e-67,"AP-1","SMED30006943"
"SMED30033452",5.18346474441195e-71,-2.40504849308752,0.17,0.553,1.43395368689412e-66,"AP-1","SMED30033452"
"SMED30022217",5.37317604853096e-71,-0.388472098006149,0.225,0.65,1.48643542206561e-66,"AP-1","SMED30022217"
"SMED30028629",7.37497576280616e-71,-1.70992286165097,0.066,0.469,2.0402132950227e-66,"AP-1","SMED30028629"
"SMED30017940",1.36507798979894e-70,0.734385052270784,0.941,0.971,3.77635175097979e-66,"AP-1","SMED30017940"
"SMED30002945",2.68316725689041e-70,-1.13972607259163,0.062,0.462,7.42271389946164e-66,"AP-1","SMED30002945"
"SMED30023980",2.6858499546067e-70,-1.11556423753606,0.093,0.499,7.43013531442399e-66,"AP-1","SMED30023980"
"SMED30034478",4.18914598287845e-70,-0.44104971752116,0.241,0.687,1.15888534470349e-65,"AP-1","SMED30034478"
"SMED30032042",8.09782718818816e-70,-2.69617074778965,0.15,0.54,2.24018291334037e-65,"AP-1","SMED30032042"
"SMED30009438",8.72011499142875e-70,0.400356257945303,0.256,0.064,2.41233261122885e-65,"AP-1","SMED30009438"
"SMED30019227",1.05328174987682e-69,-1.66595651838846,0.159,0.552,2.91379863285923e-65,"AP-1","SMED30019227"
"SMED30000938",1.21724397831588e-69,0.301963348127823,0.207,0.041,3.36738374161304e-65,"AP-1","SMED30000938"
"SMED30033611",2.08252875714439e-69,0.75954428353858,0.762,0.478,5.76110755376425e-65,"AP-1","SMED30033611"
"SMED30020126",4.44317951632449e-69,-1.16527826339917,0.086,0.484,1.22916118139601e-64,"AP-1","SMED30020126"
"SMED30022226",1.29638588700403e-68,-1.14314839847745,0.073,0.467,3.58632191780795e-64,"AP-1","SMED30022226"
"SMED30031572",1.77081165547549e-68,-2.09958953414722,0.291,0.646,4.8987733637074e-64,"AP-1","SMED30031572"
"SMED30003634",1.69258051007348e-67,-1.00719624807476,0.104,0.494,4.68235472306727e-63,"AP-1","SMED30003634"
"SMED30015256",2.39880899597668e-67,-0.910852141381538,0.225,0.621,6.63606520646988e-63,"AP-1","SMED30015256"
"SMED30023924",4.43544937930944e-67,-1.99842930350898,0.102,0.488,1.22702271629216e-62,"AP-1","SMED30023924"
"SMED30028495",6.60238794590656e-67,-2.40906457637326,0.298,0.648,1.82648460135559e-62,"AP-1","SMED30028495"
"SMED30034381",1.28015745464634e-66,0.586121491728471,0.932,0.956,3.54142758253363e-62,"AP-1","SMED30034381"
"SMED30013456",1.43081011314885e-66,1.12654208871161,0.3,0.089,3.95819309701499e-62,"AP-1","SMED30013456"
"SMED30003421",2.27230019495122e-66,-1.77212828812175,0.148,0.526,6.28609125931307e-62,"AP-1","SMED30003421"
"SMED30005670",2.33120189251931e-66,-1.55375968371872,0.459,0.795,6.44903691546542e-62,"AP-1","SMED30005670"
"SMED30025492",3.89780723461768e-66,-1.11117741615904,0.086,0.477,1.07828939338463e-61,"AP-1","SMED30025492"
"SMED30033838",4.83858142319049e-66,0.890759335474634,0.322,0.099,1.33854516491142e-61,"AP-1","SMED30033838"
"SMED30005470",5.6216659244217e-66,0.460175080880445,0.927,0.965,1.55517766133202e-61,"AP-1","SMED30005470"
"SMED30010228",6.10392585313095e-66,-1.93061342413969,0.219,0.586,1.68859004801015e-61,"AP-1","SMED30010228"
"SMED30029298",6.6778746190052e-66,-0.751597973613491,0.064,0.452,1.8473672346016e-61,"AP-1","SMED30029298"
"SMED30035039",9.30090600115937e-66,-0.735583312349777,0.631,0.871,2.57300263616073e-61,"AP-1","SMED30035039"
"SMED30006427",9.37016046015716e-66,-1.08766228675122,0.068,0.455,2.59216118969788e-61,"AP-1","SMED30006427"
"SMED30030264",1.15926852405075e-65,-1.02583292134146,0.071,0.455,3.20700044493398e-61,"AP-1","SMED30030264"
"SMED30000115",1.17977809725906e-65,-1.55269948774596,0.331,0.679,3.26373812825747e-61,"AP-1","SMED30000115"
"SMED30035834",1.32531218332404e-65,0.367690856401583,0.311,0.089,3.66634362394763e-61,"AP-1","SMED30035834"
"SMED30014093",1.59189319897273e-65,-1.81385058793181,0.137,0.512,4.40381334563816e-61,"AP-1","SMED30014093"
"SMED30004273",1.73094154088588e-65,-1.09465005521986,0.102,0.485,4.78847667870669e-61,"AP-1","SMED30004273"
"SMED30027181",1.96931123281146e-65,-0.812584109105074,0.073,0.456,5.44790259444962e-61,"AP-1","SMED30027181"
"SMED30033721",6.29710453068447e-65,0.378166465283933,0.106,0.011,1.74203099736855e-60,"AP-1","SMED30033721"
"SMED30011420",1.21167480565482e-64,0.322002969296479,0.276,0.077,3.35197718236349e-60,"AP-1","SMED30011420"
"SMED30030594",1.4548399248314e-64,1.20158680948354,0.172,0.031,4.02466916805358e-60,"AP-1","SMED30030594"
"SMED30028104",6.62363879359259e-64,0.464116511276382,0.463,0.187,1.83236343585945e-59,"AP-1","SMED30028104"
"SMED30036023",1.27910346954158e-63,-0.887718915468487,0.08,0.463,3.53851183813984e-59,"AP-1","SMED30036023"
"SMED30019497",1.71971324549902e-63,0.575868620643178,0.325,0.11,4.7574147223485e-59,"AP-1","SMED30019497"
"SMED30018614",3.31578428435506e-63,-2.63088350016721,0.152,0.545,9.17278564423983e-59,"AP-1","SMED30018614"
"SMED30021268",3.34546500956945e-63,-0.749923342705861,0.04,0.405,9.25489440247291e-59,"AP-1","SMED30021268"
"SMED30014784",3.59567800361573e-63,-2.05207561120569,0.186,0.552,9.94708362920255e-59,"AP-1","SMED30014784"
"SMED30011774",4.0182403045321e-63,-0.864887866795808,0.053,0.425,1.11160599784576e-58,"AP-1","SMED30011774"
"SMED30005457",4.20259895393043e-63,-1.52254796043165,0.804,0.932,1.16260697461531e-58,"AP-1","SMED30005457"
"SMED30020602",4.87678138239002e-63,-0.774910921746098,0.223,0.605,1.34911280162437e-58,"AP-1","SMED30020602"
"SMED30030461",6.57287405821271e-63,0.942783285807328,0.335,0.11,1.81831987946396e-58,"AP-1","SMED30030461"
"SMED30005723",7.05228423430722e-63,1.32936250863633,0.417,0.181,1.95094391057875e-58,"AP-1","SMED30005723"
"SMED30020480",1.12640294912272e-62,-1.24264921124879,0.415,0.754,3.11608111845309e-58,"AP-1","SMED30020480"
"SMED30008009",2.27216851501628e-62,-1.6830829422249,0.141,0.5,6.28572697994105e-58,"AP-1","SMED30008009"
"SMED30004859",2.31835403275982e-62,-0.945874297833622,0.057,0.429,6.41349459622677e-58,"AP-1","SMED30004859"
"SMED30034708",2.43743435230317e-62,-1.03849790660185,0.395,0.759,6.74291839221149e-58,"AP-1","SMED30034708"
"SMED30002567",2.57940572820488e-62,-1.47856942760238,0.135,0.495,7.13566800650598e-58,"AP-1","SMED30002567"
"SMED30022805",3.8448938643088e-62,-1.84468327239235,0.064,0.429,1.06365143862239e-57,"AP-1","SMED30022805"
"SMED30018052",4.70295645150889e-62,-1.28289206284343,0.088,0.46,1.30102587274542e-57,"AP-1","SMED30018052"
"SMED30003546",1.57629659393653e-61,0.415021070533292,0.282,0.084,4.360666897466e-57,"AP-1","SMED30003546"
"SMED30033786",1.76912162468111e-61,-1.33569273172504,0.037,0.397,4.89409806251783e-57,"AP-1","SMED30033786"
"SMED30007179",2.63450086100422e-61,0.379451351950142,0.208,0.047,7.28808318188206e-57,"AP-1","SMED30007179"
"SMED30027223",3.74183407763674e-61,-1.55980539669202,0.739,0.897,1.03514097923743e-56,"AP-1","SMED30027223"
"SMED30034731",4.31448852972218e-61,-1.67243539346799,0.13,0.496,1.19356010686234e-56,"AP-1","SMED30034731"
"SMED30014052",4.54864655415326e-61,-1.24782379217686,0.148,0.505,1.25833758274096e-56,"AP-1","SMED30014052"
"SMED30034265",5.00595496262594e-61,-0.786742413774843,0.082,0.453,1.38484738086084e-56,"AP-1","SMED30034265"
"SMED30012207",1.05249166492212e-60,-1.10934592310832,0.073,0.433,2.91161294184056e-56,"AP-1","SMED30012207"
"SMED30007906",1.1474582930639e-60,-1.26961245708125,0.561,0.829,3.17432862193196e-56,"AP-1","SMED30007906"
"SMED30032302",1.74099318997518e-60,-0.812050867675564,0.035,0.392,4.81628356074735e-56,"AP-1","SMED30032302"
"SMED30006856",2.4428773884418e-60,-0.843579793508452,0.04,0.4,6.75797600738539e-56,"AP-1","SMED30006856"
"SMED30012932",2.49912693099649e-60,-2.67114911710147,0.32,0.647,6.9135847419087e-56,"AP-1","SMED30012932"
"SMED30002730",5.83519959422107e-60,0.286366873879058,0.25,0.068,1.61424961574532e-55,"AP-1","SMED30002730"
"SMED30028763",8.75003136689653e-60,-0.942563224089138,0.055,0.418,2.42060867733826e-55,"AP-1","SMED30028763"
"SMED30014492",8.96950688301344e-60,-0.602214600171986,0.044,0.405,2.48132438411684e-55,"AP-1","SMED30014492"
"SMED30016707",1.12333372586812e-59,-1.00007518609373,0.077,0.439,3.10759041924157e-55,"AP-1","SMED30016707"
"SMED30016920",1.23833814041716e-59,-1.10128458349603,0.075,0.435,3.42573863165004e-55,"AP-1","SMED30016920"
"SMED30021380",1.65732316641799e-59,-2.21198537552395,0.232,0.582,4.58481880757871e-55,"AP-1","SMED30021380"
"SMED30028062",2.44253873250262e-59,-0.897374803011094,0.059,0.417,6.75703914959526e-55,"AP-1","SMED30028062"
"SMED30013992",2.96469152853591e-59,-1.12924794209639,0.02,0.369,8.20152264454175e-55,"AP-1","SMED30013992"
"SMED30008066",3.11012486363124e-59,-0.688005127265894,0.28,0.638,8.60384942274947e-55,"AP-1","SMED30008066"
"SMED30022651",3.43959932597069e-59,-1.00181556222745,0.071,0.431,9.51530757536532e-55,"AP-1","SMED30022651"
"SMED30016651",3.83945624324134e-59,-1.09197520598085,0.102,0.476,1.06214717513028e-54,"AP-1","SMED30016651"
"SMED30034552",5.64141473005603e-59,-0.739998035475718,0.11,0.464,1.5606409709227e-54,"AP-1","SMED30034552"
"SMED30005480",8.97231723695796e-59,-1.18613859510478,0.038,0.389,2.48210184043205e-54,"AP-1","SMED30005480"
"SMED30008893",1.38050873494165e-58,-0.985888525702136,0.17,0.531,3.81903936434258e-54,"AP-1","SMED30008893"
"SMED30006786",1.91280378906083e-58,-0.88274857941987,0.046,0.401,5.29158040205789e-54,"AP-1","SMED30006786"
"SMED30034190",7.39515128991828e-58,-0.633282665983555,0.037,0.383,2.04579465284299e-53,"AP-1","SMED30034190"
"SMED30022886",1.02963496464548e-57,-1.82278730537247,0.165,0.507,2.84838216619527e-53,"AP-1","SMED30022886"
"SMED30002471",1.50055907814152e-57,-0.734136876671486,0.21,0.577,4.15114663377069e-53,"AP-1","SMED30002471"
"SMED30021305",1.83063539576213e-57,-1.39983910919641,0.252,0.597,5.06426975883635e-53,"AP-1","SMED30021305"
"SMED30027689",2.0501760986127e-57,-0.596430690734397,0.25,0.622,5.67160715920218e-53,"AP-1","SMED30027689"
"SMED30034978",2.77691573908267e-57,-2.16609497693898,0.196,0.528,7.68205970059831e-53,"AP-1","SMED30034978"
"SMED30014845",2.99688111735826e-57,-1.02041507228546,0.048,0.393,8.2905719230599e-53,"AP-1","SMED30014845"
"SMED30035960",3.28080267230195e-57,-0.866702396654133,0.038,0.386,9.07601251265612e-53,"AP-1","SMED30035960"
"SMED30004284",3.28624563567595e-57,0.28498547579294,0.265,0.077,9.09106992653395e-53,"AP-1","SMED30004284"
"SMED30028496",3.34586361609481e-57,-1.18062416792424,0.104,0.45,9.25599710756468e-53,"AP-1","SMED30028496"
"SMED30014687",3.49084310783525e-57,-1.40828989996478,0.031,0.371,9.65706837351544e-53,"AP-1","SMED30014687"
"SMED30011970",7.83021924587276e-57,-0.359476847515324,0.018,0.358,2.16615185217824e-52,"AP-1","SMED30011970"
"SMED30014654",1.1666651801092e-56,1.55940767041814,0.565,0.339,3.2274625542541e-52,"AP-1","SMED30014654"
"SMED30033630",1.51877303775155e-56,-0.691547019224628,0.521,0.806,4.2015337316359e-52,"AP-1","SMED30033630"
"SMED30012405",2.02295004135715e-56,-0.747325605757989,0.035,0.378,5.59628899441043e-52,"AP-1","SMED30012405"
"SMED30016824",2.1703836096551e-56,-2.11085181532368,0.079,0.427,6.00414921774987e-52,"AP-1","SMED30016824"
"SMED30032211",2.82841328627836e-56,-1.53996339508335,0.128,0.472,7.82452251516045e-52,"AP-1","SMED30032211"
"SMED30019490",3.10983589000516e-56,-0.80574510974033,0.051,0.398,8.60305000611028e-52,"AP-1","SMED30019490"
"SMED30029426",4.53364029290367e-56,0.535069496791356,0.914,0.953,1.25418625062887e-51,"AP-1","SMED30029426"
"SMED30035521",5.83269577530476e-56,-1.34935176998847,0.075,0.415,1.61355695928031e-51,"AP-1","SMED30035521"
"SMED30022639",6.7365454055673e-56,-1.71533018400535,0.124,0.468,1.86359792099614e-51,"AP-1","SMED30022639"
"SMED30025748",1.02200896497427e-55,-0.752895954262891,0.064,0.408,2.82728560070483e-51,"AP-1","SMED30025748"
"SMED30013537",1.31699177124945e-55,-0.474338187864062,0.135,0.496,3.64332603598448e-51,"AP-1","SMED30013537"
