"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SMED30022580",1.60003803014565e-176,0.55924699886723,0.479,0.045,4.42634520659491e-172,"AP-2","SMED30022580"
"SMED30002027",2.6504422557757e-123,1.98818557335049,0.627,0.125,7.33218345637789e-119,"AP-2","SMED30002027"
"SMED30030461",1.48050405921142e-116,3.4122225781575,0.894,0.363,4.09566642940248e-112,"AP-2","SMED30030461"
"SMED30009662",1.88301667513765e-102,3.59565477904432,0.915,0.492,5.20917733010079e-98,"AP-2","SMED30009662"
"SMED30002331",1.91205986259712e-92,1.70686466636187,0.712,0.218,5.28952240388868e-88,"AP-2","SMED30002331"
"SMED30007522",3.27980243934039e-75,2.72161742431548,0.992,0.958,9.07324546819127e-71,"AP-2","SMED30007522"
"SMED30030540",5.63593284350819e-73,2.75577163224174,0.996,0.953,1.55912446182811e-68,"AP-2","SMED30030540"
"SMED30002753",1.8121525345917e-67,1.59346960590171,0.898,0.644,5.01313877169448e-63,"AP-2","SMED30002753"
"SMED30020317",5.63737845988113e-61,0.679388635693047,0.996,0.997,1.55952437714152e-56,"AP-2","SMED30020317"
"SMED30020703",7.88850430393163e-61,1.57233568710209,0.847,0.438,2.18227583063965e-56,"AP-2","SMED30020703"
"SMED30005347",5.7801302821457e-60,0.270188201947537,0.191,0.02,1.59901524125279e-55,"AP-2","SMED30005347"
"SMED30030778",2.60363841503094e-59,1.38349839276524,0.801,0.379,7.20270531134158e-55,"AP-2","SMED30030778"
"SMED30008911",7.71804459971119e-59,1.37559126895801,0.97,0.922,2.1351198580641e-54,"AP-2","SMED30008911"
"SMED30034500",1.27641089532323e-57,0.697901052646611,0.627,0.235,3.53106310082218e-53,"AP-2","SMED30034500"
"SMED30002330",4.15582788943287e-56,1.25447972059581,0.758,0.341,1.14966822733271e-51,"AP-2","SMED30002330"
"SMED30025830",5.38533891811871e-55,0.706318086327548,0.987,0.996,1.48980015830836e-50,"AP-2","SMED30025830"
"SMED30015512",3.12396802651958e-54,1.18331408452056,0.576,0.198,8.64214514856376e-50,"AP-2","SMED30015512"
"SMED30019357",8.3396883880783e-54,-4.03497032621518,0.941,0.981,2.30709139567798e-49,"AP-2","SMED30019357"
"SMED30028497",8.40058743337009e-54,0.700854720821016,0.975,0.977,2.3239385075675e-49,"AP-2","SMED30028497"
"SMED30019619",1.21046104428285e-53,2.08081767023329,0.22,0.031,3.34861943290407e-49,"AP-2","SMED30019619"
"SMED30034930",1.42664558317138e-53,1.38059978733381,0.928,0.639,3.9466723412853e-49,"AP-2","SMED30034930"
"SMED30002195",3.43416941133675e-50,-2.93071517230687,0.364,0.752,9.50028625952198e-46,"AP-2","SMED30002195"
"SMED30019930",2.05780567543122e-49,-3.24699739688335,0.699,0.897,5.69271362051293e-45,"AP-2","SMED30019930"
"SMED30025808",1.77022781277739e-48,1.83187122191669,0.932,0.807,4.89715822126738e-44,"AP-2","SMED30025808"
"SMED30004922",4.61650432336564e-48,-3.51684265819297,0.869,0.966,1.27710975601587e-43,"AP-2","SMED30004922"
"SMED30007813",1.69471974241691e-47,-3.25791088079211,0.555,0.838,4.68827269542213e-43,"AP-2","SMED30007813"
"SMED30033611",2.26116582646399e-47,1.14327680055011,0.881,0.591,6.25528914232998e-43,"AP-2","SMED30033611"
"SMED30025067",4.63838342286456e-47,0.941709444368757,0.975,0.994,1.28316239010125e-42,"AP-2","SMED30025067"
"SMED30010837",1.80654939334418e-46,0.63502113077599,0.432,0.123,4.99763824174733e-42,"AP-2","SMED30010837"
"SMED30005188",2.27843613756296e-45,-3.46710417709937,0.822,0.929,6.30306573095418e-41,"AP-2","SMED30005188"
"SMED30019680",3.41004434757253e-45,-3.23787355185847,0.767,0.908,9.43354668312465e-41,"AP-2","SMED30019680"
"SMED30011041",1.00096921058747e-44,0.846657362322016,0.992,0.994,2.76908122416918e-40,"AP-2","SMED30011041"
"SMED30022628",1.05037871572184e-44,0.93627356007627,0.983,0.962,2.90576767917289e-40,"AP-2","SMED30022628"
"SMED30008579",3.73778287393009e-44,0.656765139205607,0.975,0.98,1.03402025424402e-39,"AP-2","SMED30008579"
"SMED30025332",2.39290373856451e-43,0.643139073889361,0.983,0.991,6.61972890236486e-39,"AP-2","SMED30025332"
"SMED30034279",6.57346689372092e-43,1.07754413496872,0.843,0.541,1.81848388147895e-38,"AP-2","SMED30034279"
"SMED30035042",2.12125084980016e-42,0.542079116851073,0.487,0.163,5.86822835088717e-38,"AP-2","SMED30035042"
"SMED30015167",2.59588431379333e-42,0.640152945395214,0.496,0.173,7.18125436567786e-38,"AP-2","SMED30015167"
"SMED30031572",3.04529079738167e-40,-2.07518816656163,0.309,0.696,8.42449246187665e-36,"AP-2","SMED30031572"
"SMED30016244",3.65661380451993e-40,2.52080714453336,0.479,0.169,1.01156564288239e-35,"AP-2","SMED30016244"
"SMED30005874",1.6364631236343e-39,-1.29778324494207,0.267,0.655,4.52711158522193e-35,"AP-2","SMED30005874"
"SMED30030829",1.18816882102434e-38,0.443965198554553,0.996,0.996,3.28695022648172e-34,"AP-2","SMED30030829"
"SMED30013692",2.67821621019154e-38,0.491524659466329,0.996,0.998,7.40901732387387e-34,"AP-2","SMED30013692"
"SMED30018393",9.06395533575544e-38,0.541417445215484,0.436,0.145,2.50745260408339e-33,"AP-2","SMED30018393"
"SMED30019227",9.09376409435415e-38,-1.77435377489196,0.225,0.621,2.51569889906213e-33,"AP-2","SMED30019227"
"SMED30029542",1.60274946609528e-37,0.585028273334654,0.953,0.973,4.43384612300599e-33,"AP-2","SMED30029542"
"SMED30011400",8.11121089190705e-37,0.463904185659222,0.305,0.074,2.24388538113717e-32,"AP-2","SMED30011400"
"SMED30029960",1.66473399469575e-36,0.646169676690442,0.987,0.989,4.60532012292633e-32,"AP-2","SMED30029960"
"SMED30030477",2.54210820675014e-36,0.679940643242415,0.928,0.94,7.03248814315359e-32,"AP-2","SMED30030477"
"SMED30030809",7.80849885969862e-36,0.399353776473889,0.377,0.114,2.16014312454703e-31,"AP-2","SMED30030809"
"SMED30027690",1.29198136602735e-35,0.343689191150937,0.5,0.196,3.57413725097806e-31,"AP-2","SMED30027690"
"SMED30025738",1.3223865115284e-35,0.545702907757977,0.953,0.977,3.65825004549216e-31,"AP-2","SMED30025738"
"SMED30011307",2.77612521449423e-34,1.63328293690844,0.508,0.207,7.67987279337685e-30,"AP-2","SMED30011307"
"SMED30026378",5.77785664153646e-34,-1.40928710484091,0.131,0.532,1.59838626131465e-29,"AP-2","SMED30026378"
"SMED30035391",5.33722830931358e-33,0.293667739486483,0.407,0.132,1.47649083948851e-28,"AP-2","SMED30035391"
"SMED30033007",7.26282733649214e-33,0.572497468508133,0.983,0.97,2.00918855436718e-28,"AP-2","SMED30033007"
"SMED30012544",9.72236255332805e-33,-2.45168666322976,0.475,0.74,2.68959437675267e-28,"AP-2","SMED30012544"
"SMED30026539",3.35477109694512e-32,0.770262533506056,0.949,0.966,9.28063876258899e-28,"AP-2","SMED30026539"
"SMED30008009",7.55965931018243e-32,-2.22556276977159,0.246,0.601,2.09130415156887e-27,"AP-2","SMED30008009"
"SMED30008508",8.58208409870124e-32,0.661738311515191,0.941,0.941,2.37414774506471e-27,"AP-2","SMED30008508"
"SMED30008350",8.94186360500466e-32,0.324594138329667,0.275,0.069,2.47367714768849e-27,"AP-2","SMED30008350"
"SMED30005126",1.48890141615537e-31,-2.57171026122543,0.267,0.614,4.1188968776522e-27,"AP-2","SMED30005126"
"SMED30012075",4.00436888555667e-31,0.585445926627546,0.987,0.993,1.1077686085004e-26,"AP-2","SMED30012075"
"SMED30012932",1.90618559953779e-30,-2.39544629478671,0.432,0.722,5.27327184256133e-26,"AP-2","SMED30012932"
"SMED30026811",3.33709189074507e-30,-1.93364306301776,0.127,0.497,9.23173100655717e-26,"AP-2","SMED30026811"
"SMED30013808",3.46768957887327e-30,0.613517267114574,0.86,0.741,9.59301645099503e-26,"AP-2","SMED30013808"
"SMED30021380",2.38466805914796e-29,-2.52861471199694,0.407,0.702,6.59694571882691e-25,"AP-2","SMED30021380"
"SMED30030310",3.3358890256003e-29,0.653562832564665,0.86,0.759,9.22840340042068e-25,"AP-2","SMED30030310"
"SMED30035146",4.29784426268481e-29,-1.34860946564496,0.106,0.477,1.18895563682913e-24,"AP-2","SMED30035146"
"SMED30014724",7.38537290669005e-29,0.771868777748447,0.953,0.927,2.04308956090673e-24,"AP-2","SMED30014724"
"SMED30022639",1.02037039173982e-28,-1.6285868704348,0.161,0.521,2.82275265170904e-24,"AP-2","SMED30022639"
"SMED30010228",2.02649442796542e-28,-2.29415022647144,0.398,0.67,5.60609418552354e-24,"AP-2","SMED30010228"
"SMED30013776",2.59372605614825e-28,-3.25277295403334,0.475,0.726,7.17528376172852e-24,"AP-2","SMED30013776"
"SMED30015115",3.24371125795466e-28,0.530129300064068,0.928,0.953,8.97340282400578e-24,"AP-2","SMED30015115"
"SMED30033452",3.92532687531859e-28,-2.37195793906284,0.254,0.586,1.08590242678813e-23,"AP-2","SMED30033452"
"SMED30013909",5.25022248352372e-28,0.740861244686273,0.856,0.787,1.452421547842e-23,"AP-2","SMED30013909"
"SMED30012591",5.31389674529617e-28,-1.56677417373462,0.195,0.538,1.47003639561873e-23,"AP-2","SMED30012591"
"SMED30028319",8.24057879767846e-28,0.71028745074545,0.178,0.037,2.27967371858977e-23,"AP-2","SMED30028319"
"SMED30021979",9.89461046968409e-28,-2.19201526856123,0.186,0.528,2.73724504033341e-23,"AP-2","SMED30021979"
"SMED30029969",1.84415530432237e-27,-2.31849778972842,0.242,0.576,5.10167123387741e-23,"AP-2","SMED30029969"
"SMED30007629",2.62706510564645e-27,1.02905233639629,0.958,0.852,7.26751290826033e-23,"AP-2","SMED30007629"
"SMED30001043",4.07613890161806e-27,-2.96471600610709,0.309,0.624,1.12762306574362e-22,"AP-2","SMED30001043"
"SMED30024006",5.28872730627716e-27,0.291488801642063,0.551,0.243,1.46307352200851e-22,"AP-2","SMED30024006"
"SMED30013132",6.18953560143321e-27,0.507926192692921,0.919,0.906,1.71227312878048e-22,"AP-2","SMED30013132"
"SMED30014052",1.52374609342775e-26,-1.21478786256019,0.174,0.514,4.21529119285852e-22,"AP-2","SMED30014052"
"SMED30000901",1.9988342156289e-26,0.383515552593406,0.983,0.996,5.52957497411579e-22,"AP-2","SMED30000901"
"SMED30034978",2.12570963072271e-26,-2.23061088993435,0.258,0.576,5.88056312243129e-22,"AP-2","SMED30034978"
"SMED30035521",2.84772736843118e-26,-2.00019949585429,0.246,0.563,7.87795299202802e-22,"AP-2","SMED30035521"
"SMED30014684",4.34335385562895e-26,-1.53897855851283,0.102,0.446,1.20154541062119e-21,"AP-2","SMED30014684"
"SMED30023762",4.98394414197556e-26,-2.90325428080189,0.398,0.673,1.37875830743612e-21,"AP-2","SMED30023762"
"SMED30014784",5.69749245718183e-26,-2.07490825799114,0.301,0.592,1.57615431335478e-21,"AP-2","SMED30014784"
"SMED30021344",5.98962728684794e-26,-1.58531277411143,0.153,0.486,1.65697049263362e-21,"AP-2","SMED30021344"
"SMED30021238",9.81236156897837e-26,0.386708259647164,0.445,0.194,2.71449170444218e-21,"AP-2","SMED30021238"
"SMED30021268",1.35423985070439e-25,-0.676493036378783,0.055,0.391,3.74636912298861e-21,"AP-2","SMED30021268"
"SMED30032042",1.39245882126568e-25,-2.58641260140106,0.195,0.521,3.85209808314937e-21,"AP-2","SMED30032042"
"SMED30026271",1.44767121733239e-25,-1.82291738472292,0.22,0.529,4.00483765562832e-21,"AP-2","SMED30026271"
"SMED30023017",2.22662935036978e-25,-1.93420360293581,0.123,0.462,6.15974743486296e-21,"AP-2","SMED30023017"
"SMED30011050",2.59894685795898e-25,0.524490580718809,0.678,0.439,7.18972658785772e-21,"AP-2","SMED30011050"
"SMED30003421",2.71152330999762e-25,-1.89688031657775,0.267,0.571,7.5011580847774e-21,"AP-2","SMED30003421"
"SMED30035446",2.83077260931472e-25,-2.58044420428036,0.39,0.661,7.83104934640825e-21,"AP-2","SMED30035446"
"SMED30034552",3.86921508791458e-25,-0.849595952630066,0.106,0.441,1.07037966192069e-20,"AP-2","SMED30034552"
"SMED30034731",5.04655794117462e-25,-1.93318931848168,0.284,0.591,1.39607978884655e-20,"AP-2","SMED30034731"
"SMED30033302",6.95907030921319e-25,0.611021013839277,0.881,0.846,1.92515721034074e-20,"AP-2","SMED30033302"
"SMED30014093",7.58900790756053e-25,-2.06925398591481,0.258,0.567,2.09942314754755e-20,"AP-2","SMED30014093"
"SMED30028496",8.18919631061809e-25,-0.889412013576383,0.076,0.406,2.26545926736939e-20,"AP-2","SMED30028496"
"SMED30013682",1.21322602429455e-24,-2.0431197102816,0.284,0.582,3.35626847360845e-20,"AP-2","SMED30013682"
"SMED30024104",1.94029211509868e-24,-1.68927936023817,0.191,0.514,5.36762410720898e-20,"AP-2","SMED30024104"
"SMED30012240",2.09898150854789e-24,0.623803931746136,0.945,0.967,5.80662244524688e-20,"AP-2","SMED30012240"
"SMED30008225",3.03765103449963e-24,0.272103417119722,0.377,0.139,8.40335782183978e-20,"AP-2","SMED30008225"
"SMED30032991",3.08633578884525e-24,-2.709081299962,0.288,0.588,8.53803932626151e-20,"AP-2","SMED30032991"
"SMED30004367",3.86996237025387e-24,0.577196100661315,0.86,0.836,1.07058639010703e-19,"AP-2","SMED30004367"
"SMED30028552",4.41911802137976e-24,-1.20769255078781,0.542,0.77,1.2225048094345e-19,"AP-2","SMED30028552"
"SMED30017135",7.53213754100778e-24,0.524021305838751,0.949,0.954,2.08369052934439e-19,"AP-2","SMED30017135"
"SMED30018686",3.12486749226948e-23,-1.34429056334742,0.068,0.385,8.64463343061429e-19,"AP-2","SMED30018686"
"SMED30017896",4.17744827238829e-23,0.457637883692203,0.881,0.779,1.1556492900735e-18,"AP-2","SMED30017896"
"SMED30034771",4.1792744847926e-23,-1.43097889891863,0.153,0.468,1.15615449347303e-18,"AP-2","SMED30034771"
"SMED30008672",4.59813868869779e-23,-1.50138115816427,0.097,0.414,1.27202908684136e-18,"AP-2","SMED30008672"
"SMED30009453",5.09114884203482e-23,-1.03598989733098,0.233,0.525,1.40841541566051e-18,"AP-2","SMED30009453"
"SMED30014980",8.05752562176225e-23,0.538383971469004,0.928,0.909,2.22903388800431e-18,"AP-2","SMED30014980"
"SMED30004244",9.81120359983678e-23,0.384141957623579,0.483,0.241,2.71417136385885e-18,"AP-2","SMED30004244"
"SMED30008917",2.1647322604878e-22,0.507797998578627,0.97,0.984,5.98851532541345e-18,"AP-2","SMED30008917"
"SMED30023924",3.14356203404881e-22,-1.87000455149663,0.186,0.481,8.69635001099263e-18,"AP-2","SMED30023924"
"SMED30002567",3.16414318145556e-22,-1.98699353869042,0.271,0.551,8.75328569717867e-18,"AP-2","SMED30002567"
"SMED30017639",3.81401741963632e-22,-1.20345853062715,0.758,0.911,1.05510977896819e-17,"AP-2","SMED30017639"
"SMED30005177",3.97042314667455e-22,-1.08304740892188,0.034,0.344,1.09837785929605e-17,"AP-2","SMED30005177"
"SMED30030027",5.44641111232299e-22,-1.23632012413041,0.678,0.872,1.50669517011303e-17,"AP-2","SMED30030027"
"SMED30002925",6.05076712619602e-22,0.281608641980563,0.394,0.168,1.67388421779087e-17,"AP-2","SMED30002925"
"SMED30014560",6.48263458314968e-22,0.418824176873254,0.962,0.981,1.79335603108253e-17,"AP-2","SMED30014560"
"SMED30012822",7.18700701436399e-22,0.522565639930002,0.911,0.946,1.98821362045365e-17,"AP-2","SMED30012822"
"SMED30011903",7.33793114339079e-22,0.821005033872825,0.669,0.477,2.02996527150763e-17,"AP-2","SMED30011903"
"SMED30032645",7.91867910352197e-22,0.534931608520282,0.945,0.932,2.19062338719832e-17,"AP-2","SMED30032645"
"SMED30002663",8.11523062437037e-22,0.542720758071164,0.733,0.582,2.24499739992582e-17,"AP-2","SMED30002663"
"SMED30011206",8.92119632019309e-22,-1.87247295928291,0.199,0.485,2.46795975001822e-17,"AP-2","SMED30011206"
"SMED30022886",9.74104179385658e-22,-2.11535635744005,0.339,0.603,2.69476180185248e-17,"AP-2","SMED30022886"
"SMED30026235",1.00402036219945e-21,-0.679897787924875,0.055,0.358,2.77752192998857e-17,"AP-2","SMED30026235"
"SMED30028495",1.64876783020405e-21,-2.71991244975337,0.555,0.764,4.56115132547648e-17,"AP-2","SMED30028495"
"SMED30020266",1.71674945160534e-21,-1.4303242198287,0.123,0.425,4.749215682921e-17,"AP-2","SMED30020266"
"SMED30031362",2.06560118904629e-21,-1.88571687006365,0.081,0.38,5.71427912937767e-17,"AP-2","SMED30031362"
"SMED30032293",2.33396410045039e-21,-1.38192490637947,0.068,0.364,6.45667828748597e-17,"AP-2","SMED30032293"
"SMED30022309",4.58442535358207e-21,-1.9368287437502,0.237,0.515,1.26823542981494e-16,"AP-2","SMED30022309"
"SMED30012192",5.11338280492341e-21,0.338984067595856,0.508,0.27,1.41456621915401e-16,"AP-2","SMED30012192"
"SMED30019803",7.10358095255017e-21,0.686537647494415,0.987,0.989,1.96513463471348e-16,"AP-2","SMED30019803"
"SMED30034190",7.46634356028152e-21,-0.594164215211431,0.051,0.343,2.06548928251628e-16,"AP-2","SMED30034190"
"SMED30022058",8.46717692236352e-21,-1.19388162197359,0.068,0.361,2.34235982380264e-16,"AP-2","SMED30022058"
"SMED30034512",9.49483478125015e-21,0.488983736329616,0.932,0.961,2.62665109388504e-16,"AP-2","SMED30034512"
"SMED30029780",9.71938443272778e-21,0.271092924019421,0.36,0.147,2.68877050946981e-16,"AP-2","SMED30029780"
"SMED30015454",1.1227636569243e-20,-0.941675623667423,0.072,0.359,3.10601338051539e-16,"AP-2","SMED30015454"
"SMED30031308",1.85200299299658e-20,0.42328467653968,0.979,0.987,5.12338107982574e-16,"AP-2","SMED30031308"
"SMED30033881",2.59687786733731e-20,-0.892218672981625,0.055,0.341,7.18400293220194e-16,"AP-2","SMED30033881"
"SMED30014705",2.69774880781981e-20,-1.29388666264362,0.102,0.392,7.46305230195272e-16,"AP-2","SMED30014705"
"SMED30031463",2.75394327448023e-20,0.586923015735683,0.847,0.79,7.61850867452211e-16,"AP-2","SMED30031463"
"SMED30032378",3.04871849582194e-20,-1.32006996403169,0.089,0.377,8.43397484684181e-16,"AP-2","SMED30032378"
"SMED30005670",3.97538399847885e-20,-1.02886421814893,0.691,0.857,1.09975022933919e-15,"AP-2","SMED30005670"
"SMED30029626",5.14640710664246e-20,-1.16628825248867,0.725,0.893,1.42370206198157e-15,"AP-2","SMED30029626"
"SMED30005171",5.44978821647613e-20,0.527411211846804,0.97,0.979,1.50762941220596e-15,"AP-2","SMED30005171"
"SMED30014469",6.33151011152098e-20,0.474601053883711,0.911,0.857,1.75154895725116e-15,"AP-2","SMED30014469"
"SMED30002881",6.56479381982773e-20,-1.96528277305613,0.225,0.488,1.81608456231714e-15,"AP-2","SMED30002881"
"SMED30023325",7.82733555125912e-20,-0.491726182962396,0.047,0.326,2.16535410690032e-15,"AP-2","SMED30023325"
"SMED30033786",8.51541546406886e-20,-1.12712497278353,0.051,0.327,2.35570453398001e-15,"AP-2","SMED30033786"
"SMED30027707",1.1317011739955e-19,0.594176652931987,0.733,0.542,3.13073812774115e-15,"AP-2","SMED30027707"
"SMED30004230",1.94869241416391e-19,0.919850993631996,0.818,0.644,5.39086269454303e-15,"AP-2","SMED30004230"
"SMED30012207",2.00323279697126e-19,-0.955475877014354,0.106,0.386,5.54174320954128e-15,"AP-2","SMED30012207"
"SMED30031389",2.98364154893553e-19,0.395988074885964,0.962,0.988,8.25394598097525e-15,"AP-2","SMED30031389"
"SMED30031804",2.99051312360865e-19,-1.26271844520299,0.877,0.948,8.27295550515096e-15,"AP-2","SMED30031804"
"SMED30002704",3.02771120535656e-19,-2.79519418246515,0.407,0.628,8.37586027849839e-15,"AP-2","SMED30002704"
"SMED30032211",3.3372921087443e-19,-1.55110033622176,0.169,0.441,9.23228488963023e-15,"AP-2","SMED30032211"
"SMED30027500",3.92018947882127e-19,-0.540132707572219,0.555,0.786,1.08448121742112e-14,"AP-2","SMED30027500"
"SMED30002355",5.77787360904997e-19,0.387566849540955,0.936,0.952,1.59839095520758e-14,"AP-2","SMED30002355"
"SMED30026445",6.0040681901414e-19,0.610492819281991,0.831,0.832,1.66096542412072e-14,"AP-2","SMED30026445"
"SMED30029500",6.83585049545604e-19,-0.412393914488618,0.75,0.905,1.89106968106296e-14,"AP-2","SMED30029500"
"SMED30028938",7.95273970630512e-19,0.441645844561406,0.962,0.969,2.20004591235225e-14,"AP-2","SMED30028938"
"SMED30014446",9.56278450470547e-19,0.517939432251008,0.987,0.99,2.64544870538172e-14,"AP-2","SMED30014446"
"SMED30032865",1.09461272893531e-18,-0.937743127461221,0.059,0.327,3.02813665332663e-14,"AP-2","SMED30032865"
"SMED30009546",1.37027952342541e-18,-1.69938443232067,0.322,0.547,3.79074127360407e-14,"AP-2","SMED30009546"
"SMED30035424",1.59927179404082e-18,0.422949867646153,0.636,0.444,4.42422549103451e-14,"AP-2","SMED30035424"
"SMED30022805",2.04193113653021e-18,-1.78852820732073,0.097,0.363,5.64879829609718e-14,"AP-2","SMED30022805"
"SMED30020480",2.12433678096433e-18,-0.889666775910892,0.661,0.832,5.87676527085972e-14,"AP-2","SMED30020480"
"SMED30035469",3.46504810234907e-18,-0.475130035117055,0.504,0.742,9.58570907033848e-14,"AP-2","SMED30035469"
"SMED30016078",4.05846997813018e-18,0.741717327694081,0.992,0.983,1.12273513474993e-13,"AP-2","SMED30016078"
"SMED30022614",4.72517560377809e-18,0.313007704058662,0.962,0.987,1.30717257902917e-13,"AP-2","SMED30022614"
"SMED30001362",5.06871949635855e-18,0.505610606289303,0.953,0.958,1.40221056147263e-13,"AP-2","SMED30001362"
"SMED30013245",5.97948988986493e-18,-2.63294980974678,0.504,0.693,1.65416608313223e-13,"AP-2","SMED30013245"
"SMED30009269",6.13559830607884e-18,-1.23561743827848,0.144,0.412,1.69735191539365e-13,"AP-2","SMED30009269"
"SMED30004306",6.22919260268122e-18,-1.01100156430858,0.085,0.348,1.72324384160573e-13,"AP-2","SMED30004306"
"SMED30003769",7.00721694367682e-18,0.416770112478978,0.623,0.439,1.93847649529875e-13,"AP-2","SMED30003769"
"SMED30028629",7.1599765107947e-18,-1.14209039030226,0.068,0.332,1.98073590194625e-13,"AP-2","SMED30028629"
"SMED30008893",7.36689614485294e-18,-1.37302799365013,0.398,0.6,2.03797814951212e-13,"AP-2","SMED30008893"
"SMED30017379",7.64584176080405e-18,0.391493186881772,0.936,0.955,2.11514566470883e-13,"AP-2","SMED30017379"
"SMED30000270",8.06720843525775e-18,0.415209255190808,0.987,0.991,2.2317125415297e-13,"AP-2","SMED30000270"
"SMED30010222",9.43324231167239e-18,0.466451580407575,0.869,0.894,2.60961215310105e-13,"AP-2","SMED30010222"
"SMED30030270",1.04785272386128e-17,0.461535242316695,0.839,0.762,2.89877977528985e-13,"AP-2","SMED30030270"
"SMED30017100",1.05132248220679e-17,-1.91036220731378,0.377,0.602,2.90837851477686e-13,"AP-2","SMED30017100"
"SMED30034032",1.11926804542234e-17,0.461091241777031,0.703,0.553,3.09634312085637e-13,"AP-2","SMED30034032"
"SMED30025572",1.15170633307568e-17,0.406560135711375,0.818,0.755,3.18608039982056e-13,"AP-2","SMED30025572"
"SMED30011715",1.22008924230982e-17,0.487136511887928,0.792,0.722,3.3752548799259e-13,"AP-2","SMED30011715"
"SMED30002225",1.57710060009451e-17,-1.32053868703486,0.123,0.381,4.36289110010146e-13,"AP-2","SMED30002225"
"SMED30023821",1.80027141976027e-17,0.379794195752729,0.53,0.323,4.98027085562482e-13,"AP-2","SMED30023821"
"SMED30028565",1.80612551970794e-17,-1.04246194923665,0.047,0.3,4.99646563772004e-13,"AP-2","SMED30028565"
"SMED30012307",1.86815279058525e-17,-1.30519308049718,0.695,0.833,5.16805787987504e-13,"AP-2","SMED30012307"
"SMED30022217",2.03451059093554e-17,-0.341509730546037,0.398,0.663,5.62827009876407e-13,"AP-2","SMED30022217"
"SMED30032314",2.11388207754962e-17,0.732090404573945,0.636,0.422,5.84784337933328e-13,"AP-2","SMED30032314"
"SMED30007346",2.12348048915764e-17,0.548272398616454,0.458,0.247,5.87439642520571e-13,"AP-2","SMED30007346"
"SMED30011869",2.15250140504671e-17,0.455888183026279,0.627,0.406,5.95467988692121e-13,"AP-2","SMED30011869"
"SMED30004304",2.16861539361156e-17,0.533362195735126,0.75,0.632,5.99925762488702e-13,"AP-2","SMED30004304"
"SMED30027920",2.64023507628925e-17,0.375384008320649,0.602,0.409,7.30394631504657e-13,"AP-2","SMED30027920"
"SMED30034946",3.12841463556859e-17,0.403142241707523,0.657,0.487,8.65444624783696e-13,"AP-2","SMED30034946"
"SMED30026240",3.22221141854015e-17,-0.665730319633709,0.055,0.309,8.91392566824948e-13,"AP-2","SMED30026240"
"SMED30019948",3.40084029331534e-17,-2.6265487325329,0.343,0.588,9.40808458742755e-13,"AP-2","SMED30019948"
"SMED30020602",3.60791891203764e-17,-0.76402490242586,0.479,0.72,9.98094687826093e-13,"AP-2","SMED30020602"
"SMED30018052",3.79661328479475e-17,-1.37483874929767,0.144,0.396,1.05029509910562e-12,"AP-2","SMED30018052"
"SMED30003343",4.29265360911249e-17,0.439119400451994,0.975,0.989,1.18751969442488e-12,"AP-2","SMED30003343"
"SMED30016916",4.35711049211641e-17,-0.92998058032319,0.055,0.31,1.20535104653908e-12,"AP-2","SMED30016916"
"SMED30035074",4.57855445528317e-17,0.435731605292751,0.924,0.922,1.26661130450954e-12,"AP-2","SMED30035074"
"SMED30000487",4.90043056451975e-17,-1.11914832057962,0.085,0.337,1.35565511136874e-12,"AP-2","SMED30000487"
"SMED30033977",5.69712929411477e-17,0.403439245799203,0.716,0.569,1.57605384792391e-12,"AP-2","SMED30033977"
"SMED30030446",6.13854726083052e-17,-1.31992313061983,0.081,0.345,1.69816771423616e-12,"AP-2","SMED30030446"
"SMED30018708",7.81371190014598e-17,0.502534564947642,0.733,0.591,2.16158526005638e-12,"AP-2","SMED30018708"
"SMED30004645",8.96642956923475e-17,-1.54737668434473,0.174,0.425,2.4804730760331e-12,"AP-2","SMED30004645"
"SMED30023264",1.11016188387021e-16,0.363895116512996,0.962,0.982,3.07115183553856e-12,"AP-2","SMED30023264"
"SMED30007406",1.21181174335933e-16,0.545491945002398,0.919,0.888,3.35235600682925e-12,"AP-2","SMED30007406"
"SMED30018729",1.66306981714505e-16,0.30296044245329,0.979,0.988,4.60071634215007e-12,"AP-2","SMED30018729"
"SMED30018823",1.80164588506044e-16,-0.554692866611721,0.763,0.902,4.98407317643119e-12,"AP-2","SMED30018823"
"SMED30021142",1.85769558917263e-16,0.508172469427502,0.936,0.93,5.13912907788717e-12,"AP-2","SMED30021142"
"SMED30018716",2.30473084395625e-16,0.536070573360906,0.818,0.75,6.37580740672057e-12,"AP-2","SMED30018716"
"SMED30031418",2.62974513650872e-16,-0.86202565348522,0.364,0.618,7.27492694563772e-12,"AP-2","SMED30031418"
"SMED30006028",2.79496388740388e-16,0.255678377965511,0.564,0.344,7.73198809811409e-12,"AP-2","SMED30006028"
"SMED30013212",2.92736596280114e-16,0.442494240080308,0.983,0.994,8.09826519949309e-12,"AP-2","SMED30013212"
"SMED30022992",2.98612178714661e-16,0.35284333327454,0.996,0.992,8.26080731196237e-12,"AP-2","SMED30022992"
"SMED30028226",3.13307385410444e-16,-1.76285704967268,0.081,0.329,8.66733550999453e-12,"AP-2","SMED30028226"
"SMED30029578",4.96329824263917e-16,-0.540640558805785,0.496,0.705,1.3730468258437e-11,"AP-2","SMED30029578"
